bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20240302/00001;1;P105923;1;242.95;SALE;02-03-2024 21:27:46
S09/20240302/00001;2;P108397;1;286.03;SALE;02-03-2024 21:27:46
S09/20240302/00001;3;P107208;2;302.95;SALE;02-03-2024 21:27:46
S09/20240302/00001;4;P108050;1;1178.10;SALE;02-03-2024 21:27:46
S09/20240302/00001;5;P100172;4;171.71;SALE;02-03-2024 21:27:46
S09/20240302/00001;6;P107973;3;259.59;SALE;02-03-2024 21:27:46
S09/20240302/00001;7;P102471;3;137.95;SALE;02-03-2024 21:27:46
S09/20240302/00001;8;P102112;2;389.72;SALE;02-03-2024 21:27:46
S09/20240302/00001;9;P103719;2;957.52;SALE;02-03-2024 21:27:46
S09/20240302/00001;10;TAX;1;606.78;TAX;02-03-2024 21:27:46
S09/20240302/00001;11;TENDER;1;7493.70;TENDER;02-03-2024 21:27:46
S09/20240302/00002;1;P107226;2;86.90;SALE;02-03-2024 17:48:47
S09/20240302/00002;2;P101810;2;757.60;SALE;02-03-2024 17:48:47
S09/20240302/00002;3;P105450;2;252.15;SALE;02-03-2024 17:48:47
S09/20240302/00002;4;P104670;2;106.95;SALE;02-03-2024 17:48:47
S09/20240302/00002;5;P102913;1;347.82;SALE;02-03-2024 17:48:47
S09/20240302/00002;6;P106473;2;296.95;SALE;02-03-2024 17:48:47
S09/20240302/00002;7;TAX;1;400.25;TAX;02-03-2024 17:48:47
S09/20240302/00002;8;TENDER;1;3749.17;TENDER;02-03-2024 17:48:47
S09/20240302/00003;1;P100095;1;92.95;SALE;02-03-2024 10:18:57
S09/20240302/00003;2;P100112;1;91.95;SALE;02-03-2024 10:18:57
S09/20240302/00003;3;P102857;1;114.95;SALE;02-03-2024 10:18:57
S09/20240302/00003;4;P103465;1;27.30;SALE;02-03-2024 10:18:57
S09/20240302/00003;5;TAX;1;46.80;TAX;02-03-2024 10:18:57
S09/20240302/00003;6;TENDER;1;373.95;TENDER;02-03-2024 10:18:57
S09/20240302/00004;1;P107605;1;1290.76;SALE;02-03-2024 19:15:53
S09/20240302/00004;2;P103178;1;21.49;SALE;02-03-2024 19:15:53
S09/20240302/00004;3;P102445;1;28.95;SALE;02-03-2024 19:15:53
S09/20240302/00004;4;P104541;2;144.95;SALE;02-03-2024 19:15:53
S09/20240302/00004;5;P104160;1;258.63;SALE;02-03-2024 19:15:53
S09/20240302/00004;6;P104898;1;161.27;SALE;02-03-2024 19:15:53
S09/20240302/00004;7;P108076;1;145.31;SALE;02-03-2024 19:15:53
S09/20240302/00004;8;P100210;2;1073.90;SALE;02-03-2024 19:15:53
S09/20240302/00004;9;TAX;1;470.42;TAX;02-03-2024 19:15:53
S09/20240302/00004;10;TENDER;1;4814.53;TENDER;02-03-2024 19:15:53
S09/20240302/00005;1;P107018;3;179.95;SALE;02-03-2024 14:13:36
S09/20240302/00005;2;P101305;4;119.82;SALE;02-03-2024 14:13:36
