ts,bill_no,line_no,line_type,product_code,unit_price,qty
1715026097,S12/20240506/00001,1,SALE,P105497,70.98,1
1715026097,S12/20240506/00001,2,SALE,P103129,79.05,2
1715026097,S12/20240506/00001,3,SALE,P107282,1189.20,2
1715026097,S12/20240506/00001,4,SALE,P103510,183.91,1
1715026097,S12/20240506/00001,5,SALE,P103090,805.95,1
1715026097,S12/20240506/00001,6,SALE,P102772,151.97,3
1715026097,S12/20240506/00001,7,TAX,TAX,109.26,1
1715026097,S12/20240506/00001,8,TENDER,TENDER,4162.51,1
1715007636,S12/20240506/00002,1,SALE,P104487,359.81,3
1715007636,S12/20240506/00002,2,SALE,P102000,82.98,2
1715007636,S12/20240506/00002,3,SALE,P100367,537.90,2
1715007636,S12/20240506/00002,4,SALE,P103316,1749.88,2
1715007636,S12/20240506/00002,5,TAX,TAX,773.02,1
1715007636,S12/20240506/00002,6,TENDER,TENDER,6593.97,1
1715014416,S12/20240506/00003,1,SALE,P103062,177.19,2
1715014416,S12/20240506/00003,2,SALE,P103473,424.75,3
1715014416,S12/20240506/00003,3,SALE,P101851,1750.29,2
1715014416,S12/20240506/00003,4,SALE,P102724,354.69,2
1715014416,S12/20240506/00003,5,SALE,P106024,461.42,3
1715014416,S12/20240506/00003,6,SALE,P104898,161.27,1
1715014416,S12/20240506/00003,7,TAX,TAX,555.55,1
1715014416,S12/20240506/00003,8,TENDER,TENDER,7939.67,1
1715015529,S12/20240506/00004,1,SALE,P101332,400.98,4
1715015529,S12/20240506/00004,2,SALE,P101164,322.78,2
1715015529,S12/20240506/00004,3,TAX,TAX,404.91,1
1715015529,S12/20240506/00004,4,TENDER,TENDER,2654.39,1
1715000677,S12/20240506/00005,1,SALE,P100665,281.09,2
1715000677,S12/20240506/00005,2,SALE,P103283,147.93,1
1715000677,S12/20240506/00005,3,SALE,P106200,117.95,2
1715000677,S12/20240506/00005,4,SALE,P107432,41.96,1
1715000677,S12/20240506/00005,5,SALE,P105351,102.95,2
1715000677,S12/20240506/00005,6,TAX,TAX,142.33,1
1715000677,S12/20240506/00005,7,TENDER,TENDER,1336.20,1
1714997235,S12/20240506/00006,1,SALE,P101421,112.02,2
1714997235,S12/20240506/00006,2,SALE,P104933,468.07,4
1714997235,S12/20240506/00006,3,SALE,P106336,456.47,3
1714997235,S12/20240506/00006,4,SALE,P103922,51.00,1
1714997235,S12/20240506/00006,5,SALE,P100250,544.91,2
1714997235,S12/20240506/00006,6,TAX,TAX,687.50,1
1714997235,S12/20240506/00006,7,TENDER,TENDER,5294.05,1
1715008418,S12/20240506/00007,1,SALE,P103908,104.62,3
1715008418,S12/20240506/00007,2,SALE,P100640,330.95,4
1715008418,S12/20240506/00007,3,SALE,P104089,368.53,2
1715008418,S12/20240506/00007,4,SALE,P101356,1054.95,2
1715008418,S12/20240506/00007,5,SALE,P101774,1154.33,3
1715008418,S12/20240506/00007,6,SALE,P105119,91.19,2
1715008418,S12/20240506/00007,7,SALE,P105666,1064.29,1
1715008418,S12/20240506/00007,8,TAX,TAX,883.07,1
1715008418,S12/20240506/00007,9,TENDER,TENDER,10077.35,1
1715012376,S12/20240506/00008,1,SALE,P107837,94.99,2
1715012376,S12/20240506/00008,2,SALE,P103461,104.95,1
1715012376,S12/20240506/00008,3,SALE,P103577,99.48,2
1715012376,S12/20240506/00008,4,SALE,P102383,9.95,2
1715012376,S12/20240506/00008,5,SALE,P102324,194.59,2
1715012376,S12/20240506/00008,6,TAX,TAX,93.71,1
1715012376,S12/20240506/00008,7,TENDER,TENDER,996.68,1
1715001822,S12/20240506/00009,1,SALE,P104219,230.95,1
1715001822,S12/20240506/00009,2,SALE,P103637,338.13,1
1715001822,S12/20240506/00009,3,SALE,P102549,114.02,3
1715001822,S12/20240506/00009,4,SALE,P107767,468.44,2
1715001822,S12/20240506/00009,5,SALE,P101208,521.19,1
1715001822,S12/20240506/00009,6,TAX,TAX,152.52,1
1715001822,S12/20240506/00009,7,TENDER,TENDER,2521.73,1
1715012201,S12/20240506/00010,1,SALE,P100816,806.93,1
1715012201,S12/20240506/00010,2,SALE,P102389,74.34,2
1715012201,S12/20240506/00010,3,SALE,P100049,66.95,1
1715012201,S12/20240506/00010,4,SALE,P104439,109.14,2
1715012201,S12/20240506/00010,5,TAX,TAX,174.94,1
1715012201,S12/20240506/00010,6,TENDER,TENDER,1415.78,1
1714982226,S12/20240506/00011,1,SALE,P101248,497.50,1
1714982226,S12/20240506/00011,2,SALE,P102321,30.99,4
1714982226,S12/20240506/00011,3,SALE,P105042,66.53,3
1714982226,S12/20240506/00011,4,SALE,P106965,78.22,1
1714982226,S12/20240506/00011,5,SALE,P100221,140.95,1
1714982226,S12/20240506/00011,6,SALE,P105959,477.24,1
1714982226,S12/20240506/00011,7,SALE,P104544,93.89,1
1714982226,S12/20240506/00011,8,TAX,TAX,251.77,1
1714982226,S12/20240506/00011,9,TENDER,TENDER,1863.12,1
1715017738,S12/20240506/00012,1,SALE,P104811,113.95,3
1715017738,S12/20240506/00012,2,DISCOUNT,DISC,-7.87,1
1715017738,S12/20240506/00012,3,TAX,TAX,60.12,1
1715017738,S12/20240506/00012,4,TENDER,TENDER,394.10,1
1714997285,S12/20240506/00013,1,SALE,P100593,29.38,3
1714997285,S12/20240506/00013,2,SALE,P101419,179.95,1
1714997285,S12/20240506/00013,3,SALE,P103552,120.81,2
1714997285,S12/20240506/00013,4,TAX,TAX,26.00,1
1714997285,S12/20240506/00013,5,TENDER,TENDER,535.71,1
1715011809,S12/20240506/00014,1,SALE,P103029,11.28,1
1715011809,S12/20240506/00014,2,SALE,P107621,113.32,3
1715011809,S12/20240506/00014,3,SALE,P105553,764.76,4
1715011809,S12/20240506/00014,4,SALE,P107914,231.95,4
1715011809,S12/20240506/00014,5,TAX,TAX,536.12,1
1715011809,S12/20240506/00014,6,TENDER,TENDER,4874.20,1
1714989743,S12/20240506/00015,1,SALE,P102931,737.59,5
1714989743,S12/20240506/00015,2,SALE,P106221,31.65,2
1714989743,S12/20240506/00015,3,SALE,P108144,257.95,1
1714989743,S12/20240506/00015,4,TAX,TAX,226.75,1
1714989743,S12/20240506/00015,5,TENDER,TENDER,4235.95,1
1715010041,S12/20240506/00016,1,SALE,P106735,320.99,2
1715010041,S12/20240506/00016,2,SALE,P102954,122.32,3
1715010041,S12/20240506/00016,3,SALE,P104811,113.95,2
1715010041,S12/20240506/00016,4,SALE,P104026,152.97,2
1715010041,S12/20240506/00016,5,SALE,P103871,196.47,2
1715010041,S12/20240506/00016,6,SALE,P107182,109.95,1
1715010041,S12/20240506/00016,7,DISCOUNT,DISC,-150.48,1
1715010041,S12/20240506/00016,8,TAX,TAX,236.57,1
1715010041,S12/20240506/00016,9,TENDER,TENDER,2131.76,1
1714996208,S12/20240506/00017,1,SALE,P104617,107.09,2
1714996208,S12/20240506/00017,2,SALE,P104789,65.95,2
1714996208,S12/20240506/00017,3,TAX,TAX,38.55,1
1714996208,S12/20240506/00017,4,TENDER,TENDER,384.63,1
1715004316,S12/20240506/00018,1,SALE,P104956,133.95,2
1715004316,S12/20240506/00018,2,SALE,P105684,1096.95,4
1715004316,S12/20240506/00018,3,SALE,P103054,104.95,2
1715004316,S12/20240506/00018,4,SALE,P102626,344.82,2
1715004316,S12/20240506/00018,5,SALE,P103004,78.61,2
1715004316,S12/20240506/00018,6,SALE,P107253,232.65,1
1715004316,S12/20240506/00018,7,SALE,P106512,418.86,2
1715004316,S12/20240506/00018,8,TAX,TAX,509.02,1
1715004316,S12/20240506/00018,9,TENDER,TENDER,7291.85,1
1714997993,S12/20240506/00019,1,SALE,P101570,288.76,1
1714997993,S12/20240506/00019,2,SALE,P107843,430.45,1
1714997993,S12/20240506/00019,3,SALE,P106357,1078.45,4
1714997993,S12/20240506/00019,4,SALE,P103449,381.08,2
1714997993,S12/20240506/00019,5,SALE,P106277,425.71,2
1714997993,S12/20240506/00019,6,TAX,TAX,710.47,1
1714997993,S12/20240506/00019,7,TENDER,TENDER,7357.06,1
