ts,bill_no,line_no,line_type,product_code,unit_price,qty
1726567426,S12/20240917/00001,1,SALE,P103249,521.24,2
1726567426,S12/20240917/00001,2,SALE,P106984,28.34,4
1726567426,S12/20240917/00001,3,SALE,P105583,179.43,2
1726567426,S12/20240917/00001,4,SALE,P105890,1196.88,3
1726567426,S12/20240917/00001,5,SALE,P102520,731.86,2
1726567426,S12/20240917/00001,6,SALE,P102248,22.39,2
1726567426,S12/20240917/00001,7,SALE,P100560,176.85,1
1726567426,S12/20240917/00001,8,DISCOUNT,DISC,-749.58,1
1726567426,S12/20240917/00001,9,TAX,TAX,352.58,1
1726567426,S12/20240917/00001,10,TENDER,TENDER,6393.69,1
1726604054,S12/20240917/00002,1,SALE,P101248,497.50,1
1726604054,S12/20240917/00002,2,SALE,P102593,92.93,1
1726604054,S12/20240917/00002,3,SALE,P103144,145.27,1
1726604054,S12/20240917/00002,4,SALE,P103749,16.85,3
1726604054,S12/20240917/00002,5,SALE,P100112,90.37,3
1726604054,S12/20240917/00002,6,SALE,P105139,100.45,2
1726604054,S12/20240917/00002,7,SALE,P103222,398.43,1
1726604054,S12/20240917/00002,8,VOID,P101248,497.50,-1
1726604054,S12/20240917/00002,9,VOID,P102593,92.93,-1
1726604054,S12/20240917/00002,10,VOID,P103144,145.27,-1
1726604054,S12/20240917/00002,11,VOID,P103749,16.85,-3
1726604054,S12/20240917/00002,12,VOID,P100112,90.37,-3
1726604054,S12/20240917/00002,13,VOID,P105139,100.45,-2
1726604054,S12/20240917/00002,14,VOID,P103222,398.43,-1
1726604054,S12/20240917/00002,15,TAX,TAX,0.00,1
1726604054,S12/20240917/00002,16,TENDER,TENDER,0.00,1
1726616152,S12/20240917/00003,1,SALE,P106174,229.89,4
1726616152,S12/20240917/00003,2,SALE,P101940,201.44,1
1726616152,S12/20240917/00003,3,SALE,P102598,133.17,1
1726616152,S12/20240917/00003,4,SALE,P107623,442.34,2
1726616152,S12/20240917/00003,5,SALE,P107381,195.99,2
1726616152,S12/20240917/00003,6,SALE,P106473,298.68,2
1726616152,S12/20240917/00003,7,TAX,TAX,337.98,1
1726616152,S12/20240917/00003,8,TENDER,TENDER,3466.17,1
1726588823,S12/20240917/00004,1,SALE,P101101,74.25,2
1726588823,S12/20240917/00004,2,SALE,P102272,389.34,4
1726588823,S12/20240917/00004,3,SALE,P104909,363.10,3
1726588823,S12/20240917/00004,4,TAX,TAX,204.70,1
1726588823,S12/20240917/00004,5,TENDER,TENDER,2999.86,1
1726582107,S12/20240917/00005,1,SALE,P104733,667.46,8
1726582107,S12/20240917/00005,2,SALE,P101444,863.68,1
1726582107,S12/20240917/00005,3,TAX,TAX,1004.33,1
1726582107,S12/20240917/00005,4,TENDER,TENDER,7207.69,1
1726615280,S12/20240917/00006,1,SALE,P100438,66.55,3
1726615280,S12/20240917/00006,2,SALE,P100711,101.23,2
1726615280,S12/20240917/00006,3,SALE,P107549,47.87,2
1726615280,S12/20240917/00006,4,SALE,P106080,361.06,1
1726615280,S12/20240917/00006,5,SALE,P101010,71.39,2
1726615280,S12/20240917/00006,6,TAX,TAX,124.12,1
1726615280,S12/20240917/00006,7,TENDER,TENDER,1125.81,1
1726584260,S12/20240917/00007,1,SALE,P106757,379.84,6
1726584260,S12/20240917/00007,2,SALE,P107863,575.65,1
1726584260,S12/20240917/00007,3,SALE,P104233,1271.89,2
1726584260,S12/20240917/00007,4,SALE,P105827,104.04,1
1726584260,S12/20240917/00007,5,SALE,P103757,159.40,3
1726584260,S12/20240917/00007,6,SALE,P102321,35.15,3
1726584260,S12/20240917/00007,7,TAX,TAX,386.52,1
1726584260,S12/20240917/00007,8,TENDER,TENDER,6472.68,1
1726604029,S12/20240917/00008,1,SALE,P102243,133.95,1
1726604029,S12/20240917/00008,2,SALE,P104446,56.83,1
1726604029,S12/20240917/00008,3,SALE,P106317,485.55,2
1726604029,S12/20240917/00008,4,DISCOUNT,DISC,-43.95,1
1726604029,S12/20240917/00008,5,TAX,TAX,128.41,1
1726604029,S12/20240917/00008,6,TENDER,TENDER,1246.34,1
1726596111,S12/20240917/00009,1,SALE,P103946,338.64,3
1726596111,S12/20240917/00009,2,SALE,P101359,51.47,2
1726596111,S12/20240917/00009,3,SALE,P107449,1495.62,1
1726596111,S12/20240917/00009,4,SALE,P105720,69.64,2
1726596111,S12/20240917/00009,5,SALE,P100711,101.23,1
1726596111,S12/20240917/00009,6,SALE,P106310,462.03,3
1726596111,S12/20240917/00009,7,SALE,P105167,826.20,1
1726596111,S12/20240917/00009,8,SALE,P102342,107.02,1
1726596111,S12/20240917/00009,9,DISCOUNT,DISC,-468.19,1
1726596111,S12/20240917/00009,10,TAX,TAX,472.83,1
1726596111,S12/20240917/00009,11,TENDER,TENDER,5178.94,1
1726593373,S12/20240917/00010,1,SALE,P100339,299.99,2
1726593373,S12/20240917/00010,2,SALE,P107863,575.65,3
1726593373,S12/20240917/00010,3,SALE,P102656,194.33,3
1726593373,S12/20240917/00010,4,SALE,P108159,488.81,1
1726593373,S12/20240917/00010,5,TAX,TAX,448.00,1
1726593373,S12/20240917/00010,6,TENDER,TENDER,3846.73,1
1726579847,S12/20240917/00011,1,SALE,P106239,803.36,2
1726579847,S12/20240917/00011,2,TAX,TAX,0.00,1
1726579847,S12/20240917/00011,3,TENDER,TENDER,1606.72,1
1726578429,S12/20240917/00012,1,SALE,P102814,543.91,3
1726578429,S12/20240917/00012,2,SALE,P106310,462.03,2
1726578429,S12/20240917/00012,3,SALE,P102682,95.00,3
1726578429,S12/20240917/00012,4,SALE,P107960,1047.81,1
1726578429,S12/20240917/00012,5,SALE,P100453,207.31,2
1726578429,S12/20240917/00012,6,TAX,TAX,437.66,1
1726578429,S12/20240917/00012,7,TENDER,TENDER,4740.88,1
1726595074,S12/20240917/00013,1,SALE,P102922,120.15,3
1726595074,S12/20240917/00013,2,SALE,P103839,213.95,1
1726595074,S12/20240917/00013,3,SALE,P103413,1352.06,2
1726595074,S12/20240917/00013,4,SALE,P104739,172.21,2
1726595074,S12/20240917/00013,5,SALE,P104469,1548.25,1
1726595074,S12/20240917/00013,6,TAX,TAX,486.38,1
1726595074,S12/20240917/00013,7,TENDER,TENDER,5657.57,1
1726587967,S12/20240917/00014,1,SALE,P107308,226.19,3
1726587967,S12/20240917/00014,2,SALE,P108335,165.51,1
1726587967,S12/20240917/00014,3,SALE,P106270,308.83,1
1726587967,S12/20240917/00014,4,TAX,TAX,122.14,1
1726587967,S12/20240917/00014,5,TENDER,TENDER,1275.05,1
1726607936,S12/20240917/00015,1,SALE,P107197,669.72,2
1726607936,S12/20240917/00015,2,SALE,P107943,252.32,2
1726607936,S12/20240917/00015,3,SALE,P100593,32.38,2
1726607936,S12/20240917/00015,4,SALE,P107662,330.01,1
1726607936,S12/20240917/00015,5,TAX,TAX,394.57,1
1726607936,S12/20240917/00015,6,TENDER,TENDER,2633.42,1
1726592115,S12/20240917/00016,1,SALE,P104079,75.55,2
1726592115,S12/20240917/00016,2,SALE,P104811,108.16,2
1726592115,S12/20240917/00016,3,SALE,P107110,77.73,2
1726592115,S12/20240917/00016,4,SALE,P103816,209.63,1
1726592115,S12/20240917/00016,5,TAX,TAX,104.65,1
1726592115,S12/20240917/00016,6,TENDER,TENDER,837.16,1
1726589161,S12/20240917/00017,1,SALE,P104965,88.50,5
1726589161,S12/20240917/00017,2,SALE,P102656,194.33,2
1726589161,S12/20240917/00017,3,TAX,TAX,41.56,1
1726589161,S12/20240917/00017,4,TENDER,TENDER,872.72,1
1726598253,S12/20240917/00018,1,SALE,P101533,975.60,1
1726598253,S12/20240917/00018,2,SALE,P102909,48.95,2
1726598253,S12/20240917/00018,3,SALE,P104517,1474.90,1
1726598253,S12/20240917/00018,4,SALE,P107163,187.11,4
1726598253,S12/20240917/00018,5,SALE,P100855,345.07,3
1726598253,S12/20240917/00018,6,SALE,P102335,94.24,4
1726598253,S12/20240917/00018,7,DISCOUNT,DISC,-373.06,1
1726598253,S12/20240917/00018,8,TAX,TAX,376.31,1
1726598253,S12/20240917/00018,9,TENDER,TENDER,4712.26,1
1726570794,S12/20240917/00019,1,SALE,P107899,197.21,2
1726570794,S12/20240917/00019,2,SALE,P104478,18.27,1
1726570794,S12/20240917/00019,3,SALE,P101062,47.97,4
1726570794,S12/20240917/00019,4,SALE,P104517,1474.90,1
1726570794,S12/20240917/00019,5,SALE,P105531,502.91,1
1726570794,S12/20240917/00019,6,SALE,P105227,292.54,1
1726570794,S12/20240917/00019,7,SALE,P107330,131.77,1
1726570794,S12/20240917/00019,8,TAX,TAX,151.78,1
1726570794,S12/20240917/00019,9,TENDER,TENDER,3158.47,1
1726592456,S12/20240917/00020,1,SALE,P101603,911.37,1
1726592456,S12/20240917/00020,2,SALE,P107654,409.57,1
1726592456,S12/20240917/00020,3,SALE,P104316,406.45,2
1726592456,S12/20240917/00020,4,SALE,P104558,440.08,3
1726592456,S12/20240917/00020,5,DISCOUNT,DISC,-334.72,1
1726592456,S12/20240917/00020,6,TAX,TAX,418.37,1
1726592456,S12/20240917/00020,7,TENDER,TENDER,3537.73,1
1726576568,S12/20240917/00021,1,SALE,P106686,324.48,3
1726576568,S12/20240917/00021,2,SALE,P106669,102.72,3
1726576568,S12/20240917/00021,3,SALE,P101720,44.26,2
1726576568,S12/20240917/00021,4,SALE,P104772,342.57,3
1726576568,S12/20240917/00021,5,SALE,P101802,44.15,2
1726576568,S12/20240917/00021,6,SALE,P103833,1136.81,1
1726576568,S12/20240917/00021,7,SALE,P104541,149.08,2
1726576568,S12/20240917/00021,8,SALE,P101374,49.36,4
1726576568,S12/20240917/00021,9,SALE,P107163,187.11,5
1726576568,S12/20240917/00021,10,TAX,TAX,411.97,1
1726576568,S12/20240917/00021,11,TENDER,TENDER,5466.06,1
1726571510,S12/20240917/00022,1,SALE,P106566,251.68,1
1726571510,S12/20240917/00022,2,SALE,P107145,235.69,2
1726571510,S12/20240917/00022,3,SALE,P100479,342.92,4
1726571510,S12/20240917/00022,4,SALE,P102091,87.97,3
1726571510,S12/20240917/00022,5,SALE,P102794,416.24,3
1726571510,S12/20240917/00022,6,SALE,P101530,576.50,2
1726571510,S12/20240917/00022,7,SALE,P106367,650.25,3
1726571510,S12/20240917/00022,8,SALE,P102324,194.59,2
1726571510,S12/20240917/00022,9,SALE,P101547,66.03,1
1726571510,S12/20240917/00022,10,TAX,TAX,594.31,1
1726571510,S12/20240917/00022,11,TENDER,TENDER,7760.64,1
1726599380,S12/20240917/00023,1,SALE,P104382,62.22,1
1726599380,S12/20240917/00023,2,SALE,P107775,739.97,1
1726599380,S12/20240917/00023,3,DISCOUNT,DISC,-75.27,1
1726599380,S12/20240917/00023,4,TAX,TAX,36.35,1
1726599380,S12/20240917/00023,5,TENDER,TENDER,763.27,1
1726584164,S12/20240917/00024,1,SALE,P103416,73.27,2
1726584164,S12/20240917/00024,2,SALE,P102424,333.88,1
1726584164,S12/20240917/00024,3,SALE,P105997,109.75,2
1726584164,S12/20240917/00024,4,SALE,P107899,197.21,3
1726584164,S12/20240917/00024,5,SALE,P107119,16.65,3
1726584164,S12/20240917/00024,6,SALE,P106391,795.61,3
1726584164,S12/20240917/00024,7,TAX,TAX,211.96,1
1726584164,S12/20240917/00024,8,TENDER,TENDER,3940.29,1
1726586625,S12/20240917/00025,1,SALE,P105908,677.70,2
1726586625,S12/20240917/00025,2,SALE,P102954,129.98,1
1726586625,S12/20240917/00025,3,SALE,P105069,168.30,1
1726586625,S12/20240917/00025,4,SALE,P102415,1245.81,2
1726586625,S12/20240917/00025,5,SALE,P107721,92.25,5
1726586625,S12/20240917/00025,6,SALE,P103188,30.16,3
1726586625,S12/20240917/00025,7,SALE,P105541,196.86,1
1726586625,S12/20240917/00025,8,SALE,P107012,104.24,1
1726586625,S12/20240917/00025,9,SALE,P104541,158.02,1
1726586625,S12/20240917/00025,10,TAX,TAX,303.08,1
1726586625,S12/20240917/00025,11,TENDER,TENDER,5459.23,1
1726571935,S12/20240917/00026,1,SALE,P105280,220.35,1
1726571935,S12/20240917/00026,2,SALE,P100183,1493.10,1
1726571935,S12/20240917/00026,3,SALE,P107294,83.95,1
1726571935,S12/20240917/00026,4,DISCOUNT,DISC,-61.64,1
1726571935,S12/20240917/00026,5,TAX,TAX,187.72,1
