ts,bill_no,line_no,line_type,product_code,unit_price,qty
1725561940,S12/20240905/00001,1,SALE,P105855,123.28,2
1725561940,S12/20240905/00001,2,SALE,P102305,116.95,1
1725561940,S12/20240905/00001,3,SALE,P101419,195.72,2
1725561940,S12/20240905/00001,4,SALE,P100640,363.28,1
1725561940,S12/20240905/00001,5,SALE,P100509,151.84,4
1725561940,S12/20240905/00001,6,SALE,P104372,105.38,1
1725561940,S12/20240905/00001,7,TAX,TAX,152.57,1
1725561940,S12/20240905/00001,8,TENDER,TENDER,1983.54,1
1725554164,S12/20240905/00002,1,SALE,P105450,252.15,2
1725554164,S12/20240905/00002,2,SALE,P104606,90.58,1
1725554164,S12/20240905/00002,3,SALE,P102342,107.02,2
1725554164,S12/20240905/00002,4,SALE,P103202,295.26,3
1725554164,S12/20240905/00002,5,SALE,P101208,576.58,1
1725554164,S12/20240905/00002,6,TAX,TAX,142.85,1
1725554164,S12/20240905/00002,7,TENDER,TENDER,2414.13,1
1725543997,S12/20240905/00003,1,SALE,P108026,103.54,2
1725543997,S12/20240905/00003,2,SALE,P102534,98.12,2
1725543997,S12/20240905/00003,3,SALE,P105860,674.13,2
1725543997,S12/20240905/00003,4,SALE,P101034,95.77,2
1725543997,S12/20240905/00003,5,SALE,P104831,1516.75,1
1725543997,S12/20240905/00003,6,SALE,P104427,462.16,3
1725543997,S12/20240905/00003,7,SALE,P103438,187.96,1
1725543997,S12/20240905/00003,8,TAX,TAX,603.97,1
1725543997,S12/20240905/00003,9,TENDER,TENDER,5638.28,1
1725562629,S12/20240905/00004,1,SALE,P105614,652.27,4
1725562629,S12/20240905/00004,2,SALE,P103452,1033.70,1
1725562629,S12/20240905/00004,3,SALE,P105997,109.75,3
1725562629,S12/20240905/00004,4,SALE,P105075,49.58,3
1725562629,S12/20240905/00004,5,SALE,P103994,148.39,3
1725562629,S12/20240905/00004,6,SALE,P104064,326.15,1
1725562629,S12/20240905/00004,7,SALE,P100375,163.45,1
1725562629,S12/20240905/00004,8,TAX,TAX,611.87,1
1725562629,S12/20240905/00004,9,TENDER,TENDER,5667.41,1
1725541743,S12/20240905/00005,1,SALE,P100904,68.79,3
1725541743,S12/20240905/00005,2,SALE,P101515,58.58,2
1725541743,S12/20240905/00005,3,SALE,P107555,1314.43,2
1725541743,S12/20240905/00005,4,SALE,P102460,582.21,2
1725541743,S12/20240905/00005,5,SALE,P103760,104.16,2
1725541743,S12/20240905/00005,6,DISCOUNT,DISC,-406.72,1
1725541743,S12/20240905/00005,7,TAX,TAX,120.37,1
1725541743,S12/20240905/00005,8,TENDER,TENDER,4038.78,1
1725551861,S12/20240905/00006,1,SALE,P100276,965.56,2
1725551861,S12/20240905/00006,2,SALE,P106776,404.48,1
1725551861,S12/20240905/00006,3,TAX,TAX,116.78,1
1725551861,S12/20240905/00006,4,TENDER,TENDER,2452.38,1
1725559828,S12/20240905/00007,1,SALE,P104501,449.67,1
1725559828,S12/20240905/00007,2,SALE,P101023,213.62,2
1725559828,S12/20240905/00007,3,SALE,P102623,107.54,2
1725559828,S12/20240905/00007,4,SALE,P104469,1548.25,1
1725559828,S12/20240905/00007,5,TAX,TAX,232.96,1
1725559828,S12/20240905/00007,6,TENDER,TENDER,2873.20,1
1725562913,S12/20240905/00008,1,SALE,P102581,189.36,1
1725562913,S12/20240905/00008,2,SALE,P104320,159.74,1
1725562913,S12/20240905/00008,3,SALE,P104285,639.46,2
1725562913,S12/20240905/00008,4,SALE,P100164,594.91,1
1725562913,S12/20240905/00008,5,SALE,P106900,179.85,1
