ts,bill_no,line_no,line_type,product_code,unit_price,qty
1727196104,S12/20240924/00001,1,SALE,P105260,72.61,1
1727196104,S12/20240924/00001,2,SALE,P104320,159.74,2
1727196104,S12/20240924/00001,3,SALE,P107381,195.99,3
1727196104,S12/20240924/00001,4,SALE,P105589,90.25,1
1727196104,S12/20240924/00001,5,TAX,TAX,95.51,1
1727196104,S12/20240924/00001,6,TENDER,TENDER,1165.82,1
1727186772,S12/20240924/00002,1,SALE,P105733,151.69,2
1727186772,S12/20240924/00002,2,SALE,P106885,132.48,2
1727186772,S12/20240924/00002,3,SALE,P107662,330.01,2
1727186772,S12/20240924/00002,4,TAX,TAX,221.10,1
1727186772,S12/20240924/00002,5,TENDER,TENDER,1449.46,1
1727190912,S12/20240924/00003,1,SALE,P100879,159.99,1
1727190912,S12/20240924/00003,2,SALE,P106027,1548.23,1
1727190912,S12/20240924/00003,3,SALE,P100754,91.60,2
1727190912,S12/20240924/00003,4,SALE,P101802,44.15,2
1727190912,S12/20240924/00003,5,SALE,P100840,248.08,3
1727190912,S12/20240924/00003,6,SALE,P100899,131.46,3
1727190912,S12/20240924/00003,7,SALE,P102581,189.36,2
1727190912,S12/20240924/00003,8,SALE,P106813,257.87,6
1727190912,S12/20240924/00003,9,SALE,P101911,1431.80,2
1727190912,S12/20240924/00003,10,SALE,P101949,857.51,3
1727190912,S12/20240924/00003,11,DISCOUNT,DISC,-972.08,1
1727190912,S12/20240924/00003,12,TAX,TAX,436.17,1
1727190912,S12/20240924/00003,13,TENDER,TENDER,9944.50,1
1727183762,S12/20240924/00004,1,SALE,P103606,181.69,1
1727183762,S12/20240924/00004,2,SALE,P104533,271.68,1
1727183762,S12/20240924/00004,3,TAX,TAX,22.67,1
1727183762,S12/20240924/00004,4,TENDER,TENDER,476.04,1
1727185156,S12/20240924/00005,1,SALE,P105901,82.67,3
1727185156,S12/20240924/00005,2,SALE,P106745,621.98,3
1727185156,S12/20240924/00005,3,SALE,P102982,256.21,1
1727185156,S12/20240924/00005,4,SALE,P102975,226.32,2
1727185156,S12/20240924/00005,5,SALE,P106965,89.01,1
