bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20240813/00001;1;P101190;2;89.25;SALE;13-08-2024 17:11:19
S09/20240813/00001;2;P106098;1;334.84;SALE;13-08-2024 17:11:19
S09/20240813/00001;3;P106391;1;747.95;SALE;13-08-2024 17:11:19
S09/20240813/00001;4;P104956;4;133.95;SALE;13-08-2024 17:11:19
S09/20240813/00001;5;TAX;1;206.15;TAX;13-08-2024 17:11:19
S09/20240813/00001;6;TENDER;1;2003.24;TENDER;13-08-2024 17:11:19
S09/20240813/00002;1;P106399;3;198.14;SALE;13-08-2024 12:26:38
S09/20240813/00002;2;P101004;1;324.97;SALE;13-08-2024 12:26:38
S09/20240813/00002;3;P103159;2;1193.28;SALE;13-08-2024 12:26:38
S09/20240813/00002;4;TAX;1;45.97;TAX;13-08-2024 12:26:38
S09/20240813/00002;5;TENDER;1;3351.92;TENDER;13-08-2024 12:26:38
S09/20240813/00003;1;P106317;1;485.55;SALE;13-08-2024 11:42:54
S09/20240813/00003;2;P104032;2;603.87;SALE;13-08-2024 11:42:54
S09/20240813/00003;3;P102311;3;284.95;SALE;13-08-2024 11:42:54
S09/20240813/00003;4;P101622;1;259.77;SALE;13-08-2024 11:42:54
S09/20240813/00003;5;TAX;1;331.39;TAX;13-08-2024 11:42:54
S09/20240813/00003;6;TENDER;1;3139.30;TENDER;13-08-2024 11:42:54
S09/20240813/00004;1;P104219;2;249.74;SALE;14-08-2024 00:06:43
S09/20240813/00004;2;P102534;1;98.12;SALE;14-08-2024 00:06:43
S09/20240813/00004;3;P103243;3;193.36;SALE;14-08-2024 00:06:43
S09/20240813/00004;4;P105413;3;168.78;SALE;14-08-2024 00:06:43
S09/20240813/00004;5;DISC;1;-165.29;DISCOUNT;14-08-2024 00:06:43
S09/20240813/00004;6;TAX;1;150.94;TAX;14-08-2024 00:06:43
S09/20240813/00004;7;TENDER;1;1669.67;TENDER;14-08-2024 00:06:43
S09/20240813/00005;1;P101774;2;1154.33;SALE;13-08-2024 16:56:57
S09/20240813/00005;2;P101779;5;198.09;SALE;13-08-2024 16:56:57
S09/20240813/00005;3;P105855;1;123.28;SALE;13-08-2024 16:56:57
S09/20240813/00005;4;TAX;1;332.73;TAX;13-08-2024 16:56:57
S09/20240813/00005;5;TENDER;1;3755.12;TENDER;13-08-2024 16:56:57
S09/20240813/00006;1;P107458;2;1239.88;SALE;13-08-2024 14:49:13
S09/20240813/00006;2;P106584;2;247.63;SALE;13-08-2024 14:49:13
S09/20240813/00006;3;P101578;1;39.77;SALE;13-08-2024 14:49:13
S09/20240813/00006;4;P106877;3;1085.30;SALE;13-08-2024 14:49:13
S09/20240813/00006;5;P102993;3;299.71;SALE;13-08-2024 14:49:13
S09/20240813/00006;6;TAX;1;46.95;TAX;13-08-2024 14:49:13
S09/20240813/00006;7;TENDER;1;7216.77;TENDER;13-08-2024 14:49:13
S09/20240813/00007;1;P103811;1;777.71;SALE;13-08-2024 15:46:55
S09/20240813/00007;2;P103273;1;377.82;SALE;13-08-2024 15:46:55
S09/20240813/00007;3;P106848;2;16.02;SALE;13-08-2024 15:46:55
S09/20240813/00007;4;TAX;1;45.34;TAX;13-08-2024 15:46:55
S09/20240813/00007;5;TENDER;1;1232.91;TENDER;13-08-2024 15:46:55
S09/20240813/00008;1;P107449;1;1495.62;SALE;13-08-2024 14:47:22
S09/20240813/00008;2;P101842;1;210.53;SALE;13-08-2024 14:47:22
S09/20240813/00008;3;DISC;1;-74.92;DISCOUNT;13-08-2024 14:47:22
S09/20240813/00008;4;TAX;1;181.66;TAX;13-08-2024 14:47:22
S09/20240813/00008;5;TENDER;1;1812.89;TENDER;13-08-2024 14:47:22
S09/20240813/00009;1;P101440;6;234.68;SALE;13-08-2024 12:15:56
S09/20240813/00009;2;P108082;2;236.40;SALE;13-08-2024 12:15:56
S09/20240813/00009;3;TAX;1;85.10;TAX;13-08-2024 12:15:56
S09/20240813/00009;4;TENDER;1;1965.98;TENDER;13-08-2024 12:15:56
S09/20240813/00010;1;P107695;4;271.01;SALE;13-08-2024 15:02:04
S09/20240813/00010;2;P106098;3;334.84;SALE;13-08-2024 15:02:04
S09/20240813/00010;3;P102845;5;261.08;SALE;13-08-2024 15:02:04
S09/20240813/00010;4;P106686;1;324.48;SALE;13-08-2024 15:02:04
S09/20240813/00010;5;P101311;2;481.74;SALE;13-08-2024 15:02:04
S09/20240813/00010;6;P101876;3;71.32;SALE;13-08-2024 15:02:04
S09/20240813/00010;7;TAX;1;456.04;TAX;13-08-2024 15:02:04
S09/20240813/00010;8;TENDER;1;5351.92;TENDER;13-08-2024 15:02:04
S09/20240813/00011;1;P107089;1;208.16;SALE;13-08-2024 22:06:48
S09/20240813/00011;2;TAX;1;10.41;TAX;13-08-2024 22:06:48
S09/20240813/00011;3;TENDER;1;218.57;TENDER;13-08-2024 22:06:48
S09/20240813/00012;1;P100609;1;76.13;SALE;13-08-2024 13:11:51
S09/20240813/00012;2;P107589;3;266.18;SALE;13-08-2024 13:11:51
S09/20240813/00012;3;P101558;1;43.49;SALE;13-08-2024 13:11:51
S09/20240813/00012;4;P102993;4;299.71;SALE;13-08-2024 13:11:51
S09/20240813/00012;5;P103843;4;636.12;SALE;13-08-2024 13:11:51
S09/20240813/00012;6;P104175;1;814.13;SALE;13-08-2024 13:11:51
S09/20240813/00012;7;P104772;1;332.47;SALE;13-08-2024 13:11:51
S09/20240813/00012;8;P106080;2;361.06;SALE;13-08-2024 13:11:51
S09/20240813/00012;9;P103620;3;474.03;SALE;13-08-2024 13:11:51
S09/20240813/00012;10;TAX;1;825.15;TAX;13-08-2024 13:11:51
