bill_no,line_no,product_code,qty,unit_price,line_type,ts
S04/20240604/00001,1,P101258,2,208.34,SALE,2024-06-04T08:04:14
S04/20240604/00001,2,P104194,2,119.04,SALE,2024-06-04T08:04:14
S04/20240604/00001,3,P107753,1,67.96,SALE,2024-06-04T08:04:14
S04/20240604/00001,4,TAX,1,117.86,TAX,2024-06-04T08:04:14
S04/20240604/00001,5,TENDER,1,840.58,TENDER,2024-06-04T08:04:14
S04/20240604/00002,1,P104772,1,332.47,SALE,2024-06-04T19:52:18
S04/20240604/00002,2,P107115,4,172.62,SALE,2024-06-04T19:52:18
S04/20240604/00002,3,P106282,4,440.95,SALE,2024-06-04T19:52:18
S04/20240604/00002,4,P105106,1,101.21,SALE,2024-06-04T19:52:18
S04/20240604/00002,5,TAX,1,430.07,TAX,2024-06-04T19:52:18
S04/20240604/00002,6,TENDER,1,3318.03,TENDER,2024-06-04T19:52:18
S04/20240604/00003,1,P107018,5,187.58,SALE,2024-06-04T13:54:36
S04/20240604/00003,2,P107516,2,598.37,SALE,2024-06-04T13:54:36
S04/20240604/00003,3,P104257,3,41.91,SALE,2024-06-04T13:54:36
S04/20240604/00003,4,P101982,1,366.95,SALE,2024-06-04T13:54:36
S04/20240604/00003,5,P107246,2,310.13,SALE,2024-06-04T13:54:36
S04/20240604/00003,6,P101152,1,478.44,SALE,2024-06-04T13:54:36
S04/20240604/00003,7,P104042,2,346.95,SALE,2024-06-04T13:54:36
S04/20240604/00003,8,P101023,1,193.95,SALE,2024-06-04T13:54:36
S04/20240604/00003,9,P103202,1,262.07,SALE,2024-06-04T13:54:36
S04/20240604/00003,10,TAX,1,656.83,TAX,2024-06-04T13:54:36
S04/20240604/00003,11,TENDER,1,5532.77,TENDER,2024-06-04T13:54:36
S04/20240604/00004,1,P104544,4,93.89,SALE,2024-06-04T08:13:33
S04/20240604/00004,2,P100494,2,67.32,SALE,2024-06-04T08:13:33
S04/20240604/00004,3,P108026,2,103.54,SALE,2024-06-04T08:13:33
