bill_no;line_no;item_code;quantity;rate;type;txn_time
S06/20240415/00001;1;P107630;1;290.66;SALE;15-04-2024 22:57:27
S06/20240415/00001;2;P101283;2;263.48;SALE;15-04-2024 22:57:27
S06/20240415/00001;3;P106577;2;46.90;SALE;15-04-2024 22:57:27
S06/20240415/00001;4;P107848;3;267.41;SALE;15-04-2024 22:57:27
S06/20240415/00001;5;P105651;2;122.05;SALE;15-04-2024 22:57:27
S06/20240415/00001;6;TAX;1;235.91;TAX;15-04-2024 22:57:27
S06/20240415/00001;7;TENDER;1;2193.66;TENDER;15-04-2024 22:57:27
S06/20240415/00002;1;P103552;3;120.81;SALE;15-04-2024 15:56:53
S06/20240415/00002;2;P101389;2;430.39;SALE;15-04-2024 15:56:53
S06/20240415/00002;3;P104410;2;466.86;SALE;15-04-2024 15:56:53
S06/20240415/00002;4;P100394;1;320.36;SALE;15-04-2024 15:56:53
S06/20240415/00002;5;P106577;2;46.90;SALE;15-04-2024 15:56:53
S06/20240415/00002;6;TAX;1;366.14;TAX;15-04-2024 15:56:53
S06/20240415/00002;7;TENDER;1;2937.23;TENDER;15-04-2024 15:56:53
S06/20240415/00003;1;P102993;3;293.96;SALE;15-04-2024 16:35:10
S06/20240415/00003;2;P103484;2;109.59;SALE;15-04-2024 16:35:10
S06/20240415/00003;3;P104765;1;405.96;SALE;15-04-2024 16:35:10
S06/20240415/00003;4;P103206;2;450.05;SALE;15-04-2024 16:35:10
S06/20240415/00003;5;P104454;1;47.84;SALE;15-04-2024 16:35:10
S06/20240415/00003;6;P105030;1;211.39;SALE;15-04-2024 16:35:10
S06/20240415/00003;7;P105075;2;46.35;SALE;15-04-2024 16:35:10
S06/20240415/00003;8;P103029;1;11.28;SALE;15-04-2024 16:35:10
S06/20240415/00003;9;P105479;1;237.28;SALE;15-04-2024 16:35:10
S06/20240415/00003;10;P105483;4;153.63;SALE;15-04-2024 16:35:10
S06/20240415/00003;11;TAX;1;492.53;TAX;15-04-2024 16:35:10
S06/20240415/00003;12;TENDER;1;4114.66;TENDER;15-04-2024 16:35:10
S06/20240415/00004;1;P101626;4;941.95;SALE;15-04-2024 17:17:29
S06/20240415/00004;2;P100682;2;325.28;SALE;15-04-2024 17:17:29
S06/20240415/00004;3;P107171;3;325.58;SALE;15-04-2024 17:17:29
S06/20240415/00004;4;P102321;4;27.09;SALE;15-04-2024 17:17:29
S06/20240415/00004;5;P100479;3;342.53;SALE;15-04-2024 17:17:29
