ts,bill_no,line_no,line_type,product_code,unit_price,qty
1711727930,S12/20240329/00001,1,SALE,P108356,189.09,2
1711727930,S12/20240329/00001,2,SALE,P100595,388.65,3
1711727930,S12/20240329/00001,3,SALE,P106958,120.44,2
1711727930,S12/20240329/00001,4,SALE,P101747,245.75,2
1711727930,S12/20240329/00001,5,SALE,P107564,303.45,3
1711727930,S12/20240329/00001,6,SALE,P100921,435.95,1
1711727930,S12/20240329/00001,7,TAX,TAX,440.94,1
1711727930,S12/20240329/00001,8,TENDER,TENDER,4063.75,1
1711734905,S12/20240329/00002,1,SALE,P103777,44.82,1
1711734905,S12/20240329/00002,2,SALE,P101208,521.19,5
1711734905,S12/20240329/00002,3,SALE,P106382,81.60,3
1711734905,S12/20240329/00002,4,SALE,P104487,359.81,2
1711734905,S12/20240329/00002,5,SALE,P104902,445.79,3
1711734905,S12/20240329/00002,6,SALE,P100621,210.70,2
1711734905,S12/20240329/00002,7,TAX,TAX,350.39,1
1711734905,S12/20240329/00002,8,TENDER,TENDER,5724.35,1
1711724212,S12/20240329/00003,1,SALE,P106300,387.92,1
1711724212,S12/20240329/00003,2,SALE,P102181,1394.08,1
1711724212,S12/20240329/00003,3,SALE,P104023,553.55,1
1711724212,S12/20240329/00003,4,SALE,P107989,184.95,2
1711724212,S12/20240329/00003,5,TAX,TAX,140.81,1
1711724212,S12/20240329/00003,6,TENDER,TENDER,2846.26,1
1711730853,S12/20240329/00004,1,SALE,P103517,160.29,2
1711730853,S12/20240329/00004,2,SALE,P105950,1356.49,2
1711730853,S12/20240329/00004,3,SALE,P106486,1342.57,2
1711730853,S12/20240329/00004,4,SALE,P107488,303.21,3
1711730853,S12/20240329/00004,5,TAX,TAX,485.95,1
1711730853,S12/20240329/00004,6,TENDER,TENDER,7114.28,1
1711722648,S12/20240329/00005,1,SALE,P101911,1431.80,3
1711722648,S12/20240329/00005,2,SALE,P102821,1356.95,1
1711722648,S12/20240329/00005,3,SALE,P102494,11.95,2
1711722648,S12/20240329/00005,4,SALE,P102272,373.95,2
1711722648,S12/20240329/00005,5,SALE,P107282,1189.20,2
1711722648,S12/20240329/00005,6,TAX,TAX,94.05,1
1711722648,S12/20240329/00005,7,TENDER,TENDER,8896.60,1
1711728214,S12/20240329/00006,1,SALE,P105944,985.47,2
1711728214,S12/20240329/00006,2,SALE,P106027,1436.61,2
1711728214,S12/20240329/00006,3,SALE,P107859,130.84,2
1711728214,S12/20240329/00006,4,TAX,TAX,249.60,1
1711728214,S12/20240329/00006,5,TENDER,TENDER,5355.44,1
1711712818,S12/20240329/00007,1,SALE,P107721,92.25,2
1711712818,S12/20240329/00007,2,TAX,TAX,0.00,1
1711712818,S12/20240329/00007,3,TENDER,TENDER,184.50,1
1711737214,S12/20240329/00008,1,SALE,P103682,372.67,2
1711737214,S12/20240329/00008,2,SALE,P107190,245.85,2
1711737214,S12/20240329/00008,3,SALE,P106989,24.76,3
1711737214,S12/20240329/00008,4,SALE,P101142,98.55,1
1711737214,S12/20240329/00008,5,SALE,P106584,235.23,2
