bill_no;line_no;item_code;quantity;rate;type;txn_time
S06/20240518/00001;1;P103473;3;424.75;SALE;18-05-2024 19:43:33
S06/20240518/00001;2;P105672;2;62.95;SALE;18-05-2024 19:43:33
S06/20240518/00001;3;P108191;1;301.95;SALE;18-05-2024 19:43:33
S06/20240518/00001;4;P100899;1;131.46;SALE;18-05-2024 19:43:33
S06/20240518/00001;5;DISC;1;-77.44;DISCOUNT;18-05-2024 19:43:33
S06/20240518/00001;6;TAX;1;160.91;TAX;18-05-2024 19:43:33
S06/20240518/00001;7;TENDER;1;1917.03;TENDER;18-05-2024 19:43:33
S06/20240518/00002;1;P107815;1;106.85;SALE;18-05-2024 18:19:11
S06/20240518/00002;2;P106877;2;1085.30;SALE;18-05-2024 18:19:11
S06/20240518/00002;3;P105677;4;89.95;SALE;18-05-2024 18:19:11
S06/20240518/00002;4;P106659;3;88.95;SALE;18-05-2024 18:19:11
S06/20240518/00002;5;P103701;4;1171.33;SALE;18-05-2024 18:19:11
S06/20240518/00002;6;P108262;2;601.82;SALE;18-05-2024 18:19:11
S06/20240518/00002;7;P103616;5;621.95;SALE;18-05-2024 18:19:11
S06/20240518/00002;8;TAX;1;716.02;TAX;18-05-2024 18:19:11
S06/20240518/00002;9;TENDER;1;12618.83;TENDER;18-05-2024 18:19:11
S06/20240518/00003;1;P104446;3;52.95;SALE;18-05-2024 18:02:49
S06/20240518/00003;2;P102691;1;219.72;SALE;18-05-2024 18:02:49
S06/20240518/00003;3;P105614;2;652.27;SALE;18-05-2024 18:02:49
S06/20240518/00003;4;DISC;1;-38.37;DISCOUNT;18-05-2024 18:02:49
S06/20240518/00003;5;TAX;1;268.14;TAX;18-05-2024 18:02:49
S06/20240518/00003;6;TENDER;1;1912.88;TENDER;18-05-2024 18:02:49
S06/20240518/00004;1;P105145;2;763.65;SALE;18-05-2024 15:12:35
S06/20240518/00004;2;P102219;1;726.06;SALE;18-05-2024 15:12:35
S06/20240518/00004;3;TAX;1;36.30;TAX;18-05-2024 15:12:35
S06/20240518/00004;4;TENDER;1;2289.66;TENDER;18-05-2024 15:12:35
S06/20240518/00005;1;P101389;4;430.39;SALE;18-05-2024 18:13:39
S06/20240518/00005;2;P107662;3;330.01;SALE;18-05-2024 18:13:39
S06/20240518/00005;3;P106757;1;387.50;SALE;18-05-2024 18:13:39
S06/20240518/00005;4;P103188;1;29.57;SALE;18-05-2024 18:13:39
S06/20240518/00005;5;TAX;1;512.78;TAX;18-05-2024 18:13:39
S06/20240518/00005;6;TENDER;1;3641.44;TENDER;18-05-2024 18:13:39
S06/20240518/00006;1;P103693;2;102.71;SALE;18-05-2024 10:41:05
S06/20240518/00006;2;P107914;2;231.95;SALE;18-05-2024 10:41:05
S06/20240518/00006;3;P100339;2;299.99;SALE;18-05-2024 10:41:05
S06/20240518/00006;4;P104789;2;65.95;SALE;18-05-2024 10:41:05
S06/20240518/00006;5;P108247;1;242.95;SALE;18-05-2024 10:41:05
S06/20240518/00006;6;DISC;1;-52.46;DISCOUNT;18-05-2024 10:41:05
S06/20240518/00006;7;TAX;1;227.72;TAX;18-05-2024 10:41:05
S06/20240518/00006;8;TENDER;1;1819.41;TENDER;18-05-2024 10:41:05
S06/20240518/00007;1;P101213;2;232.84;SALE;18-05-2024 15:43:18
S06/20240518/00007;2;P101083;3;312.05;SALE;18-05-2024 15:43:18
S06/20240518/00007;3;P104765;3;369.25;SALE;18-05-2024 15:43:18
S06/20240518/00007;4;TAX;1;385.26;TAX;18-05-2024 15:43:18
S06/20240518/00007;5;TENDER;1;2894.84;TENDER;18-05-2024 15:43:18
S06/20240518/00008;1;P103096;2;277.95;SALE;18-05-2024 16:27:02
S06/20240518/00008;2;P104285;4;639.46;SALE;18-05-2024 16:27:02
S06/20240518/00008;3;TAX;1;227.95;TAX;18-05-2024 16:27:02
S06/20240518/00008;4;TENDER;1;3341.69;TENDER;18-05-2024 16:27:02
S06/20240518/00009;1;P100771;2;703.95;SALE;18-05-2024 16:05:56
S06/20240518/00009;2;P103129;1;79.05;SALE;18-05-2024 16:05:56
S06/20240518/00009;3;P106927;2;140.95;SALE;18-05-2024 16:05:56
S06/20240518/00009;4;P105511;1;270.77;SALE;18-05-2024 16:05:56
S06/20240518/00009;5;P106534;2;78.95;SALE;18-05-2024 16:05:56
S06/20240518/00009;6;P104975;2;496.12;SALE;18-05-2024 16:05:56
S06/20240518/00009;7;TAX;1;274.43;TAX;18-05-2024 16:05:56
S06/20240518/00009;8;TENDER;1;3464.19;TENDER;18-05-2024 16:05:56
S06/20240518/00010;1;P107365;3;934.48;SALE;18-05-2024 22:58:15
S06/20240518/00010;2;P105868;1;71.99;SALE;18-05-2024 22:58:15
S06/20240518/00010;3;P103281;3;163.32;SALE;18-05-2024 22:58:15
S06/20240518/00010;4;P107282;2;1189.20;SALE;18-05-2024 22:58:15
S06/20240518/00010;5;TAX;1;428.21;TAX;18-05-2024 22:58:15
S06/20240518/00010;6;TENDER;1;6172.00;TENDER;18-05-2024 22:58:15
S06/20240518/00011;1;P106443;2;52.87;SALE;18-05-2024 15:53:05
S06/20240518/00011;2;P100555;3;435.03;SALE;18-05-2024 15:53:05
S06/20240518/00011;3;TAX;1;240.20;TAX;18-05-2024 15:53:05
S06/20240518/00011;4;TENDER;1;1651.03;TENDER;18-05-2024 15:53:05
S06/20240518/00012;1;P104302;2;1205.95;SALE;18-05-2024 15:21:24
S06/20240518/00012;2;P100308;1;277.54;SALE;18-05-2024 15:21:24
S06/20240518/00012;3;P100005;3;103.45;SALE;18-05-2024 15:21:24
S06/20240518/00012;4;P100121;1;102.39;SALE;18-05-2024 15:21:24
S06/20240518/00012;5;P105479;1;237.28;SALE;18-05-2024 15:21:24
S06/20240518/00012;6;DISC;1;-116.11;DISCOUNT;18-05-2024 15:21:24
S06/20240518/00012;7;TAX;1;397.86;TAX;18-05-2024 15:21:24
S06/20240518/00012;8;TENDER;1;3621.21;TENDER;18-05-2024 15:21:24
S06/20240518/00013;1;P100260;1;1124.20;SALE;18-05-2024 19:01:45
S06/20240518/00013;2;P106506;3;110.89;SALE;18-05-2024 19:01:45
S06/20240518/00013;3;P108326;3;439.67;SALE;18-05-2024 19:01:45
S06/20240518/00013;4;P100816;1;806.93;SALE;18-05-2024 19:01:45
S06/20240518/00013;5;P101955;3;356.95;SALE;18-05-2024 19:01:45
S06/20240518/00013;6;TAX;1;507.75;TAX;18-05-2024 19:01:45
S06/20240518/00013;7;TENDER;1;5161.41;TENDER;18-05-2024 19:01:45
S06/20240518/00014;1;P108258;2;54.62;SALE;18-05-2024 14:15:12
S06/20240518/00014;2;P105908;4;638.48;SALE;18-05-2024 14:15:12
S06/20240518/00014;3;P103206;1;450.05;SALE;18-05-2024 14:15:12
S06/20240518/00014;4;P100150;1;280.80;SALE;18-05-2024 14:15:12
S06/20240518/00014;5;P105997;2;109.75;SALE;18-05-2024 14:15:12
S06/20240518/00014;6;TAX;1;253.38;TAX;18-05-2024 14:15:12
S06/20240518/00014;7;TENDER;1;3866.89;TENDER;18-05-2024 14:15:12
S06/20240518/00015;1;P106162;3;527.95;SALE;18-05-2024 16:04:47
S06/20240518/00015;2;P102581;2;189.36;SALE;18-05-2024 16:04:47
S06/20240518/00015;3;P108008;3;128.46;SALE;18-05-2024 16:04:47
S06/20240518/00015;4;P102023;3;425.67;SALE;18-05-2024 16:04:47
S06/20240518/00015;5;TAX;1;241.55;TAX;18-05-2024 16:04:47
S06/20240518/00015;6;TENDER;1;3866.51;TENDER;18-05-2024 16:04:47
S06/20240518/00016;1;P106035;2;89.95;SALE;18-05-2024 16:47:37
S06/20240518/00016;2;P106522;1;208.95;SALE;18-05-2024 16:47:37
S06/20240518/00016;3;P102021;1;90.22;SALE;18-05-2024 16:47:37
S06/20240518/00016;4;TAX;1;53.66;TAX;18-05-2024 16:47:37
S06/20240518/00016;5;TENDER;1;532.73;TENDER;18-05-2024 16:47:37
S06/20240518/00017;1;P102814;4;543.50;SALE;18-05-2024 13:19:40
S06/20240518/00017;2;P105827;3;96.95;SALE;18-05-2024 13:19:40
S06/20240518/00017;3;TAX;1;123.24;TAX;18-05-2024 13:19:40
S06/20240518/00017;4;TENDER;1;2588.09;TENDER;18-05-2024 13:19:40
S06/20240518/00018;1;P108319;4;253.21;SALE;18-05-2024 18:39:59
S06/20240518/00018;2;P107526;2;53.71;SALE;18-05-2024 18:39:59
S06/20240518/00018;3;P104909;2;363.10;SALE;18-05-2024 18:39:59
S06/20240518/00018;4;P107190;2;223.50;SALE;18-05-2024 18:39:59
S06/20240518/00018;5;TAX;1;150.44;TAX;18-05-2024 18:39:59
S06/20240518/00018;6;TENDER;1;2443.90;TENDER;18-05-2024 18:39:59
S06/20240518/00019;1;P102947;3;59.21;SALE;18-05-2024 14:33:48
S06/20240518/00019;2;P108162;2;221.93;SALE;18-05-2024 14:33:48
S06/20240518/00019;3;P102054;1;133.39;SALE;18-05-2024 14:33:48
S06/20240518/00019;4;DISC;1;-87.95;DISCOUNT;18-05-2024 14:33:48
S06/20240518/00019;5;TAX;1;25.50;TAX;18-05-2024 14:33:48
S06/20240518/00019;6;TENDER;1;692.43;TENDER;18-05-2024 14:33:48
S06/20240518/00020;1;P107040;2;474.18;SALE;18-05-2024 18:34:07
S06/20240518/00020;2;P100112;1;91.95;SALE;18-05-2024 18:34:07
S06/20240518/00020;3;TAX;1;63.97;TAX;18-05-2024 18:34:07
S06/20240518/00020;4;TENDER;1;1104.28;TENDER;18-05-2024 18:34:07
S06/20240518/00021;1;P107028;2;56.60;SALE;18-05-2024 09:36:50
S06/20240518/00021;2;P105835;1;243.66;SALE;18-05-2024 09:36:50
S06/20240518/00021;3;P100543;2;123.06;SALE;18-05-2024 09:36:50
S06/20240518/00021;4;P103757;2;147.98;SALE;18-05-2024 09:36:50
S06/20240518/00021;5;P106044;1;40.72;SALE;18-05-2024 09:36:50
S06/20240518/00021;6;TAX;1;54.69;TAX;18-05-2024 09:36:50
S06/20240518/00021;7;TENDER;1;994.35;TENDER;18-05-2024 09:36:50
S06/20240518/00022;1;P102534;1;98.12;SALE;18-05-2024 12:36:52
S06/20240518/00022;2;P100100;1;374.32;SALE;18-05-2024 12:36:52
S06/20240518/00022;3;P104469;1;1490.57;SALE;18-05-2024 12:36:52
S06/20240518/00022;4;P101489;2;493.95;SALE;18-05-2024 12:36:52
S06/20240518/00022;5;TAX;1;241.45;TAX;18-05-2024 12:36:52
S06/20240518/00022;6;TENDER;1;3192.36;TENDER;18-05-2024 12:36:52
S06/20240518/00023;1;P106942;3;169.95;SALE;18-05-2024 18:46:18
S06/20240518/00023;2;P101489;2;493.95;SALE;18-05-2024 18:46:18
S06/20240518/00023;3;P105356;1;232.26;SALE;18-05-2024 18:46:18
S06/20240518/00023;4;TAX;1;37.11;TAX;18-05-2024 18:46:18
S06/20240518/00023;5;TENDER;1;1767.12;TENDER;18-05-2024 18:46:18
S06/20240518/00024;1;P104617;1;107.09;SALE;18-05-2024 15:15:43
S06/20240518/00024;2;P100717;1;505.95;SALE;18-05-2024 15:15:43
S06/20240518/00024;3;TAX;1;110.35;TAX;18-05-2024 15:15:43
S06/20240518/00024;4;TENDER;1;723.39;TENDER;18-05-2024 15:15:43
S06/20240518/00025;1;P107110;1;76.95;SALE;18-05-2024 18:40:03
S06/20240518/00025;2;P107822;2;68.95;SALE;18-05-2024 18:40:03
S06/20240518/00025;3;P107381;1;195.99;SALE;18-05-2024 18:40:03
S06/20240518/00025;4;TAX;1;62.19;TAX;18-05-2024 18:40:03
S06/20240518/00025;5;TENDER;1;473.03;TENDER;18-05-2024 18:40:03
S06/20240518/00026;1;P104316;2;406.45;SALE;18-05-2024 13:51:13
S06/20240518/00026;2;P107526;3;50.67;SALE;18-05-2024 13:51:13
S06/20240518/00026;3;P100095;3;92.95;SALE;18-05-2024 13:51:13
S06/20240518/00026;4;P103563;1;21.95;SALE;18-05-2024 13:51:13
S06/20240518/00026;5;P104011;3;657.72;SALE;18-05-2024 13:51:13
S06/20240518/00026;6;TAX;1;290.24;TAX;18-05-2024 13:51:13
S06/20240518/00026;7;TENDER;1;3529.11;TENDER;18-05-2024 13:51:13
S06/20240518/00027;1;P108247;2;242.95;SALE;18-05-2024 16:08:42
S06/20240518/00027;2;P107197;2;669.72;SALE;18-05-2024 16:08:42
S06/20240518/00027;3;P100005;2;109.66;SALE;18-05-2024 16:08:42
S06/20240518/00027;4;P107753;2;67.96;SALE;18-05-2024 16:08:42
S06/20240518/00027;5;TAX;1;368.04;TAX;18-05-2024 16:08:42
S06/20240518/00027;6;TENDER;1;2548.62;TENDER;18-05-2024 16:08:42
S06/20240518/00028;1;P100326;1;44.54;SALE;18-05-2024 15:39:16
S06/20240518/00028;2;P105198;2;14.66;SALE;18-05-2024 15:39:16
S06/20240518/00028;3;TAX;1;11.54;TAX;18-05-2024 15:39:16
S06/20240518/00028;4;TENDER;1;85.40;TENDER;18-05-2024 15:39:16
S06/20240518/00029;1;P102814;1;543.50;SALE;18-05-2024 18:08:38
S06/20240518/00029;2;P107884;1;29.54;SALE;18-05-2024 18:08:38
S06/20240518/00029;3;P100803;5;262.95;SALE;18-05-2024 18:08:38
S06/20240518/00029;4;P107115;2;173.36;SALE;18-05-2024 18:08:38
S06/20240518/00029;5;P104842;1;357.87;SALE;18-05-2024 18:08:38
S06/20240518/00029;6;P104858;1;297.94;SALE;18-05-2024 18:08:38
S06/20240518/00029;7;TAX;1;194.26;TAX;18-05-2024 18:08:38
S06/20240518/00029;8;TENDER;1;3084.58;TENDER;18-05-2024 18:08:38
S06/20240518/00030;1;P104800;1;692.51;SALE;18-05-2024 13:20:03
S06/20240518/00030;2;P103337;1;79.95;SALE;18-05-2024 13:20:03
S06/20240518/00030;3;P107966;1;391.71;SALE;18-05-2024 13:20:03
S06/20240518/00030;4;P100577;1;277.95;SALE;18-05-2024 13:20:03
S06/20240518/00030;5;DISC;1;-41.17;DISCOUNT;18-05-2024 13:20:03
S06/20240518/00030;6;TAX;1;133.21;TAX;18-05-2024 13:20:03
S06/20240518/00030;7;TENDER;1;1534.16;TENDER;18-05-2024 13:20:03
S06/20240518/00031;1;P102217;-3;65.41;RETURN;18-05-2024 17:18:09
S06/20240518/00031;2;P100077;-1;181.42;RETURN;18-05-2024 17:18:09
S06/20240518/00031;3;P103978;-1;347.08;RETURN;18-05-2024 17:18:09
S06/20240518/00031;4;P100819;-3;1203.94;RETURN;18-05-2024 17:18:09
S06/20240518/00031;5;P100221;-2;140.95;RETURN;18-05-2024 17:18:09
S06/20240518/00031;6;P100665;-3;281.09;RETURN;18-05-2024 17:18:09
S06/20240518/00031;7;TAX;1;-161.45;TAX;18-05-2024 17:18:09
S06/20240518/00031;8;TENDER;1;-5623.17;TENDER;18-05-2024 17:18:09
S06/20240518/00032;1;P101305;2;110.46;SALE;18-05-2024 13:28:27
S06/20240518/00032;2;P101258;2;208.34;SALE;18-05-2024 13:28:27
S06/20240518/00032;3;P104587;2;252.25;SALE;18-05-2024 13:28:27
S06/20240518/00032;4;TAX;1;139.99;TAX;18-05-2024 13:28:27
S06/20240518/00032;5;TENDER;1;1282.09;TENDER;18-05-2024 13:28:27
S06/20240518/00033;1;P107646;1;225.19;SALE;18-05-2024 12:50:01
S06/20240518/00033;2;P107208;2;323.06;SALE;18-05-2024 12:50:01
S06/20240518/00033;3;P101106;2;480.76;SALE;18-05-2024 12:50:01
S06/20240518/00033;4;P107308;1;207.74;SALE;18-05-2024 12:50:01
S06/20240518/00033;5;P101894;2;662.70;SALE;18-05-2024 12:50:01
S06/20240518/00033;6;DISC;1;-200.71;DISCOUNT;18-05-2024 12:50:01
S06/20240518/00033;7;TAX;1;270.90;TAX;18-05-2024 12:50:01
S06/20240518/00033;8;TENDER;1;3436.16;TENDER;18-05-2024 12:50:01
S06/20240518/00034;1;P102636;1;114.77;SALE;18-05-2024 11:42:19
S06/20240518/00034;2;P102280;3;611.53;SALE;18-05-2024 11:42:19
S06/20240518/00034;3;P103743;1;1117.90;SALE;18-05-2024 11:42:19
S06/20240518/00034;4;P101492;3;110.48;SALE;18-05-2024 11:42:19
S06/20240518/00034;5;P102236;2;928.51;SALE;18-05-2024 11:42:19
S06/20240518/00034;6;P107301;2;893.95;SALE;18-05-2024 11:42:19
S06/20240518/00034;7;P100178;3;427.16;SALE;18-05-2024 11:42:19
S06/20240518/00034;8;P107040;2;474.18;SALE;18-05-2024 11:42:19
S06/20240518/00034;9;TAX;1;766.56;TAX;18-05-2024 11:42:19
S06/20240518/00034;10;TENDER;1;10040.02;TENDER;18-05-2024 11:42:19
S06/20240518/00035;1;P101796;1;990.67;SALE;18-05-2024 14:55:40
S06/20240518/00035;2;P106776;2;404.48;SALE;18-05-2024 14:55:40
S06/20240518/00035;3;P100172;3;196.62;SALE;18-05-2024 14:55:40
S06/20240518/00035;4;P103188;1;29.57;SALE;18-05-2024 14:55:40
S06/20240518/00035;5;P108017;2;103.22;SALE;18-05-2024 14:55:40
S06/20240518/00035;6;P107018;1;187.58;SALE;18-05-2024 14:55:40
S06/20240518/00035;7;P106357;1;1078.45;SALE;18-05-2024 14:55:40
S06/20240518/00035;8;TAX;1;263.59;TAX;18-05-2024 14:55:40
S06/20240518/00035;9;TENDER;1;4155.12;TENDER;18-05-2024 14:55:40
S06/20240518/00036;1;P102054;4;133.39;SALE;18-05-2024 11:40:07
S06/20240518/00036;2;P106080;5;361.06;SALE;18-05-2024 11:40:07
S06/20240518/00036;3;P104026;3;152.97;SALE;18-05-2024 11:40:07
S06/20240518/00036;4;P103029;1;11.28;SALE;18-05-2024 11:40:07
S06/20240518/00036;5;TAX;1;268.29;TAX;18-05-2024 11:40:07
S06/20240518/00036;6;TENDER;1;3077.34;TENDER;18-05-2024 11:40:07
S06/20240518/00037;1;P104725;3;163.86;SALE;18-05-2024 13:47:04
S06/20240518/00037;2;P100604;3;154.60;SALE;18-05-2024 13:47:04
S06/20240518/00037;3;P103538;4;265.96;SALE;18-05-2024 13:47:04
S06/20240518/00037;4;P101592;2;280.95;SALE;18-05-2024 13:47:04
S06/20240518/00037;5;TAX;1;242.82;TAX;18-05-2024 13:47:04
S06/20240518/00037;6;TENDER;1;2823.94;TENDER;18-05-2024 13:47:04
S06/20240518/00038;1;P103197;4;292.95;SALE;18-05-2024 13:21:42
S06/20240518/00038;2;P106703;4;76.37;SALE;18-05-2024 13:21:42
S06/20240518/00038;3;TAX;1;155.89;TAX;18-05-2024 13:21:42
S06/20240518/00038;4;TENDER;1;1633.17;TENDER;18-05-2024 13:21:42
S06/20240518/00039;1;P102794;2;416.24;SALE;18-05-2024 13:38:57
S06/20240518/00039;2;P105860;2;141.88;SALE;18-05-2024 13:38:57
S06/20240518/00039;3;P105507;1;20.17;SALE;18-05-2024 13:38:57
S06/20240518/00039;4;P101626;2;941.95;SALE;18-05-2024 13:38:57
S06/20240518/00039;5;TAX;1;226.07;TAX;18-05-2024 13:38:57
S06/20240518/00039;6;TENDER;1;3246.38;TENDER;18-05-2024 13:38:57
S06/20240518/00040;1;P100276;1;965.56;SALE;18-05-2024 13:42:52
S06/20240518/00040;2;P101037;2;537.96;SALE;18-05-2024 13:42:52
S06/20240518/00040;3;P105784;1;116.81;SALE;18-05-2024 13:42:52
S06/20240518/00040;4;DISC;1;-252.43;DISCOUNT;18-05-2024 13:42:52
S06/20240518/00040;5;TAX;1;213.65;TAX;18-05-2024 13:42:52
S06/20240518/00040;6;TENDER;1;2119.51;TENDER;18-05-2024 13:42:52
S06/20240518/00041;1;P100784;1;205.79;SALE;18-05-2024 14:49:03
S06/20240518/00041;2;P101283;1;263.48;SALE;18-05-2024 14:49:03
S06/20240518/00041;3;P107053;1;524.95;SALE;18-05-2024 14:49:03
S06/20240518/00041;4;P102947;5;59.21;SALE;18-05-2024 14:49:03
S06/20240518/00041;5;P106659;1;88.95;SALE;18-05-2024 14:49:03
