bill_no;line_no;item_code;quantity;rate;type;txn_time
S06/20240505/00001;1;P101839;3;408.40;SALE;05-05-2024 16:49:54
S06/20240505/00001;2;P101444;2;834.95;SALE;05-05-2024 16:49:54
S06/20240505/00001;3;P107330;1;115.95;SALE;05-05-2024 16:49:54
S06/20240505/00001;4;TAX;1;251.39;TAX;05-05-2024 16:49:54
S06/20240505/00001;5;TENDER;1;3262.44;TENDER;05-05-2024 16:49:54
S06/20240505/00002;1;P106388;3;1042.36;SALE;05-05-2024 10:32:32
S06/20240505/00002;2;P107063;3;374.87;SALE;05-05-2024 10:32:32
S06/20240505/00002;3;P104854;2;35.76;SALE;05-05-2024 10:32:32
S06/20240505/00002;4;TAX;1;134.95;TAX;05-05-2024 10:32:32
S06/20240505/00002;5;TENDER;1;4458.16;TENDER;05-05-2024 10:32:32
S06/20240505/00003;1;P105017;4;212.54;SALE;05-05-2024 12:37:30
S06/20240505/00003;2;P102755;3;68.95;SALE;05-05-2024 12:37:30
S06/20240505/00003;3;P106802;5;689.06;SALE;05-05-2024 12:37:30
S06/20240505/00003;4;P104733;2;627.95;SALE;05-05-2024 12:37:30
S06/20240505/00003;5;TAX;1;561.70;TAX;05-05-2024 12:37:30
S06/20240505/00003;6;TENDER;1;6319.91;TENDER;05-05-2024 12:37:30
S06/20240505/00004;1;P102788;2;871.07;SALE;05-05-2024 17:43:58
S06/20240505/00004;2;P103855;4;322.11;SALE;05-05-2024 17:43:58
S06/20240505/00004;3;P106044;2;40.72;SALE;05-05-2024 17:43:58
S06/20240505/00004;4;TAX;1;333.69;TAX;05-05-2024 17:43:58
S06/20240505/00004;5;TENDER;1;3445.71;TENDER;05-05-2024 17:43:58
S06/20240505/00005;1;P106948;1;160.95;SALE;05-05-2024 19:34:00
S06/20240505/00005;2;P101404;2;213.08;SALE;05-05-2024 19:34:00
S06/20240505/00005;3;P105145;1;675.82;SALE;05-05-2024 19:34:00
S06/20240505/00005;4;P101023;3;193.95;SALE;05-05-2024 19:34:00
S06/20240505/00005;5;P102035;4;493.95;SALE;05-05-2024 19:34:00
S06/20240505/00005;6;TAX;1;157.24;TAX;05-05-2024 19:34:00
S06/20240505/00005;7;TENDER;1;3977.82;TENDER;05-05-2024 19:34:00
S06/20240505/00006;1;P104820;2;207.26;SALE;05-05-2024 12:51:50
S06/20240505/00006;2;P106035;3;89.95;SALE;05-05-2024 12:51:50
S06/20240505/00006;3;P107373;1;86.15;SALE;05-05-2024 12:51:50
S06/20240505/00006;4;P106478;2;57.98;SALE;05-05-2024 12:51:50
S06/20240505/00006;5;P105302;2;258.62;SALE;05-05-2024 12:51:50
S06/20240505/00006;6;P105400;2;48.10;SALE;05-05-2024 12:51:50
S06/20240505/00006;7;P104567;3;141.21;SALE;05-05-2024 12:51:50
S06/20240505/00006;8;P105666;1;1064.29;SALE;05-05-2024 12:51:50
S06/20240505/00006;9;P105775;2;104.41;SALE;05-05-2024 12:51:50
S06/20240505/00006;10;P100791;2;40.18;SALE;05-05-2024 12:51:50
S06/20240505/00006;11;TAX;1;227.02;TAX;05-05-2024 12:51:50
S06/20240505/00006;12;TENDER;1;3504.04;TENDER;05-05-2024 12:51:50
S06/20240505/00007;1;P100026;2;304.63;SALE;05-05-2024 12:59:10
S06/20240505/00007;2;P102054;2;133.39;SALE;05-05-2024 12:59:10
S06/20240505/00007;3;P101489;3;493.95;SALE;05-05-2024 12:59:10
S06/20240505/00007;4;P104637;4;294.49;SALE;05-05-2024 12:59:10
S06/20240505/00007;5;TAX;1;185.16;TAX;05-05-2024 12:59:10
S06/20240505/00007;6;TENDER;1;3721.01;TENDER;05-05-2024 12:59:10
S06/20240505/00008;1;P106035;1;89.95;SALE;05-05-2024 18:30:38
S06/20240505/00008;2;P106807;1;322.15;SALE;05-05-2024 18:30:38
S06/20240505/00008;3;TAX;1;74.18;TAX;05-05-2024 18:30:38
S06/20240505/00008;4;TENDER;1;486.28;TENDER;05-05-2024 18:30:38
S06/20240505/00009;1;P101578;3;37.17;SALE;05-05-2024 17:10:50
S06/20240505/00009;2;P102714;3;80.41;SALE;05-05-2024 17:10:50
S06/20240505/00009;3;P107446;2;593.14;SALE;05-05-2024 17:10:50
S06/20240505/00009;4;P105050;2;103.36;SALE;05-05-2024 17:10:50
S06/20240505/00009;5;P106911;3;232.77;SALE;05-05-2024 17:10:50
S06/20240505/00009;6;TAX;1;258.39;TAX;05-05-2024 17:10:50
S06/20240505/00009;7;TENDER;1;2702.44;TENDER;05-05-2024 17:10:50
S06/20240505/00010;1;P104902;1;445.79;SALE;05-05-2024 18:49:04
S06/20240505/00010;2;P105468;2;994.58;SALE;05-05-2024 18:49:04
S06/20240505/00010;3;P104361;3;1350.95;SALE;05-05-2024 18:49:04
S06/20240505/00010;4;P106130;2;1254.95;SALE;05-05-2024 18:49:04
S06/20240505/00010;5;P104579;2;67.48;SALE;05-05-2024 18:49:04
S06/20240505/00010;6;TAX;1;666.04;TAX;05-05-2024 18:49:04
