bill_no,line_no,product_code,qty,unit_price,line_type,ts
S01/20240108/00001,1,P105187,3,1057.95,SALE,2024-01-08T16:41:10
S01/20240108/00001,2,P102045,2,21.31,SALE,2024-01-08T16:41:10
S01/20240108/00001,3,P100609,2,76.13,SALE,2024-01-08T16:41:10
S01/20240108/00001,4,TAX,1,25.94,TAX,2024-01-08T16:41:10
S01/20240108/00001,5,TENDER,1,3394.67,TENDER,2024-01-08T16:41:10
S01/20240108/00002,1,P103259,2,298.27,SALE,2024-01-08T16:08:26
S01/20240108/00002,2,P104688,2,178.09,SALE,2024-01-08T16:08:26
S01/20240108/00002,3,P103435,1,421.33,SALE,2024-01-08T16:08:26
S01/20240108/00002,4,P105643,3,1294.23,SALE,2024-01-08T16:08:26
S01/20240108/00002,5,P103449,1,373.19,SALE,2024-01-08T16:08:26
S01/20240108/00002,6,TAX,1,112.31,TAX,2024-01-08T16:08:26
S01/20240108/00002,7,TENDER,1,5742.24,TENDER,2024-01-08T16:08:26
S01/20240108/00003,1,P103111,4,36.75,SALE,2024-01-08T15:36:36
S01/20240108/00003,2,P102691,3,210.63,SALE,2024-01-08T15:36:36
S01/20240108/00003,3,P100380,3,134.99,SALE,2024-01-08T15:36:36
S01/20240108/00003,4,P104058,2,344.73,SALE,2024-01-08T15:36:36
S01/20240108/00003,5,P106426,2,149.87,SALE,2024-01-08T15:36:36
S01/20240108/00003,6,P107119,1,15.87,SALE,2024-01-08T15:36:36
S01/20240108/00003,7,P105965,3,61.37,SALE,2024-01-08T15:36:36
S01/20240108/00003,8,TAX,1,277.66,TAX,2024-01-08T15:36:36
S01/20240108/00003,9,TENDER,1,2650.70,TENDER,2024-01-08T15:36:36
S01/20240108/00004,1,P108026,1,81.25,SALE,2024-01-08T09:37:27
S01/20240108/00004,2,P107308,2,207.74,SALE,2024-01-08T09:37:27
S01/20240108/00004,3,P102296,1,43.24,SALE,2024-01-08T09:37:27
S01/20240108/00004,4,P104358,5,1189.17,SALE,2024-01-08T09:37:27
S01/20240108/00004,5,P104270,3,1036.53,SALE,2024-01-08T09:37:27
S01/20240108/00004,6,P102714,2,80.41,SALE,2024-01-08T09:37:27
S01/20240108/00004,7,P107848,1,267.41,SALE,2024-01-08T09:37:27
S01/20240108/00004,8,DISC,1,-724.28,DISCOUNT,2024-01-08T09:37:27
S01/20240108/00004,9,TAX,1,926.67,TAX,2024-01-08T09:37:27
S01/20240108/00004,10,TENDER,1,10226.03,TENDER,2024-01-08T09:37:27
