bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240219/00001;1;P102598;2;132.95;SALE;19-02-2024 13:48:03
S07/20240219/00001;2;P107843;1;430.45;SALE;19-02-2024 13:48:03
S07/20240219/00001;3;P104756;3;334.95;SALE;19-02-2024 13:48:03
S07/20240219/00001;4;P104916;2;284.74;SALE;19-02-2024 13:48:03
S07/20240219/00001;5;P106830;1;103.94;SALE;19-02-2024 13:48:03
S07/20240219/00001;6;P101925;2;164.95;SALE;19-02-2024 13:48:03
S07/20240219/00001;7;DISC;1;-92.65;DISCOUNT;19-02-2024 13:48:03
S07/20240219/00001;8;TAX;1;365.69;TAX;19-02-2024 13:48:03
S07/20240219/00001;9;TENDER;1;2977.56;TENDER;19-02-2024 13:48:03
S07/20240219/00002;1;P107100;1;171.95;SALE;19-02-2024 18:36:20
S07/20240219/00002;2;P100744;2;61.87;SALE;19-02-2024 18:36:20
S07/20240219/00002;3;P108234;2;32.17;SALE;19-02-2024 18:36:20
S07/20240219/00002;4;P107973;1;259.59;SALE;19-02-2024 18:36:20
S07/20240219/00002;5;P104867;3;190.50;SALE;19-02-2024 18:36:20
S07/20240219/00002;6;P101010;2;71.39;SALE;19-02-2024 18:36:20
S07/20240219/00002;7;P107040;2;474.18;SALE;19-02-2024 18:36:20
S07/20240219/00002;8;TAX;1;144.51;TAX;19-02-2024 18:36:20
S07/20240219/00002;9;TENDER;1;2426.77;TENDER;19-02-2024 18:36:20
S07/20240219/00003;1;P105272;1;340.95;SALE;19-02-2024 18:09:05
S07/20240219/00003;2;P102035;3;493.95;SALE;19-02-2024 18:09:05
S07/20240219/00003;3;P102112;2;389.72;SALE;19-02-2024 18:09:05
S07/20240219/00003;4;P103637;2;338.13;SALE;19-02-2024 18:09:05
S07/20240219/00003;5;TAX;1;330.27;TAX;19-02-2024 18:09:05
S07/20240219/00003;6;TENDER;1;3608.77;TENDER;19-02-2024 18:09:05
S07/20240219/00004;1;P100940;2;171.39;SALE;19-02-2024 18:44:54
S07/20240219/00004;2;P104802;1;194.24;SALE;19-02-2024 18:44:54
S07/20240219/00004;3;TAX;1;96.66;TAX;19-02-2024 18:44:54
S07/20240219/00004;4;TENDER;1;633.68;TENDER;19-02-2024 18:44:54
S07/20240219/00005;1;P108186;2;336.07;SALE;19-02-2024 17:45:50
S07/20240219/00005;2;P106802;2;689.06;SALE;19-02-2024 17:45:50
S07/20240219/00005;3;P102471;2;137.95;SALE;19-02-2024 17:45:50
S07/20240219/00005;4;P105959;1;479.13;SALE;19-02-2024 17:45:50
S07/20240219/00005;5;P102389;2;73.62;SALE;19-02-2024 17:45:50
S07/20240219/00005;6;TAX;1;311.97;TAX;19-02-2024 17:45:50
S07/20240219/00005;7;TENDER;1;3264.50;TENDER;19-02-2024 17:45:50
S07/20240219/00006;1;P108118;1;66.05;SALE;19-02-2024 20:02:55
S07/20240219/00006;2;P100441;2;419.95;SALE;19-02-2024 20:02:55
S07/20240219/00006;3;P106115;1;128.36;SALE;19-02-2024 20:02:55
S07/20240219/00006;4;P105553;1;739.86;SALE;19-02-2024 20:02:55
S07/20240219/00006;5;P105009;6;65.38;SALE;19-02-2024 20:02:55
S07/20240219/00006;6;P103886;3;301.95;SALE;19-02-2024 20:02:55
S07/20240219/00006;7;P104501;1;449.67;SALE;19-02-2024 20:02:55
S07/20240219/00006;8;TAX;1;286.59;TAX;19-02-2024 20:02:55
S07/20240219/00006;9;TENDER;1;3808.56;TENDER;19-02-2024 20:02:55
S07/20240219/00007;1;P102849;2;641.17;SALE;19-02-2024 13:24:50
S07/20240219/00007;2;P104774;2;81.88;SALE;19-02-2024 13:24:50
S07/20240219/00007;3;P102494;1;11.95;SALE;19-02-2024 13:24:50
S07/20240219/00007;4;TAX;1;164.22;TAX;19-02-2024 13:24:50
S07/20240219/00007;5;TENDER;1;1622.27;TENDER;19-02-2024 13:24:50
S07/20240219/00008;1;P102549;2;114.02;SALE;19-02-2024 14:30:31
S07/20240219/00008;2;P106563;1;426.95;SALE;19-02-2024 14:30:31
S07/20240219/00008;3;P105127;2;62.95;SALE;19-02-2024 14:30:31
S07/20240219/00008;4;P100864;2;193.24;SALE;19-02-2024 14:30:31
S07/20240219/00008;5;P100203;2;241.95;SALE;19-02-2024 14:30:31
S07/20240219/00008;6;P100899;2;131.46;SALE;19-02-2024 14:30:31
S07/20240219/00008;7;P107914;1;231.95;SALE;19-02-2024 14:30:31
S07/20240219/00008;8;TAX;1;204.44;TAX;19-02-2024 14:30:31
S07/20240219/00008;9;TENDER;1;2350.58;TENDER;19-02-2024 14:30:31
S07/20240219/00009;1;P103316;1;1749.88;SALE;19-02-2024 16:11:17
S07/20240219/00009;2;P107053;1;524.95;SALE;19-02-2024 16:11:17
S07/20240219/00009;3;P101622;2;259.77;SALE;19-02-2024 16:11:17
S07/20240219/00009;4;P101339;2;222.95;SALE;19-02-2024 16:11:17
S07/20240219/00009;5;P108008;3;128.46;SALE;19-02-2024 16:11:17
S07/20240219/00009;6;P100453;4;195.74;SALE;19-02-2024 16:11:17
S07/20240219/00009;7;TAX;1;447.83;TAX;19-02-2024 16:11:17
S07/20240219/00009;8;TENDER;1;4856.44;TENDER;19-02-2024 16:11:17
S07/20240219/00010;1;P106357;1;1078.45;SALE;19-02-2024 20:33:12
S07/20240219/00010;2;P105345;3;295.95;SALE;19-02-2024 20:33:12
S07/20240219/00010;3;TAX;1;173.81;TAX;19-02-2024 20:33:12
S07/20240219/00010;4;TENDER;1;2140.11;TENDER;19-02-2024 20:33:12
S07/20240219/00011;1;P105139;1;100.45;SALE;19-02-2024 09:34:10
S07/20240219/00011;2;P106133;4;307.37;SALE;19-02-2024 09:34:10
S07/20240219/00011;3;P106169;1;221.03;SALE;19-02-2024 09:34:10
S07/20240219/00011;4;P100150;1;280.80;SALE;19-02-2024 09:34:10
S07/20240219/00011;5;P103281;4;163.32;SALE;19-02-2024 09:34:10
S07/20240219/00011;6;P101949;5;857.51;SALE;19-02-2024 09:34:10
S07/20240219/00011;7;TAX;1;619.15;TAX;19-02-2024 09:34:10
S07/20240219/00011;8;TENDER;1;7391.74;TENDER;19-02-2024 09:34:10
S07/20240219/00012;1;P103861;5;52.95;SALE;19-02-2024 17:24:08
S07/20240219/00012;2;P102626;2;344.82;SALE;19-02-2024 17:24:08
S07/20240219/00012;3;TAX;1;95.99;TAX;19-02-2024 17:24:08
S07/20240219/00012;4;TENDER;1;1050.38;TENDER;19-02-2024 17:24:08
