bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240226/00001;1;P107933;3;1175.95;SALE;26-02-2024 12:20:43
S07/20240226/00001;2;P103552;1;120.81;SALE;26-02-2024 12:20:43
S07/20240226/00001;3;P100967;2;1052.07;SALE;26-02-2024 12:20:43
S07/20240226/00001;4;P100791;4;40.18;SALE;26-02-2024 12:20:43
S07/20240226/00001;5;TAX;1;683.87;TAX;26-02-2024 12:20:43
S07/20240226/00001;6;TENDER;1;6597.39;TENDER;26-02-2024 12:20:43
S07/20240226/00002;1;P107621;2;92.47;SALE;26-02-2024 14:05:58
S07/20240226/00002;2;P108374;2;1247.39;SALE;26-02-2024 14:05:58
S07/20240226/00002;3;P104526;1;332.95;SALE;26-02-2024 14:05:58
S07/20240226/00002;4;TAX;1;16.65;TAX;26-02-2024 14:05:58
S07/20240226/00002;5;TENDER;1;3029.32;TENDER;26-02-2024 14:05:58
S07/20240226/00003;1;P101864;4;101.95;SALE;26-02-2024 18:20:12
S07/20240226/00003;2;P102424;2;333.88;SALE;26-02-2024 18:20:12
S07/20240226/00003;3;P102353;2;141.95;SALE;26-02-2024 18:20:12
S07/20240226/00003;4;P105425;2;146.30;SALE;26-02-2024 18:20:12
S07/20240226/00003;5;TAX;1;135.62;TAX;26-02-2024 18:20:12
S07/20240226/00003;6;TENDER;1;1787.68;TENDER;26-02-2024 18:20:12
S07/20240226/00004;1;P105050;3;103.36;SALE;26-02-2024 14:05:16
S07/20240226/00004;2;P104992;3;828.19;SALE;26-02-2024 14:05:16
S07/20240226/00004;3;P104446;3;52.95;SALE;26-02-2024 14:05:16
S07/20240226/00004;4;P106399;2;1107.95;SALE;26-02-2024 14:05:16
S07/20240226/00004;5;P106534;1;78.95;SALE;26-02-2024 14:05:16
S07/20240226/00004;6;TAX;1;324.22;TAX;26-02-2024 14:05:16
S07/20240226/00004;7;TENDER;1;5572.57;TENDER;26-02-2024 14:05:16
S07/20240226/00005;1;P107089;3;192.10;SALE;26-02-2024 13:03:20
S07/20240226/00005;2;P106563;3;426.95;SALE;26-02-2024 13:03:20
S07/20240226/00005;3;P104351;1;1128.29;SALE;26-02-2024 13:03:20
S07/20240226/00005;4;P101272;3;87.22;SALE;26-02-2024 13:03:20
S07/20240226/00005;5;DISC;1;-73.77;DISCOUNT;26-02-2024 13:03:20
S07/20240226/00005;6;TAX;1;246.29;TAX;26-02-2024 13:03:20
S07/20240226/00005;7;TENDER;1;3419.62;TENDER;26-02-2024 13:03:20
S07/20240226/00006;1;P104097;3;293.34;SALE;26-02-2024 11:18:13
S07/20240226/00006;2;P102021;2;90.22;SALE;26-02-2024 11:18:13
S07/20240226/00006;3;P101648;2;334.22;SALE;26-02-2024 11:18:13
S07/20240226/00006;4;P100086;2;88.95;SALE;26-02-2024 11:18:13
S07/20240226/00006;5;P107373;4;86.15;SALE;26-02-2024 11:18:13
S07/20240226/00006;6;P106080;1;342.95;SALE;26-02-2024 11:18:13
S07/20240226/00006;7;TAX;1;210.73;TAX;26-02-2024 11:18:13
S07/20240226/00006;8;TENDER;1;2805.08;TENDER;26-02-2024 11:18:13
S07/20240226/00007;1;P102502;1;366.79;SALE;26-02-2024 08:47:13
S07/20240226/00007;2;P105672;4;62.95;SALE;26-02-2024 08:47:13
S07/20240226/00007;3;P100686;2;787.42;SALE;26-02-2024 08:47:13
S07/20240226/00007;4;P105030;1;211.39;SALE;26-02-2024 08:47:13
S07/20240226/00007;5;P104658;2;73.05;SALE;26-02-2024 08:47:13
S07/20240226/00007;6;TAX;1;111.38;TAX;26-02-2024 08:47:13
S07/20240226/00007;7;TENDER;1;2662.30;TENDER;26-02-2024 08:47:13
S07/20240226/00008;1;P107777;2;222.77;SALE;26-02-2024 21:36:54
S07/20240226/00008;2;P104572;2;179.13;SALE;26-02-2024 21:36:54
S07/20240226/00008;3;P108097;1;84.95;SALE;26-02-2024 21:36:54
S07/20240226/00008;4;P106277;3;395.95;SALE;26-02-2024 21:36:54
S07/20240226/00008;5;DISC;1;-136.55;DISCOUNT;26-02-2024 21:36:54
S07/20240226/00008;6;TAX;1;81.75;TAX;26-02-2024 21:36:54
S07/20240226/00008;7;TENDER;1;2021.80;TENDER;26-02-2024 21:36:54
S07/20240226/00009;1;P104651;1;540.51;SALE;26-02-2024 14:53:41
S07/20240226/00009;2;P103973;2;103.20;SALE;26-02-2024 14:53:41
S07/20240226/00009;3;P108247;1;242.95;SALE;26-02-2024 14:53:41
S07/20240226/00009;4;P103452;4;1006.95;SALE;26-02-2024 14:53:41
S07/20240226/00009;5;TAX;1;347.13;TAX;26-02-2024 14:53:41
S07/20240226/00009;6;TENDER;1;5364.79;TENDER;26-02-2024 14:53:41
S07/20240226/00010;1;P104975;1;474.17;SALE;26-02-2024 17:57:21
S07/20240226/00010;2;P103908;2;104.62;SALE;26-02-2024 17:57:21
S07/20240226/00010;3;P103337;2;84.75;SALE;26-02-2024 17:57:21
S07/20240226/00010;4;P107301;3;893.95;SALE;26-02-2024 17:57:21
S07/20240226/00010;5;P107449;1;1290.50;SALE;26-02-2024 17:57:21
S07/20240226/00010;6;TAX;1;188.44;TAX;26-02-2024 17:57:21
S07/20240226/00010;7;TENDER;1;5013.70;TENDER;26-02-2024 17:57:21
S07/20240226/00011;1;P107903;2;144.89;SALE;26-02-2024 09:40:20
S07/20240226/00011;2;P103525;2;219.41;SALE;26-02-2024 09:40:20
S07/20240226/00011;3;P100203;2;241.95;SALE;26-02-2024 09:40:20
S07/20240226/00011;4;P104600;4;48.49;SALE;26-02-2024 09:40:20
S07/20240226/00011;5;P103647;3;37.95;SALE;26-02-2024 09:40:20
S07/20240226/00011;6;P107145;1;235.69;SALE;26-02-2024 09:40:20
S07/20240226/00011;7;TAX;1;136.28;TAX;26-02-2024 09:40:20
S07/20240226/00011;8;TENDER;1;1892.28;TENDER;26-02-2024 09:40:20
S07/20240226/00012;1;P105136;1;158.61;SALE;26-02-2024 20:56:10
S07/20240226/00012;2;P103904;1;1066.24;SALE;26-02-2024 20:56:10
S07/20240226/00012;3;P107242;2;589.95;SALE;26-02-2024 20:56:10
S07/20240226/00012;4;TAX;1;112.31;TAX;26-02-2024 20:56:10
S07/20240226/00012;5;TENDER;1;2517.06;TENDER;26-02-2024 20:56:10
S07/20240226/00013;1;P104308;3;53.87;SALE;26-02-2024 20:44:44
S07/20240226/00013;2;P107605;1;1290.76;SALE;26-02-2024 20:44:44
S07/20240226/00013;3;P103022;2;47.95;SALE;26-02-2024 20:44:44
S07/20240226/00013;4;P104567;1;141.21;SALE;26-02-2024 20:44:44
S07/20240226/00013;5;P105377;1;262.95;SALE;26-02-2024 20:44:44
S07/20240226/00013;6;P106793;2;287.78;SALE;26-02-2024 20:44:44
S07/20240226/00013;7;P101489;2;493.95;SALE;26-02-2024 20:44:44
S07/20240226/00013;8;P100100;2;346.31;SALE;26-02-2024 20:44:44
S07/20240226/00013;9;TAX;1;355.88;TAX;26-02-2024 20:44:44
S07/20240226/00013;10;TENDER;1;4564.39;TENDER;26-02-2024 20:44:44
S07/20240226/00014;1;P100543;3;123.06;SALE;26-02-2024 14:24:53
