bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20240605/00001;1;P107843;2;486.47;SALE;05-06-2024 15:00:45
S09/20240605/00001;2;P107488;2;303.21;SALE;05-06-2024 15:00:45
S09/20240605/00001;3;P103855;2;322.11;SALE;05-06-2024 15:00:45
S09/20240605/00001;4;P100582;3;159.72;SALE;05-06-2024 15:00:45
S09/20240605/00001;5;P107308;2;207.74;SALE;05-06-2024 15:00:45
S09/20240605/00001;6;TAX;1;561.28;TAX;05-06-2024 15:00:45
S09/20240605/00001;7;TENDER;1;3679.50;TENDER;05-06-2024 15:00:45
S09/20240605/00002;1;P101279;1;237.59;SALE;05-06-2024 15:43:13
S09/20240605/00002;2;P105227;3;257.52;SALE;05-06-2024 15:43:13
S09/20240605/00002;3;P106848;1;16.02;SALE;05-06-2024 15:43:13
S09/20240605/00002;4;P102263;2;116.79;SALE;05-06-2024 15:43:13
S09/20240605/00002;5;P101660;2;193.14;SALE;05-06-2024 15:43:13
S09/20240605/00002;6;P103680;2;210.26;SALE;05-06-2024 15:43:13
S09/20240605/00002;7;P101208;3;521.19;SALE;05-06-2024 15:43:13
S09/20240605/00002;8;P103111;2;40.41;SALE;05-06-2024 15:43:13
S09/20240605/00002;9;P106942;1;169.95;SALE;05-06-2024 15:43:13
S09/20240605/00002;10;TAX;1;152.59;TAX;05-06-2024 15:43:13
S09/20240605/00002;11;TENDER;1;4033.48;TENDER;05-06-2024 15:43:13
S09/20240605/00003;1;P101933;1;1344.63;SALE;05-06-2024 15:28:02
S09/20240605/00003;2;P100453;2;195.74;SALE;05-06-2024 15:28:02
S09/20240605/00003;3;P101634;1;25.05;SALE;05-06-2024 15:28:02
S09/20240605/00003;4;P107414;1;539.23;SALE;05-06-2024 15:28:02
S09/20240605/00003;5;TAX;1;239.80;TAX;05-06-2024 15:28:02
S09/20240605/00003;6;TENDER;1;2540.19;TENDER;05-06-2024 15:28:02
S09/20240605/00004;1;P105227;4;257.52;SALE;05-06-2024 17:27:28
S09/20240605/00004;2;P100172;1;196.62;SALE;05-06-2024 17:27:28
S09/20240605/00004;3;P102656;1;176.92;SALE;05-06-2024 17:27:28
S09/20240605/00004;4;P103701;1;1171.33;SALE;05-06-2024 17:27:28
S09/20240605/00004;5;TAX;1;200.85;TAX;05-06-2024 17:27:28
S09/20240605/00004;6;TENDER;1;2775.80;TENDER;05-06-2024 17:27:28
S09/20240605/00005;1;P102112;2;389.72;SALE;05-06-2024 15:24:02
S09/20240605/00005;2;P101311;1;481.74;SALE;05-06-2024 15:24:02
S09/20240605/00005;3;P100367;2;537.90;SALE;05-06-2024 15:24:02
S09/20240605/00005;4;P100528;3;623.32;SALE;05-06-2024 15:24:02
S09/20240605/00005;5;P106093;1;315.93;SALE;05-06-2024 15:24:02
S09/20240605/00005;6;P102648;3;397.04;SALE;05-06-2024 15:24:02
S09/20240605/00005;7;P107078;2;111.95;SALE;05-06-2024 15:24:02
S09/20240605/00005;8;TAX;1;563.58;TAX;05-06-2024 15:24:02
