bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20240618/00001;1;P105356;2;232.26;SALE;18-06-2024 14:36:50
S09/20240618/00001;2;P102998;1;145.74;SALE;18-06-2024 14:36:50
S09/20240618/00001;3;P102814;2;543.50;SALE;18-06-2024 14:36:50
S09/20240618/00001;4;P102811;2;199.15;SALE;18-06-2024 14:36:50
S09/20240618/00001;5;P107609;1;108.46;SALE;18-06-2024 14:36:50
S09/20240618/00001;6;TAX;1;143.25;TAX;18-06-2024 14:36:50
S09/20240618/00001;7;TENDER;1;2347.27;TENDER;18-06-2024 14:36:50
S09/20240618/00002;1;P103105;1;29.46;SALE;18-06-2024 16:10:28
S09/20240618/00002;2;P103647;6;42.17;SALE;18-06-2024 16:10:28
S09/20240618/00002;3;P107890;2;133.07;SALE;18-06-2024 16:10:28
S09/20240618/00002;4;P100921;3;441.43;SALE;18-06-2024 16:10:28
S09/20240618/00002;5;P103882;3;269.95;SALE;18-06-2024 16:10:28
S09/20240618/00002;6;DISC;1;-133.06;DISCOUNT;18-06-2024 16:10:28
S09/20240618/00002;7;TAX;1;382.78;TAX;18-06-2024 16:10:28
S09/20240618/00002;8;TENDER;1;2932.48;TENDER;18-06-2024 16:10:28
S09/20240618/00003;1;P108159;1;488.81;SALE;18-06-2024 13:31:26
S09/20240618/00003;2;P103719;5;957.52;SALE;18-06-2024 13:31:26
S09/20240618/00003;3;DISC;1;-249.26;DISCOUNT;18-06-2024 13:31:26
S09/20240618/00003;4;TAX;1;547.37;TAX;18-06-2024 13:31:26
S09/20240618/00003;5;TENDER;1;5574.52;TENDER;18-06-2024 13:31:26
S09/20240618/00004;1;P105908;2;638.48;SALE;18-06-2024 14:13:37
S09/20240618/00004;2;P101356;2;1054.95;SALE;18-06-2024 14:13:37
S09/20240618/00004;3;P100869;2;62.15;SALE;18-06-2024 14:13:37
S09/20240618/00004;4;P105603;3;202.29;SALE;18-06-2024 14:13:37
S09/20240618/00004;5;P104784;1;370.89;SALE;18-06-2024 14:13:37
S09/20240618/00004;6;P104427;1;462.16;SALE;18-06-2024 14:13:37
S09/20240618/00004;7;P107463;3;188.92;SALE;18-06-2024 14:13:37
S09/20240618/00004;8;TAX;1;523.21;TAX;18-06-2024 14:13:37
S09/20240618/00004;9;TENDER;1;6041.05;TENDER;18-06-2024 14:13:37
S09/20240618/00005;1;P102909;1;48.95;SALE;18-06-2024 11:20:22
S09/20240618/00005;2;P105757;1;248.44;SALE;18-06-2024 11:20:22
S09/20240618/00005;3;P104986;2;204.89;SALE;18-06-2024 11:20:22
S09/20240618/00005;4;P105003;2;285.67;SALE;18-06-2024 11:20:22
S09/20240618/00005;5;TAX;1;189.02;TAX;18-06-2024 11:20:22
S09/20240618/00005;6;TENDER;1;1467.53;TENDER;18-06-2024 11:20:22
S09/20240618/00006;1;P104435;2;435.11;SALE;18-06-2024 14:21:18
S09/20240618/00006;2;P106858;1;257.07;SALE;18-06-2024 14:21:18
S09/20240618/00006;3;TAX;1;150.70;TAX;18-06-2024 14:21:18
S09/20240618/00006;4;TENDER;1;1277.99;TENDER;18-06-2024 14:21:18
S09/20240618/00007;1;P102014;2;261.84;SALE;18-06-2024 07:22:16
S09/20240618/00007;2;P101101;1;74.25;SALE;18-06-2024 07:22:16
S09/20240618/00007;3;P100387;1;104.82;SALE;18-06-2024 07:22:16
S09/20240618/00007;4;DISC;1;-51.80;DISCOUNT;18-06-2024 07:22:16
S09/20240618/00007;5;TAX;1;100.42;TAX;18-06-2024 07:22:16
S09/20240618/00007;6;TENDER;1;751.37;TENDER;18-06-2024 07:22:16
S09/20240618/00008;1;P105908;1;638.48;SALE;18-06-2024 21:32:25
S09/20240618/00008;2;P100736;4;700.87;SALE;18-06-2024 21:32:25
S09/20240618/00008;3;P106239;2;803.36;SALE;18-06-2024 21:32:25
S09/20240618/00008;4;P106106;2;219.14;SALE;18-06-2024 21:32:25
S09/20240618/00008;5;TAX;1;447.23;TAX;18-06-2024 21:32:25
S09/20240618/00008;6;TENDER;1;5934.19;TENDER;18-06-2024 21:32:25
S09/20240618/00009;1;P104181;2;279.95;SALE;18-06-2024 13:01:15
S09/20240618/00009;2;P108221;2;51.41;SALE;18-06-2024 13:01:15
S09/20240618/00009;3;TAX;1;85.70;TAX;18-06-2024 13:01:15
S09/20240618/00009;4;TENDER;1;748.42;TENDER;18-06-2024 13:01:15
S09/20240618/00010;1;P100428;3;122.83;SALE;18-06-2024 17:27:40
S09/20240618/00010;2;P106044;3;40.72;SALE;18-06-2024 17:27:40
S09/20240618/00010;3;P104965;2;88.45;SALE;18-06-2024 17:27:40
S09/20240618/00010;4;P104756;1;334.95;SALE;18-06-2024 17:27:40
S09/20240618/00010;5;P102849;4;641.17;SALE;18-06-2024 17:27:40
S09/20240618/00010;6;TAX;1;378.79;TAX;18-06-2024 17:27:40
S09/20240618/00010;7;TENDER;1;3945.97;TENDER;18-06-2024 17:27:40
S09/20240618/00011;1;P100194;1;42.41;SALE;18-06-2024 16:50:02
S09/20240618/00011;2;P105069;3;162.60;SALE;18-06-2024 16:50:02
S09/20240618/00011;3;P101034;1;85.95;SALE;18-06-2024 16:50:02
S09/20240618/00011;4;P102035;1;493.95;SALE;18-06-2024 16:50:02
S09/20240618/00011;5;P101530;2;576.50;SALE;18-06-2024 16:50:02
S09/20240618/00011;6;TAX;1;337.99;TAX;18-06-2024 16:50:02
S09/20240618/00011;7;TENDER;1;2601.10;TENDER;18-06-2024 16:50:02
S09/20240618/00012;1;P103144;1;145.27;SALE;18-06-2024 11:41:08
S09/20240618/00012;2;P101062;2;47.97;SALE;18-06-2024 11:41:08
S09/20240618/00012;3;P105507;1;20.17;SALE;18-06-2024 11:41:08
S09/20240618/00012;4;P102445;2;29.80;SALE;18-06-2024 11:41:08
S09/20240618/00012;5;P104695;5;74.85;SALE;18-06-2024 11:41:08
S09/20240618/00012;6;P106534;3;87.55;SALE;18-06-2024 11:41:08
S09/20240618/00012;7;TAX;1;88.78;TAX;18-06-2024 11:41:08
S09/20240618/00012;8;TENDER;1;1046.66;TENDER;18-06-2024 11:41:08
S09/20240618/00013;1;P108374;1;1311.92;SALE;18-06-2024 16:19:04
S09/20240618/00013;2;P106169;2;221.03;SALE;18-06-2024 16:19:04
S09/20240618/00013;3;P102272;4;373.95;SALE;18-06-2024 16:19:04
S09/20240618/00013;4;P104079;1;69.84;SALE;18-06-2024 16:19:04
S09/20240618/00013;5;P105246;3;840.69;SALE;18-06-2024 16:19:04
