bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240820/00001;1;P106602;1;122.17;SALE;20-08-2024 16:37:14
S07/20240820/00001;2;P104950;2;91.01;SALE;20-08-2024 16:37:14
S07/20240820/00001;3;P107242;1;589.95;SALE;20-08-2024 16:37:14
S07/20240820/00001;4;P100121;1;107.67;SALE;20-08-2024 16:37:14
S07/20240820/00001;5;P103202;2;295.26;SALE;20-08-2024 16:37:14
S07/20240820/00001;6;P104270;1;1036.53;SALE;20-08-2024 16:37:14
S07/20240820/00001;7;P107502;1;311.85;SALE;20-08-2024 16:37:14
S07/20240820/00001;8;P106955;2;204.37;SALE;20-08-2024 16:37:14
S07/20240820/00001;9;TAX;1;273.01;TAX;20-08-2024 16:37:14
S07/20240820/00001;10;TENDER;1;3622.46;TENDER;20-08-2024 16:37:14
S07/20240820/00002;1;P101327;2;233.22;SALE;20-08-2024 18:20:23
S07/20240820/00002;2;P100375;1;163.45;SALE;20-08-2024 18:20:23
S07/20240820/00002;3;P101404;3;213.08;SALE;20-08-2024 18:20:23
S07/20240820/00002;4;P106191;3;1230.97;SALE;20-08-2024 18:20:23
S07/20240820/00002;5;TAX;1;124.09;TAX;20-08-2024 18:20:23
S07/20240820/00002;6;TENDER;1;5086.13;TENDER;20-08-2024 18:20:23
S07/20240820/00003;1;P102975;2;226.32;SALE;20-08-2024 15:56:40
S07/20240820/00003;2;P100348;2;513.95;SALE;20-08-2024 15:56:40
S07/20240820/00003;3;P104382;2;62.22;SALE;20-08-2024 15:56:40
S07/20240820/00003;4;TAX;1;139.09;TAX;20-08-2024 15:56:40
S07/20240820/00003;5;TENDER;1;1744.07;TENDER;20-08-2024 15:56:40
S07/20240820/00004;1;P103319;2;356.46;SALE;20-08-2024 19:42:19
S07/20240820/00004;2;P103525;2;252.51;SALE;20-08-2024 19:42:19
S07/20240820/00004;3;P100033;1;828.62;SALE;20-08-2024 19:42:19
S07/20240820/00004;4;P103487;1;361.14;SALE;20-08-2024 19:42:19
