bill_no;line_no;item_code;quantity;rate;type;txn_time
S07/20240831/00001;1;P106553;1;139.74;SALE;31-08-2024 17:37:24
S07/20240831/00001;2;P103473;3;428.66;SALE;31-08-2024 17:37:24
S07/20240831/00001;3;P102383;6;10.62;SALE;31-08-2024 17:37:24
S07/20240831/00001;4;P101626;4;1040.69;SALE;31-08-2024 17:37:24
S07/20240831/00001;5;P101955;1;364.45;SALE;31-08-2024 17:37:24
S07/20240831/00001;6;TAX;1;756.07;TAX;31-08-2024 17:37:24
S07/20240831/00001;7;TENDER;1;6772.72;TENDER;31-08-2024 17:37:24
S07/20240831/00002;1;P107863;2;575.65;SALE;31-08-2024 12:26:28
S07/20240831/00002;2;P107899;3;197.21;SALE;31-08-2024 12:26:28
S07/20240831/00002;3;P106942;2;190.65;SALE;31-08-2024 12:26:28
S07/20240831/00002;4;P103281;3;163.32;SALE;31-08-2024 12:26:28
S07/20240831/00002;5;TAX;1;344.07;TAX;31-08-2024 12:26:28
S07/20240831/00002;6;TENDER;1;2958.26;TENDER;31-08-2024 12:26:28
S07/20240831/00003;1;P104107;3;475.22;SALE;31-08-2024 13:23:16
S07/20240831/00003;2;P105425;2;153.55;SALE;31-08-2024 13:23:16
S07/20240831/00003;3;P106757;1;379.84;SALE;31-08-2024 13:23:16
S07/20240831/00003;4;P107264;2;181.93;SALE;31-08-2024 13:23:16
S07/20240831/00003;5;TAX;1;356.46;TAX;31-08-2024 13:23:16
S07/20240831/00003;6;TENDER;1;2832.92;TENDER;31-08-2024 13:23:16
S07/20240831/00004;1;P105331;4;308.39;SALE;31-08-2024 18:57:20
S07/20240831/00004;2;P105294;2;126.15;SALE;31-08-2024 18:57:20
S07/20240831/00004;3;P102397;2;355.28;SALE;31-08-2024 18:57:20
S07/20240831/00004;4;P100536;1;471.52;SALE;31-08-2024 18:57:20
S07/20240831/00004;5;TAX;1;277.23;TAX;31-08-2024 18:57:20
S07/20240831/00004;6;TENDER;1;2945.17;TENDER;31-08-2024 18:57:20
S07/20240831/00005;1;P105583;4;179.43;SALE;31-08-2024 10:39:51
S07/20240831/00005;2;P106130;3;1331.09;SALE;31-08-2024 10:39:51
S07/20240831/00005;3;P103461;1;104.95;SALE;31-08-2024 10:39:51
S07/20240831/00005;4;P105252;3;11.87;SALE;31-08-2024 10:39:51
S07/20240831/00005;5;P103732;2;94.74;SALE;31-08-2024 10:39:51
S07/20240831/00005;6;P103319;1;356.46;SALE;31-08-2024 10:39:51
S07/20240831/00005;7;TAX;1;175.49;TAX;31-08-2024 10:39:51
S07/20240831/00005;8;TENDER;1;5572.98;TENDER;31-08-2024 10:39:51
S07/20240831/00006;1;P105219;1;701.93;SALE;31-08-2024 14:37:13
S07/20240831/00006;2;P100511;3;442.66;SALE;31-08-2024 14:37:13
S07/20240831/00006;3;P107149;1;145.83;SALE;31-08-2024 14:37:13
S07/20240831/00006;4;P106158;1;564.54;SALE;31-08-2024 14:37:13
S07/20240831/00006;5;P103542;1;398.89;SALE;31-08-2024 14:37:13
S07/20240831/00006;6;P100287;3;218.95;SALE;31-08-2024 14:37:13
S07/20240831/00006;7;TAX;1;466.87;TAX;31-08-2024 14:37:13
S07/20240831/00006;8;TENDER;1;4262.89;TENDER;31-08-2024 14:37:13
S07/20240831/00007;1;P102389;2;74.34;SALE;31-08-2024 17:48:16
S07/20240831/00007;2;P102035;5;493.95;SALE;31-08-2024 17:48:16
S07/20240831/00007;3;P104670;6;108.77;SALE;31-08-2024 17:48:16
S07/20240831/00007;4;TAX;1;267.72;TAX;31-08-2024 17:48:16
S07/20240831/00007;5;TENDER;1;3538.77;TENDER;31-08-2024 17:48:16
S07/20240831/00008;1;P100494;2;67.32;SALE;31-08-2024 18:30:15
S07/20240831/00008;2;P107605;4;1234.07;SALE;31-08-2024 18:30:15
S07/20240831/00008;3;P105433;1;144.32;SALE;31-08-2024 18:30:15
S07/20240831/00008;4;TAX;1;642.57;TAX;31-08-2024 18:30:15
S07/20240831/00008;5;TENDER;1;5857.81;TENDER;31-08-2024 18:30:15
S07/20240831/00009;1;P106807;2;322.15;SALE;31-08-2024 20:47:51
S07/20240831/00009;2;P103559;2;370.21;SALE;31-08-2024 20:47:51
S07/20240831/00009;3;TAX;1;153.00;TAX;31-08-2024 20:47:51
S07/20240831/00009;4;TENDER;1;1537.72;TENDER;31-08-2024 20:47:51
S07/20240831/00010;1;P106344;-1;801.30;RETURN;31-08-2024 16:10:33
S07/20240831/00010;2;P104446;-1;56.83;RETURN;31-08-2024 16:10:33
S07/20240831/00010;3;P105069;-1;168.30;RETURN;31-08-2024 16:10:33
S07/20240831/00010;4;P104107;-1;475.22;RETURN;31-08-2024 16:10:33
S07/20240831/00010;5;TAX;1;-126.06;TAX;31-08-2024 16:10:33
S07/20240831/00010;6;TENDER;1;-1627.71;TENDER;31-08-2024 16:10:33
S07/20240831/00011;1;P106478;1;56.12;SALE;31-08-2024 21:37:49
S07/20240831/00011;2;P106550;2;28.48;SALE;31-08-2024 21:37:49
S07/20240831/00011;3;P101796;4;990.67;SALE;31-08-2024 21:37:49
S07/20240831/00011;4;TAX;1;211.19;TAX;31-08-2024 21:37:49
S07/20240831/00011;5;TENDER;1;4286.95;TENDER;31-08-2024 21:37:49
S07/20240831/00012;1;P101174;1;57.43;SALE;31-08-2024 12:36:44
S07/20240831/00012;2;P106783;2;94.23;SALE;31-08-2024 12:36:44
S07/20240831/00012;3;TAX;1;36.79;TAX;31-08-2024 12:36:44
S07/20240831/00012;4;TENDER;1;282.68;TENDER;31-08-2024 12:36:44
S07/20240831/00013;1;P103839;2;213.95;SALE;31-08-2024 21:46:35
S07/20240831/00013;2;P102761;4;170.84;SALE;31-08-2024 21:46:35
S07/20240831/00013;3;P103552;1;125.20;SALE;31-08-2024 21:46:35
S07/20240831/00013;4;P102616;1;79.27;SALE;31-08-2024 21:46:35
S07/20240831/00013;5;P107621;3;119.64;SALE;31-08-2024 21:46:35
S07/20240831/00013;6;P102656;2;176.99;SALE;31-08-2024 21:46:35
S07/20240831/00013;7;TAX;1;108.99;TAX;31-08-2024 21:46:35
S07/20240831/00013;8;TENDER;1;2137.62;TENDER;31-08-2024 21:46:35
S07/20240831/00014;1;P107327;2;1138.42;SALE;31-08-2024 15:39:12
S07/20240831/00014;2;P104285;3;639.46;SALE;31-08-2024 15:39:12
S07/20240831/00014;3;P102581;2;189.36;SALE;31-08-2024 15:39:12
S07/20240831/00014;4;DISC;1;-255.56;DISCOUNT;31-08-2024 15:39:12
S07/20240831/00014;5;TAX;1;108.44;TAX;31-08-2024 15:39:12
S07/20240831/00014;6;TENDER;1;4426.82;TENDER;31-08-2024 15:39:12
S07/20240831/00015;1;P106310;1;462.03;SALE;31-08-2024 15:03:50
S07/20240831/00015;2;P106115;1;128.36;SALE;31-08-2024 15:03:50
S07/20240831/00015;3;P107899;4;197.21;SALE;31-08-2024 15:03:50
S07/20240831/00015;4;P101660;4;193.14;SALE;31-08-2024 15:03:50
S07/20240831/00015;5;P100609;3;76.13;SALE;31-08-2024 15:03:50
S07/20240831/00015;6;P105570;2;345.21;SALE;31-08-2024 15:03:50
S07/20240831/00015;7;TAX;1;246.27;TAX;31-08-2024 15:03:50
S07/20240831/00015;8;TENDER;1;3316.87;TENDER;31-08-2024 15:03:50
S07/20240831/00016;1;P100771;3;820.85;SALE;31-08-2024 20:40:30
S07/20240831/00016;2;P106542;3;122.90;SALE;31-08-2024 20:40:30
S07/20240831/00016;3;P107630;3;290.66;SALE;31-08-2024 20:40:30
S07/20240831/00016;4;TAX;1;518.83;TAX;31-08-2024 20:40:30
S07/20240831/00016;5;TENDER;1;4222.06;TENDER;31-08-2024 20:40:30
S07/20240831/00017;1;P102931;2;185.66;SALE;31-08-2024 11:19:39
S07/20240831/00017;2;P100784;3;319.36;SALE;31-08-2024 11:19:39
S07/20240831/00017;3;P103262;3;54.76;SALE;31-08-2024 11:19:39
S07/20240831/00017;4;P100899;5;131.46;SALE;31-08-2024 11:19:39
S07/20240831/00017;5;P103871;2;196.47;SALE;31-08-2024 11:19:39
S07/20240831/00017;6;P106234;1;78.81;SALE;31-08-2024 11:19:39
S07/20240831/00017;7;TAX;1;152.29;TAX;31-08-2024 11:19:39
S07/20240831/00017;8;TENDER;1;2775.02;TENDER;31-08-2024 11:19:39
S07/20240831/00018;1;P107446;2;593.14;SALE;31-08-2024 21:43:19
S07/20240831/00018;2;P103206;2;450.05;SALE;31-08-2024 21:43:19
S07/20240831/00018;3;P103452;1;1033.70;SALE;31-08-2024 21:43:19
S07/20240831/00018;4;P105365;1;420.06;SALE;31-08-2024 21:43:19
S07/20240831/00018;5;P101874;1;19.95;SALE;31-08-2024 21:43:19
S07/20240831/00018;6;P100991;3;173.46;SALE;31-08-2024 21:43:19
S07/20240831/00018;7;TAX;1;503.66;TAX;31-08-2024 21:43:19
S07/20240831/00018;8;TENDER;1;4584.13;TENDER;31-08-2024 21:43:19
S07/20240831/00019;1;P107149;3;145.83;SALE;31-08-2024 21:45:09
S07/20240831/00019;2;P105838;2;594.50;SALE;31-08-2024 21:45:09
S07/20240831/00019;3;P107767;3;510.38;SALE;31-08-2024 21:45:09
S07/20240831/00019;4;TAX;1;155.31;TAX;31-08-2024 21:45:09
S07/20240831/00019;5;TENDER;1;3312.94;TENDER;31-08-2024 21:45:09
S07/20240831/00020;1;P102081;2;164.15;SALE;31-08-2024 15:51:04
S07/20240831/00020;2;P107708;2;163.95;SALE;31-08-2024 15:51:04
S07/20240831/00020;3;P104600;2;56.45;SALE;31-08-2024 15:51:04
S07/20240831/00020;4;P107215;1;153.85;SALE;31-08-2024 15:51:04
S07/20240831/00020;5;TAX;1;83.20;TAX;31-08-2024 15:51:04
S07/20240831/00020;6;TENDER;1;1006.15;TENDER;31-08-2024 15:51:04
S07/20240831/00021;1;P100819;3;1203.94;SALE;31-08-2024 15:37:28
S07/20240831/00021;2;P104023;1;630.48;SALE;31-08-2024 15:37:28
