ts,bill_no,line_no,line_type,product_code,unit_price,qty
1706111048,S12/20240124/00001,1,SALE,P100403,69.37,2
1706111048,S12/20240124/00001,2,SALE,P105209,367.95,4
1706111048,S12/20240124/00001,3,TAX,TAX,281.57,1
1706111048,S12/20240124/00001,4,TENDER,TENDER,1892.11,1
1706111660,S12/20240124/00002,1,SALE,P101592,280.95,2
1706111660,S12/20240124/00002,2,SALE,P107890,133.07,2
1706111660,S12/20240124/00002,3,SALE,P105507,19.95,3
1706111660,S12/20240124/00002,4,SALE,P107217,259.95,3
1706111660,S12/20240124/00002,5,SALE,P101533,1020.37,2
1706111660,S12/20240124/00002,6,SALE,P104032,568.95,2
1706111660,S12/20240124/00002,7,SALE,P105164,216.12,1
1706111660,S12/20240124/00002,8,TAX,TAX,657.74,1
1706111660,S12/20240124/00002,9,TENDER,TENDER,5720.24,1
1706119745,S12/20240124/00003,1,SALE,P100549,301.95,4
1706119745,S12/20240124/00003,2,SALE,P104439,109.14,2
1706119745,S12/20240124/00003,3,SALE,P105971,1110.95,2
1706119745,S12/20240124/00003,4,SALE,P107597,519.83,3
1706119745,S12/20240124/00003,5,TAX,TAX,373.30,1
1706119745,S12/20240124/00003,6,TENDER,TENDER,5580.77,1
1706111843,S12/20240124/00004,1,SALE,P104992,828.19,2
1706111843,S12/20240124/00004,2,SALE,P101470,145.95,3
1706111843,S12/20240124/00004,3,TAX,TAX,0.00,1
1706111843,S12/20240124/00004,4,TENDER,TENDER,2094.23,1
1706111329,S12/20240124/00005,1,SALE,P103743,1117.90,2
1706111329,S12/20240124/00005,2,SALE,P103732,94.74,3
1706111329,S12/20240124/00005,3,SALE,P104975,474.17,1
1706111329,S12/20240124/00005,4,SALE,P102296,43.24,3
1706111329,S12/20240124/00005,5,SALE,P103620,468.18,1
1706111329,S12/20240124/00005,6,TAX,TAX,37.56,1
1706111329,S12/20240124/00005,7,TENDER,TENDER,3629.65,1
1706118965,S12/20240124/00006,1,SALE,P108258,54.39,1
1706118965,S12/20240124/00006,2,SALE,P107422,173.95,2
1706118965,S12/20240124/00006,3,SALE,P106783,87.95,1
1706118965,S12/20240124/00006,4,SALE,P100100,346.31,2
1706118965,S12/20240124/00006,5,SALE,P104827,146.13,1
1706118965,S12/20240124/00006,6,SALE,P101842,210.53,4
1706118965,S12/20240124/00006,7,SALE,P104160,243.35,3
1706118965,S12/20240124/00006,8,SALE,P102559,86.19,1
1706118965,S12/20240124/00006,9,SALE,P102415,1074.95,2
1706118965,S12/20240124/00006,10,DISCOUNT,DISC,-153.29,1
1706118965,S12/20240124/00006,11,TAX,TAX,271.68,1
1706118965,S12/20240124/00006,12,TENDER,TENDER,5255.64,1
1706125874,S12/20240124/00007,1,SALE,P100677,227.95,1
1706125874,S12/20240124/00007,2,TAX,TAX,41.03,1
1706125874,S12/20240124/00007,3,TENDER,TENDER,268.98,1
1706113528,S12/20240124/00008,1,SALE,P103757,147.98,5
1706113528,S12/20240124/00008,2,TAX,TAX,37.00,1
1706113528,S12/20240124/00008,3,TENDER,TENDER,776.90,1
1706129313,S12/20240124/00009,1,SALE,P106357,1078.45,1
1706129313,S12/20240124/00009,2,SALE,P103552,120.81,5
1706129313,S12/20240124/00009,3,SALE,P100375,163.45,2
1706129313,S12/20240124/00009,4,DISCOUNT,DISC,-174.05,1
1706129313,S12/20240124/00009,5,TAX,TAX,133.13,1
1706129313,S12/20240124/00009,6,TENDER,TENDER,1968.48,1
1706102687,S12/20240124/00010,1,SALE,P101298,190.95,2
1706102687,S12/20240124/00010,2,SALE,P108046,95.35,3
1706102687,S12/20240124/00010,3,TAX,TAX,97.32,1
1706102687,S12/20240124/00010,4,TENDER,TENDER,765.27,1
1706134924,S12/20240124/00011,1,SALE,P103124,478.95,1
1706134924,S12/20240124/00011,2,SALE,P107784,245.59,2
1706134924,S12/20240124/00011,3,SALE,P100375,163.45,4
1706134924,S12/20240124/00011,4,SALE,P102404,338.70,2
1706134924,S12/20240124/00011,5,TAX,TAX,177.84,1
1706134924,S12/20240124/00011,6,TENDER,TENDER,2479.17,1
1706101903,S12/20240124/00012,1,SALE,P108017,103.22,2
1706101903,S12/20240124/00012,2,SALE,P100260,947.15,1
1706101903,S12/20240124/00012,3,SALE,P105167,771.95,1
1706101903,S12/20240124/00012,4,SALE,P104048,155.95,1
1706101903,S12/20240124/00012,5,SALE,P100577,277.95,4
1706101903,S12/20240124/00012,6,SALE,P107346,426.83,2
1706101903,S12/20240124/00012,7,TAX,TAX,300.12,1
1706101903,S12/20240124/00012,8,TENDER,TENDER,4347.07,1
1706117786,S12/20240124/00013,1,SALE,P106955,203.91,3
1706117786,S12/20240124/00013,2,SALE,P103978,347.08,1
1706117786,S12/20240124/00013,3,SALE,P103090,805.95,3
1706117786,S12/20240124/00013,4,SALE,P105765,439.90,2
1706117786,S12/20240124/00013,5,SALE,P106833,397.38,4
1706117786,S12/20240124/00013,6,TAX,TAX,613.31,1
1706117786,S12/20240124/00013,7,TENDER,TENDER,6459.29,1
1706107834,S12/20240124/00014,1,SALE,P100074,54.95,4
1706107834,S12/20240124/00014,2,SALE,P107472,60.81,3
1706107834,S12/20240124/00014,3,SALE,P100233,62.93,2
1706107834,S12/20240124/00014,4,SALE,P103704,164.95,2
1706107834,S12/20240124/00014,5,SALE,P100744,61.87,1
1706107834,S12/20240124/00014,6,SALE,P103766,191.95,2
1706107834,S12/20240124/00014,7,SALE,P105092,421.74,3
1706107834,S12/20240124/00014,8,SALE,P102424,333.88,2
1706107834,S12/20240124/00014,9,TAX,TAX,369.20,1
1706107834,S12/20240124/00014,10,TENDER,TENDER,3605.94,1
1706107775,S12/20240124/00015,1,SALE,P105136,158.61,1
1706107775,S12/20240124/00015,2,SALE,P106566,210.17,1
1706107775,S12/20240124/00015,3,SALE,P105418,240.95,2
1706107775,S12/20240124/00015,4,SALE,P104651,540.51,2
1706107775,S12/20240124/00015,5,SALE,P105507,19.95,1
1706107775,S12/20240124/00015,6,DISCOUNT,DISC,-75.60,1
1706107775,S12/20240124/00015,7,TAX,TAX,244.44,1
1706107775,S12/20240124/00015,8,TENDER,TENDER,2120.49,1
1706083789,S12/20240124/00016,1,SALE,P101410,805.24,1
1706083789,S12/20240124/00016,2,SALE,P102640,241.34,2
1706083789,S12/20240124/00016,3,SALE,P104772,277.95,2
1706083789,S12/20240124/00016,4,SALE,P104774,81.88,5
1706083789,S12/20240124/00016,5,SALE,P105950,1356.49,1
1706083789,S12/20240124/00016,6,SALE,P101894,662.70,1
1706083789,S12/20240124/00016,7,TAX,TAX,383.57,1
1706083789,S12/20240124/00016,8,TENDER,TENDER,4655.98,1
1706121850,S12/20240124/00017,1,SALE,P102738,481.95,4
1706121850,S12/20240124/00017,2,SALE,P106098,362.95,1
1706121850,S12/20240124/00017,3,SALE,P107516,598.37,3
1706121850,S12/20240124/00017,4,SALE,P106454,118.78,1
1706121850,S12/20240124/00017,5,SALE,P100864,193.24,1
1706121850,S12/20240124/00017,6,TAX,TAX,638.73,1
1706121850,S12/20240124/00017,7,TENDER,TENDER,5036.61,1
1706122274,S12/20240124/00018,1,SALE,P106648,330.96,3
1706122274,S12/20240124/00018,2,SALE,P104891,692.94,2
1706122274,S12/20240124/00018,3,SALE,P104032,568.95,1
1706122274,S12/20240124/00018,4,SALE,P101925,164.95,2
1706122274,S12/20240124/00018,5,SALE,P100380,134.99,5
1706122274,S12/20240124/00018,6,DISCOUNT,DISC,-190.85,1
1706122274,S12/20240124/00018,7,VOID,P106648,330.96,-3
