bill_no,line_no,product_code,qty,unit_price,line_type,ts
S04/20240310/00001,1,P103040,2,402.85,SALE,2024-03-10T20:22:48
S04/20240310/00001,2,P107145,2,235.69,SALE,2024-03-10T20:22:48
S04/20240310/00001,3,P107264,1,181.93,SALE,2024-03-10T20:22:48
S04/20240310/00001,4,DISC,1,-38.54,DISCOUNT,2024-03-10T20:22:48
S04/20240310/00001,5,TAX,1,228.15,TAX,2024-03-10T20:22:48
S04/20240310/00001,6,TENDER,1,1648.62,TENDER,2024-03-10T20:22:48
S04/20240310/00002,1,P103449,1,381.08,SALE,2024-03-10T11:41:53
S04/20240310/00002,2,P101940,1,185.49,SALE,2024-03-10T11:41:53
S04/20240310/00002,3,P104501,3,449.67,SALE,2024-03-10T11:41:53
S04/20240310/00002,4,P104517,2,1474.90,SALE,2024-03-10T11:41:53
S04/20240310/00002,5,TAX,1,41.31,TAX,2024-03-10T11:41:53
S04/20240310/00002,6,TENDER,1,4906.69,TENDER,2024-03-10T11:41:53
S04/20240310/00003,1,P100736,1,700.87,SALE,2024-03-10T19:45:32
S04/20240310/00003,2,P108008,1,128.46,SALE,2024-03-10T19:45:32
S04/20240310/00003,3,P107984,4,340.95,SALE,2024-03-10T19:45:32
S04/20240310/00003,4,P102724,1,354.69,SALE,2024-03-10T19:45:32
S04/20240310/00003,5,P107078,3,111.95,SALE,2024-03-10T19:45:32
S04/20240310/00003,6,P102248,2,21.80,SALE,2024-03-10T19:45:32
S04/20240310/00003,7,TAX,1,416.56,TAX,2024-03-10T19:45:32
S04/20240310/00003,8,TENDER,1,3343.83,TENDER,2024-03-10T19:45:32
S04/20240310/00004,1,P106027,2,1436.61,SALE,2024-03-10T16:56:56
S04/20240310/00004,2,P106080,4,342.95,SALE,2024-03-10T16:56:56
S04/20240310/00004,3,P100840,1,248.08,SALE,2024-03-10T16:56:56
S04/20240310/00004,4,P101076,3,606.89,SALE,2024-03-10T16:56:56
S04/20240310/00004,5,TAX,1,300.30,TAX,2024-03-10T16:56:56
