ts,bill_no,line_no,line_type,product_code,unit_price,qty
1724285231,S12/20240821/00001,1,SALE,P105209,399.92,2
1724285231,S12/20240821/00001,2,SALE,P102202,194.70,1
1724285231,S12/20240821/00001,3,SALE,P101127,45.95,1
1724285231,S12/20240821/00001,4,SALE,P103839,213.95,1
1724285231,S12/20240821/00001,5,SALE,P105377,262.95,1
1724285231,S12/20240821/00001,6,TAX,TAX,249.08,1
1724285231,S12/20240821/00001,7,TENDER,TENDER,1766.47,1
1724238395,S12/20240821/00002,1,SALE,P102993,299.71,1
1724238395,S12/20240821/00002,2,SALE,P104541,149.08,1
1724238395,S12/20240821/00002,3,SALE,P108227,551.58,3
1724238395,S12/20240821/00002,4,SALE,P100722,330.17,1
1724238395,S12/20240821/00002,5,SALE,P102821,1356.95,2
1724238395,S12/20240821/00002,6,TAX,TAX,22.44,1
1724238395,S12/20240821/00002,7,TENDER,TENDER,5170.04,1
1724247258,S12/20240821/00003,1,SALE,P100736,700.87,2
1724247258,S12/20240821/00003,2,SALE,P100840,248.08,1
1724247258,S12/20240821/00003,3,SALE,P100921,441.43,1
1724247258,S12/20240821/00003,4,SALE,P101796,990.67,1
1724247258,S12/20240821/00003,5,SALE,P107639,128.49,1
1724247258,S12/20240821/00003,6,SALE,P101164,401.86,1
1724247258,S12/20240821/00003,7,DISCOUNT,DISC,-358.50,1
1724247258,S12/20240821/00003,8,TAX,TAX,386.97,1
1724247258,S12/20240821/00003,9,TENDER,TENDER,3640.74,1
1724249904,S12/20240821/00004,1,SALE,P103839,213.95,1
1724249904,S12/20240821/00004,2,SALE,P107966,391.71,2
1724249904,S12/20240821/00004,3,SALE,P100899,131.46,2
1724249904,S12/20240821/00004,4,TAX,TAX,38.51,1
1724249904,S12/20240821/00004,5,TENDER,TENDER,1298.80,1
1724252915,S12/20240821/00005,1,SALE,P100140,62.18,4
1724252915,S12/20240821/00005,2,SALE,P100224,78.05,1
1724252915,S12/20240821/00005,3,SALE,P100354,182.63,1
1724252915,S12/20240821/00005,4,SALE,P100560,176.85,2
1724252915,S12/20240821/00005,5,TAX,TAX,113.03,1
1724252915,S12/20240821/00005,6,TENDER,TENDER,976.13,1
1724259565,S12/20240821/00006,1,SALE,P107477,116.48,1
1724259565,S12/20240821/00006,2,SALE,P107495,448.19,1
1724259565,S12/20240821/00006,3,SALE,P102616,79.27,1
1724259565,S12/20240821/00006,4,SALE,P100276,965.56,3
1724259565,S12/20240821/00006,5,SALE,P105547,406.95,1
1724259565,S12/20240821/00006,6,SALE,P100560,176.85,2
1724259565,S12/20240821/00006,7,SALE,P107775,739.97,1
1724259565,S12/20240821/00006,8,TAX,TAX,346.99,1
1724259565,S12/20240821/00006,9,TENDER,TENDER,5388.23,1
1724247105,S12/20240821/00007,1,SALE,P105351,102.95,2
1724247105,S12/20240821/00007,2,SALE,P100771,771.97,4
1724247105,S12/20240821/00007,3,TAX,TAX,407.61,1
1724247105,S12/20240821/00007,4,TENDER,TENDER,3701.39,1
1724259453,S12/20240821/00008,1,SALE,P103022,47.95,1
1724259453,S12/20240821/00008,2,SALE,P104708,487.33,1
1724259453,S12/20240821/00008,3,SALE,P108046,95.35,2
1724259453,S12/20240821/00008,4,SALE,P105835,238.39,3
1724259453,S12/20240821/00008,5,SALE,P106143,60.82,3
1724259453,S12/20240821/00008,6,TAX,TAX,133.05,1
1724259453,S12/20240821/00008,7,TENDER,TENDER,1756.66,1
1724273979,S12/20240821/00009,1,SALE,P106848,17.39,1
1724273979,S12/20240821/00009,2,SALE,P106405,38.72,2
1724273979,S12/20240821/00009,3,SALE,P100418,204.95,2
1724273979,S12/20240821/00009,4,SALE,P103822,594.96,1
1724273979,S12/20240821/00009,5,SALE,P100276,965.56,1
1724273979,S12/20240821/00009,6,TAX,TAX,169.31,1
1724273979,S12/20240821/00009,7,TENDER,TENDER,2234.56,1
1724277933,S12/20240821/00010,1,SALE,P104774,84.34,1
1724277933,S12/20240821/00010,2,SALE,P103435,443.24,1
1724277933,S12/20240821/00010,3,SALE,P103542,398.89,2
1724277933,S12/20240821/00010,4,SALE,P101564,155.83,3
1724277933,S12/20240821/00010,5,SALE,P106239,803.36,3
1724277933,S12/20240821/00010,6,TAX,TAX,263.88,1
1724277933,S12/20240821/00010,7,TENDER,TENDER,4466.81,1
1724281827,S12/20240821/00011,1,SALE,P103680,210.26,4
1724281827,S12/20240821/00011,2,SALE,P101305,114.22,2
1724281827,S12/20240821/00011,3,SALE,P106344,801.30,1
1724281827,S12/20240821/00011,4,SALE,P102207,342.36,1
1724281827,S12/20240821/00011,5,SALE,P101263,604.45,2
1724281827,S12/20240821/00011,6,DISCOUNT,DISC,-83.29,1
1724281827,S12/20240821/00011,7,TAX,TAX,292.51,1
1724281827,S12/20240821/00011,8,TENDER,TENDER,3631.26,1
1724264203,S12/20240821/00012,1,SALE,P105246,840.69,2
1724264203,S12/20240821/00012,2,SALE,P100150,280.80,1
1724264203,S12/20240821/00012,3,SALE,P107190,223.50,1
1724264203,S12/20240821/00012,4,SALE,P101825,183.68,3
1724264203,S12/20240821/00012,5,SALE,P107903,22.86,3
1724264203,S12/20240821/00012,6,TAX,TAX,178.24,1
1724264203,S12/20240821/00012,7,TENDER,TENDER,2983.54,1
1724231039,S12/20240821/00013,1,SALE,P107705,763.24,1
1724231039,S12/20240821/00013,2,SALE,P100121,107.67,4
1724231039,S12/20240821/00013,3,SALE,P106703,76.37,1
1724231039,S12/20240821/00013,4,SALE,P103908,104.62,5
1724231039,S12/20240821/00013,5,SALE,P103262,54.76,2
1724231039,S12/20240821/00013,6,SALE,P101095,205.38,3
1724231039,S12/20240821/00013,7,SALE,P101543,178.10,2
1724231039,S12/20240821/00013,8,TAX,TAX,249.31,1
1724231039,S12/20240821/00013,9,TENDER,TENDER,3124.56,1
1724233334,S12/20240821/00014,1,SALE,P107040,474.18,3
1724233334,S12/20240821/00014,2,SALE,P101208,576.58,2
1724233334,S12/20240821/00014,3,SALE,P106282,448.43,1
1724233334,S12/20240821/00014,4,SALE,P107568,147.18,3
