bill_no;line_no;item_code;quantity;rate;type;txn_time
S09/20241023/00001;1;P107966;1;391.71;SALE;23-10-2024 15:55:15
S09/20241023/00001;2;P100074;5;54.89;SALE;23-10-2024 15:55:15
S09/20241023/00001;3;P103397;4;371.02;SALE;23-10-2024 15:55:15
S09/20241023/00001;4;P103978;1;347.08;SALE;23-10-2024 15:55:15
S09/20241023/00001;5;P104251;1;79.68;SALE;23-10-2024 15:55:15
S09/20241023/00001;6;TAX;1;45.42;TAX;23-10-2024 15:55:15
S09/20241023/00001;7;TENDER;1;2622.42;TENDER;23-10-2024 15:55:15
S09/20241023/00002;1;P100044;2;737.05;SALE;23-10-2024 23:31:06
S09/20241023/00002;2;P101789;2;391.48;SALE;23-10-2024 23:31:06
S09/20241023/00002;3;TAX;1;216.04;TAX;23-10-2024 23:31:06
S09/20241023/00002;4;TENDER;1;2473.10;TENDER;23-10-2024 23:31:06
S09/20241023/00003;1;P105757;2;248.44;SALE;23-10-2024 16:10:50
S09/20241023/00003;2;P103155;2;270.20;SALE;23-10-2024 16:10:50
S09/20241023/00003;3;P101208;2;593.86;SALE;23-10-2024 16:10:50
S09/20241023/00003;4;P100604;3;154.60;SALE;23-10-2024 16:10:50
S09/20241023/00003;5;P108227;1;551.58;SALE;23-10-2024 16:10:50
S09/20241023/00003;6;P107385;2;811.35;SALE;23-10-2024 16:10:50
S09/20241023/00003;7;P102471;2;151.71;SALE;23-10-2024 16:10:50
S09/20241023/00003;8;P104617;2;107.09;SALE;23-10-2024 16:10:50
S09/20241023/00003;9;TAX;1;296.42;TAX;23-10-2024 16:10:50
S09/20241023/00003;10;TENDER;1;5677.10;TENDER;23-10-2024 16:10:50
S09/20241023/00004;1;P103319;2;356.46;SALE;23-10-2024 16:47:26
S09/20241023/00004;2;P108125;2;129.06;SALE;23-10-2024 16:47:26
S09/20241023/00004;3;P102286;1;247.42;SALE;23-10-2024 16:47:26
S09/20241023/00004;4;P106550;3;29.54;SALE;23-10-2024 16:47:26
S09/20241023/00004;5;DISC;1;-30.32;DISCOUNT;23-10-2024 16:47:26
S09/20241023/00004;6;TAX;1;93.90;TAX;23-10-2024 16:47:26
S09/20241023/00004;7;TENDER;1;1370.66;TENDER;23-10-2024 16:47:26
S09/20241023/00005;1;P106802;3;739.16;SALE;23-10-2024 17:12:04
S09/20241023/00005;2;P104008;3;116.02;SALE;23-10-2024 17:12:04
S09/20241023/00005;3;TAX;1;128.28;TAX;23-10-2024 17:12:04
S09/20241023/00005;4;TENDER;1;2693.82;TENDER;23-10-2024 17:12:04
S09/20241023/00006;1;P107003;3;1186.93;SALE;23-10-2024 17:24:16
S09/20241023/00006;2;P103319;3;356.46;SALE;23-10-2024 17:24:16
S09/20241023/00006;3;P107458;1;1239.88;SALE;23-10-2024 17:24:16
S09/20241023/00006;4;P107231;2;1193.22;SALE;23-10-2024 17:24:16
S09/20241023/00006;5;P108090;2;139.96;SALE;23-10-2024 17:24:16
S09/20241023/00006;6;P104168;3;512.27;SALE;23-10-2024 17:24:16
S09/20241023/00006;7;TAX;1;144.31;TAX;23-10-2024 17:24:16
S09/20241023/00006;8;TENDER;1;10217.53;TENDER;23-10-2024 17:24:16
S09/20241023/00007;1;P101384;2;42.99;SALE;23-10-2024 18:11:23
S09/20241023/00007;2;P105127;3;77.13;SALE;23-10-2024 18:11:23
S09/20241023/00007;3;P102933;3;610.87;SALE;23-10-2024 18:11:23
S09/20241023/00007;4;P107884;2;29.77;SALE;23-10-2024 18:11:23
S09/20241023/00007;5;TAX;1;246.50;TAX;23-10-2024 18:11:23
S09/20241023/00007;6;TENDER;1;2456.02;TENDER;23-10-2024 18:11:23
S09/20241023/00008;1;P103616;1;662.98;SALE;23-10-2024 17:01:17
S09/20241023/00008;2;P107242;3;635.24;SALE;23-10-2024 17:01:17
S09/20241023/00008;3;DISC;1;-68.45;DISCOUNT;23-10-2024 17:01:17
S09/20241023/00008;4;TAX;1;125.01;TAX;23-10-2024 17:01:17
S09/20241023/00008;5;TENDER;1;2625.26;TENDER;23-10-2024 17:01:17
S09/20241023/00009;1;P102691;2;219.72;SALE;23-10-2024 14:12:40
S09/20241023/00009;2;P100555;1;435.03;SALE;23-10-2024 14:12:40
S09/20241023/00009;3;P106900;1;179.85;SALE;23-10-2024 14:12:40
S09/20241023/00009;4;P100677;2;256.17;SALE;23-10-2024 14:12:40
S09/20241023/00009;5;P105021;2;1246.70;SALE;23-10-2024 14:12:40
S09/20241023/00009;6;TAX;1;500.70;TAX;23-10-2024 14:12:40
S09/20241023/00009;7;TENDER;1;4560.76;TENDER;23-10-2024 14:12:40
S09/20241023/00010;1;P102585;2;516.36;SALE;23-10-2024 12:33:08
S09/20241023/00010;2;P105944;3;985.47;SALE;23-10-2024 12:33:08
S09/20241023/00010;3;P101311;1;481.74;SALE;23-10-2024 12:33:08
S09/20241023/00010;4;P101710;3;345.87;SALE;23-10-2024 12:33:08
S09/20241023/00010;5;TAX;1;555.01;TAX;23-10-2024 12:33:08
S09/20241023/00010;6;TENDER;1;6063.49;TENDER;23-10-2024 12:33:08
S09/20241023/00011;1;P102671;5;252.00;SALE;23-10-2024 17:06:04
S09/20241023/00011;2;P106115;1;128.36;SALE;23-10-2024 17:06:04
S09/20241023/00011;3;P106563;2;447.67;SALE;23-10-2024 17:06:04
S09/20241023/00011;4;P102922;2;120.15;SALE;23-10-2024 17:06:04
S09/20241023/00011;5;P104854;4;35.80;SALE;23-10-2024 17:06:04
S09/20241023/00011;6;P106566;1;251.68;SALE;23-10-2024 17:06:04
S09/20241023/00011;7;P104334;1;294.34;SALE;23-10-2024 17:06:04
S09/20241023/00011;8;P106209;2;199.51;SALE;23-10-2024 17:06:04
S09/20241023/00011;9;DISC;1;-364.71;DISCOUNT;23-10-2024 17:06:04
S09/20241023/00011;10;TAX;1;457.16;TAX;23-10-2024 17:06:04
S09/20241023/00011;11;TENDER;1;3704.69;TENDER;23-10-2024 17:06:04
S09/20241023/00012;1;P100555;2;435.03;SALE;23-10-2024 21:07:57
S09/20241023/00012;2;P101925;1;186.54;SALE;23-10-2024 21:07:57
S09/20241023/00012;3;P108346;2;534.07;SALE;23-10-2024 21:07:57
S09/20241023/00012;4;P102772;2;151.97;SALE;23-10-2024 21:07:57
S09/20241023/00012;5;P105518;1;729.30;SALE;23-10-2024 21:07:57
S09/20241023/00012;6;P100959;2;320.67;SALE;23-10-2024 21:07:57
S09/20241023/00012;7;P107542;1;162.57;SALE;23-10-2024 21:07:57
S09/20241023/00012;8;P106115;1;128.36;SALE;23-10-2024 21:07:57
S09/20241023/00012;9;TAX;1;528.61;TAX;23-10-2024 21:07:57
S09/20241023/00012;10;TENDER;1;4618.86;TENDER;23-10-2024 21:07:57
S09/20241023/00013;1;P105656;2;516.52;SALE;23-10-2024 16:07:59
S09/20241023/00013;2;P101974;1;302.00;SALE;23-10-2024 16:07:59
S09/20241023/00013;3;P104257;3;42.95;SALE;23-10-2024 16:07:59
S09/20241023/00013;4;P101766;3;220.67;SALE;23-10-2024 16:07:59
S09/20241023/00013;5;P105209;2;399.92;SALE;23-10-2024 16:07:59
S09/20241023/00013;6;P100281;2;485.13;SALE;23-10-2024 16:07:59
S09/20241023/00013;7;TAX;1;332.73;TAX;23-10-2024 16:07:59
S09/20241023/00013;8;TENDER;1;4228.73;TENDER;23-10-2024 16:07:59
S09/20241023/00014;1;P105797;2;254.07;SALE;23-10-2024 10:39:38
S09/20241023/00014;2;P107989;1;189.72;SALE;23-10-2024 10:39:38
S09/20241023/00014;3;P108186;2;324.50;SALE;23-10-2024 10:39:38
S09/20241023/00014;4;P104168;4;512.27;SALE;23-10-2024 10:39:38
S09/20241023/00014;5;P100536;3;471.52;SALE;23-10-2024 10:39:38
S09/20241023/00014;6;P104992;2;979.87;SALE;23-10-2024 10:39:38
S09/20241023/00014;7;TAX;1;560.57;TAX;23-10-2024 10:39:38
S09/20241023/00014;8;TENDER;1;7330.81;TENDER;23-10-2024 10:39:38
S09/20241023/00015;1;P108179;1;307.53;SALE;23-10-2024 17:01:24
S09/20241023/00015;2;P100911;1;67.40;SALE;23-10-2024 17:01:24
S09/20241023/00015;3;P103159;2;1193.28;SALE;23-10-2024 17:01:24
S09/20241023/00015;4;P108389;5;837.30;SALE;23-10-2024 17:01:24
S09/20241023/00015;5;TAX;1;249.60;TAX;23-10-2024 17:01:24
S09/20241023/00015;6;TENDER;1;7197.59;TENDER;23-10-2024 17:01:24
S09/20241023/00016;1;P104155;3;144.69;SALE;23-10-2024 16:04:41
S09/20241023/00016;2;P101732;1;1390.76;SALE;23-10-2024 16:04:41
S09/20241023/00016;3;P101419;3;202.93;SALE;23-10-2024 16:04:41
S09/20241023/00016;4;P106004;3;137.38;SALE;23-10-2024 16:04:41
S09/20241023/00016;5;P101884;3;352.98;SALE;23-10-2024 16:04:41
S09/20241023/00016;6;P105057;2;294.62;SALE;23-10-2024 16:04:41
S09/20241023/00016;7;P101585;4;10.45;SALE;23-10-2024 16:04:41
S09/20241023/00016;8;TAX;1;501.21;TAX;23-10-2024 16:04:41
S09/20241023/00016;9;TENDER;1;5036.95;TENDER;23-10-2024 16:04:41
S09/20241023/00017;1;P105288;1;271.73;SALE;23-10-2024 18:13:05
S09/20241023/00017;2;P101023;2;213.62;SALE;23-10-2024 18:13:05
S09/20241023/00017;3;P106877;2;1085.30;SALE;23-10-2024 18:13:05
