bill_no,line_no,product_code,qty,unit_price,line_type,ts
S05/20240321/00001,1,P108275,2,477.08,SALE,2024-03-21T14:50:13
S05/20240321/00001,2,P100494,2,64.52,SALE,2024-03-21T14:50:13
S05/20240321/00001,3,P100233,1,67.07,SALE,2024-03-21T14:50:13
S05/20240321/00001,4,P102821,4,1356.95,SALE,2024-03-21T14:50:13
S05/20240321/00001,5,P102833,4,680.71,SALE,2024-03-21T14:50:13
S05/20240321/00001,6,P102909,1,48.95,SALE,2024-03-21T14:50:13
S05/20240321/00001,7,DISC,1,-1113.72,DISCOUNT,2024-03-21T14:50:13
S05/20240321/00001,8,TAX,1,294.63,TAX,2024-03-21T14:50:13
S05/20240321/00001,9,TENDER,1,8530.77,TENDER,2024-03-21T14:50:13
S05/20240321/00002,1,P103904,3,1066.24,SALE,2024-03-21T15:23:25
S05/20240321/00002,2,P105106,2,101.21,SALE,2024-03-21T15:23:25
S05/20240321/00002,3,P100140,3,57.95,SALE,2024-03-21T15:23:25
S05/20240321/00002,4,P103337,5,79.95,SALE,2024-03-21T15:23:25
S05/20240321/00002,5,TAX,1,247.65,TAX,2024-03-21T15:23:25
S05/20240321/00002,6,TENDER,1,4222.39,TENDER,2024-03-21T15:23:25
S05/20240321/00003,1,P107777,1,222.77,SALE,2024-03-21T15:05:48
S05/20240321/00003,2,P106317,1,423.01,SALE,2024-03-21T15:05:48
S05/20240321/00003,3,P106965,2,78.22,SALE,2024-03-21T15:05:48
S05/20240321/00003,4,P104909,3,334.66,SALE,2024-03-21T15:05:48
S05/20240321/00003,5,P101543,2,178.10,SALE,2024-03-21T15:05:48
S05/20240321/00003,6,TAX,1,122.70,TAX,2024-03-21T15:05:48
S05/20240321/00003,7,TENDER,1,2285.10,TENDER,2024-03-21T15:05:48
S05/20240321/00004,1,P100019,2,62.95,SALE,2024-03-21T13:07:41
S05/20240321/00004,2,P105624,2,380.06,SALE,2024-03-21T13:07:41
S05/20240321/00004,3,P103452,1,1039.07,SALE,2024-03-21T13:07:41
S05/20240321/00004,4,P101174,1,50.10,SALE,2024-03-21T13:07:41
S05/20240321/00004,5,P100519,3,365.61,SALE,2024-03-21T13:07:41
S05/20240321/00004,6,DISC,1,-204.63,DISCOUNT,2024-03-21T13:07:41
S05/20240321/00004,7,TAX,1,230.31,TAX,2024-03-21T13:07:41
