bill_no,line_no,product_code,qty,unit_price,line_type,ts
S05/20240318/00001,1,P101533,4,1020.37,SALE,2024-03-18T21:34:18
S05/20240318/00001,2,P107253,2,232.65,SALE,2024-03-18T21:34:18
S05/20240318/00001,3,P103542,1,398.89,SALE,2024-03-18T21:34:18
S05/20240318/00001,4,P108041,1,368.87,SALE,2024-03-18T21:34:18
S05/20240318/00001,5,P106323,2,206.95,SALE,2024-03-18T21:34:18
S05/20240318/00001,6,TAX,1,602.60,TAX,2024-03-18T21:34:18
S05/20240318/00001,7,TENDER,1,6331.04,TENDER,2024-03-18T21:34:18
S05/20240318/00002,1,P101048,2,188.58,SALE,2024-03-18T21:07:20
S05/20240318/00002,2,P104617,2,101.65,SALE,2024-03-18T21:07:20
S05/20240318/00002,3,P103484,2,109.59,SALE,2024-03-18T21:07:20
S05/20240318/00002,4,P103704,1,164.95,SALE,2024-03-18T21:07:20
S05/20240318/00002,5,P105729,2,68.08,SALE,2024-03-18T21:07:20
S05/20240318/00002,6,TAX,1,149.10,TAX,2024-03-18T21:07:20
S05/20240318/00002,7,TENDER,1,1249.85,TENDER,2024-03-18T21:07:20
S05/20240318/00003,1,P104858,2,297.94,SALE,2024-03-18T18:43:29
S05/20240318/00003,2,P108206,3,609.36,SALE,2024-03-18T18:43:29
S05/20240318/00003,3,P105384,2,300.95,SALE,2024-03-18T18:43:29
S05/20240318/00003,4,P102738,3,481.95,SALE,2024-03-18T18:43:29
S05/20240318/00003,5,P105127,1,62.95,SALE,2024-03-18T18:43:29
S05/20240318/00003,6,TAX,1,320.38,TAX,2024-03-18T18:43:29
S05/20240318/00003,7,TENDER,1,4855.04,TENDER,2024-03-18T18:43:29
S05/20240318/00004,1,P100287,2,218.95,SALE,2024-03-18T13:00:27
S05/20240318/00004,2,P106592,2,690.17,SALE,2024-03-18T13:00:27
S05/20240318/00004,3,P104526,1,345.63,SALE,2024-03-18T13:00:27
S05/20240318/00004,4,P108159,1,457.97,SALE,2024-03-18T13:00:27
S05/20240318/00004,5,TAX,1,138.85,TAX,2024-03-18T13:00:27
S05/20240318/00004,6,TENDER,1,2760.69,TENDER,2024-03-18T13:00:27
S05/20240318/00005,1,P104980,2,69.95,SALE,2024-03-18T16:58:07
