bill_no,line_no,product_code,qty,unit_price,line_type,ts
S05/20240311/00001,1,P101626,1,941.95,SALE,2024-03-11T15:45:28
S05/20240311/00001,2,P102375,2,487.64,SALE,2024-03-11T15:45:28
S05/20240311/00001,3,P105918,5,315.80,SALE,2024-03-11T15:45:28
S05/20240311/00001,4,P102874,1,142.38,SALE,2024-03-11T15:45:28
S05/20240311/00001,5,TAX,1,579.92,TAX,2024-03-11T15:45:28
S05/20240311/00001,6,TENDER,1,4218.53,TENDER,2024-03-11T15:45:28
S05/20240311/00002,1,P101547,2,57.95,SALE,2024-03-11T15:48:00
S05/20240311/00002,2,P108234,1,32.17,SALE,2024-03-11T15:48:00
S05/20240311/00002,3,P103777,1,44.82,SALE,2024-03-11T15:48:00
S05/20240311/00002,4,P106209,2,182.34,SALE,2024-03-11T15:48:00
S05/20240311/00002,5,TAX,1,57.59,TAX,2024-03-11T15:48:00
S05/20240311/00002,6,TENDER,1,615.16,TENDER,2024-03-11T15:48:00
S05/20240311/00003,1,P102445,5,28.95,SALE,2024-03-11T09:20:16
S05/20240311/00003,2,P103496,4,70.71,SALE,2024-03-11T09:20:16
S05/20240311/00003,3,P104872,2,132.95,SALE,2024-03-11T09:20:16
S05/20240311/00003,4,P102833,1,680.71,SALE,2024-03-11T09:20:16
S05/20240311/00003,5,P100904,1,68.79,SALE,2024-03-11T09:20:16
S05/20240311/00003,6,TAX,1,155.29,TAX,2024-03-11T09:20:16
S05/20240311/00003,7,TENDER,1,1598.28,TENDER,2024-03-11T09:20:16
S05/20240311/00004,1,P104155,-2,137.26,RETURN,2024-03-11T15:57:49
S05/20240311/00004,2,P100956,-1,415.95,RETURN,2024-03-11T15:57:49
S05/20240311/00004,3,P101010,-6,71.39,RETURN,2024-03-11T15:57:49
S05/20240311/00004,4,P103004,-3,78.61,RETURN,2024-03-11T15:57:49
S05/20240311/00004,5,P105747,-1,287.56,RETURN,2024-03-11T15:57:49
S05/20240311/00004,6,P107568,-2,147.18,RETURN,2024-03-11T15:57:49
S05/20240311/00004,7,P103416,-2,73.27,RETURN,2024-03-11T15:57:49
S05/20240311/00004,8,P102903,-5,51.46,RETURN,2024-03-11T15:57:49
S05/20240311/00004,9,TAX,1,-223.16,TAX,2024-03-11T15:57:49
S05/20240311/00004,10,TENDER,1,-2563.56,TENDER,2024-03-11T15:57:49
S05/20240311/00005,1,P102922,1,120.11,SALE,2024-03-11T13:26:46
S05/20240311/00005,2,P107432,2,41.96,SALE,2024-03-11T13:26:46
S05/20240311/00005,3,TAX,1,25.82,TAX,2024-03-11T13:26:46
S05/20240311/00005,4,TENDER,1,229.85,TENDER,2024-03-11T13:26:46
S05/20240311/00006,1,P106911,1,232.77,SALE,2024-03-11T12:08:56
S05/20240311/00006,2,P104533,1,256.47,SALE,2024-03-11T12:08:56
S05/20240311/00006,3,P105636,2,526.95,SALE,2024-03-11T12:08:56
S05/20240311/00006,4,P107028,3,56.60,SALE,2024-03-11T12:08:56
S05/20240311/00006,5,DISC,1,-74.93,DISCOUNT,2024-03-11T12:08:56
S05/20240311/00006,6,TAX,1,41.49,TAX,2024-03-11T12:08:56
S05/20240311/00006,7,TENDER,1,1679.50,TENDER,2024-03-11T12:08:56
S05/20240311/00007,1,P107837,1,94.99,SALE,2024-03-11T18:10:34
S05/20240311/00007,2,P107630,2,275.41,SALE,2024-03-11T18:10:34
S05/20240311/00007,3,P105929,1,11.18,SALE,2024-03-11T18:10:34
S05/20240311/00007,4,TAX,1,118.26,TAX,2024-03-11T18:10:34
S05/20240311/00007,5,TENDER,1,775.25,TENDER,2024-03-11T18:10:34
S05/20240311/00008,1,P107012,3,104.24,SALE,2024-03-11T14:59:54
S05/20240311/00008,2,P107100,5,171.95,SALE,2024-03-11T14:59:54
S05/20240311/00008,3,P103806,3,305.95,SALE,2024-03-11T14:59:54
S05/20240311/00008,4,P104774,1,81.88,SALE,2024-03-11T14:59:54
S05/20240311/00008,5,TAX,1,122.90,TAX,2024-03-11T14:59:54
S05/20240311/00008,6,TENDER,1,2295.10,TENDER,2024-03-11T14:59:54
S05/20240311/00009,1,P107346,2,449.29,SALE,2024-03-11T17:31:07
S05/20240311/00009,2,P104361,2,1350.95,SALE,2024-03-11T17:31:07
S05/20240311/00009,3,P107040,3,474.18,SALE,2024-03-11T17:31:07
S05/20240311/00009,4,P103504,3,364.24,SALE,2024-03-11T17:31:07
S05/20240311/00009,5,TAX,1,571.41,TAX,2024-03-11T17:31:07
S05/20240311/00009,6,TENDER,1,6687.15,TENDER,2024-03-11T17:31:07
S05/20240311/00010,1,P102975,2,226.32,SALE,2024-03-11T18:22:51
S05/20240311/00010,2,P100959,3,280.97,SALE,2024-03-11T18:22:51
S05/20240311/00010,3,P101345,3,69.59,SALE,2024-03-11T18:22:51
S05/20240311/00010,4,P107777,2,222.77,SALE,2024-03-11T18:22:51
S05/20240311/00010,5,TAX,1,243.64,TAX,2024-03-11T18:22:51
S05/20240311/00010,6,TENDER,1,2193.50,TENDER,2024-03-11T18:22:51
S05/20240311/00011,1,P107564,2,303.45,SALE,2024-03-11T16:54:58
S05/20240311/00011,2,P105959,4,479.13,SALE,2024-03-11T16:54:58
S05/20240311/00011,3,TAX,1,417.80,TAX,2024-03-11T16:54:58
S05/20240311/00011,4,TENDER,1,2941.22,TENDER,2024-03-11T16:54:58
S05/20240311/00012,1,P107278,1,57.40,SALE,2024-03-11T19:38:45
S05/20240311/00012,2,P100946,4,75.81,SALE,2024-03-11T19:38:45
S05/20240311/00012,3,TAX,1,61.47,TAX,2024-03-11T19:38:45
S05/20240311/00012,4,TENDER,1,422.11,TENDER,2024-03-11T19:38:45
S05/20240311/00013,1,P107056,2,341.76,SALE,2024-03-11T22:43:11
S05/20240311/00013,2,P104378,1,99.16,SALE,2024-03-11T22:43:11
S05/20240311/00013,3,DISC,1,-58.98,DISCOUNT,2024-03-11T22:43:11
S05/20240311/00013,4,TAX,1,124.76,TAX,2024-03-11T22:43:11
S05/20240311/00013,5,TENDER,1,848.46,TENDER,2024-03-11T22:43:11
S05/20240311/00014,1,P106566,1,210.17,SALE,2024-03-11T14:17:30
S05/20240311/00014,2,P100298,1,47.87,SALE,2024-03-11T14:17:30
S05/20240311/00014,3,P100135,2,67.67,SALE,2024-03-11T14:17:30
S05/20240311/00014,4,P107488,3,303.21,SALE,2024-03-11T14:17:30
S05/20240311/00014,5,P104401,1,208.95,SALE,2024-03-11T14:17:30
S05/20240311/00014,6,P106426,2,149.87,SALE,2024-03-11T14:17:30
S05/20240311/00014,7,TAX,1,289.75,TAX,2024-03-11T14:17:30
S05/20240311/00014,8,TENDER,1,2101.45,TENDER,2024-03-11T14:17:30
S05/20240311/00015,1,P102954,2,119.54,SALE,2024-03-11T15:51:22
S05/20240311/00015,2,P104916,1,284.74,SALE,2024-03-11T15:51:22
S05/20240311/00015,3,P100260,1,1124.20,SALE,2024-03-11T15:51:22
S05/20240311/00015,4,P105789,2,46.48,SALE,2024-03-11T15:51:22
S05/20240311/00015,5,TAX,1,96.68,TAX,2024-03-11T15:51:22
S05/20240311/00015,6,TENDER,1,1837.66,TENDER,2024-03-11T15:51:22
S05/20240311/00016,1,P107012,3,104.24,SALE,2024-03-11T14:17:08
S05/20240311/00016,2,TAX,1,15.64,TAX,2024-03-11T14:17:08
S05/20240311/00016,3,TENDER,1,328.36,TENDER,2024-03-11T14:17:08
S05/20240311/00017,1,P102874,4,142.38,SALE,2024-03-11T20:54:23
S05/20240311/00017,2,P103413,1,1296.43,SALE,2024-03-11T20:54:23
S05/20240311/00017,3,P102947,1,59.21,SALE,2024-03-11T20:54:23
S05/20240311/00017,4,P105294,2,129.95,SALE,2024-03-11T20:54:23
S05/20240311/00017,5,P105460,1,143.35,SALE,2024-03-11T20:54:23
S05/20240311/00017,6,P104854,2,35.76,SALE,2024-03-11T20:54:23
S05/20240311/00017,7,TAX,1,165.88,TAX,2024-03-11T20:54:23
S05/20240311/00017,8,TENDER,1,2565.81,TENDER,2024-03-11T20:54:23
S05/20240311/00018,1,P107215,3,153.85,SALE,2024-03-11T15:41:48
S05/20240311/00018,2,P106486,2,1342.57,SALE,2024-03-11T15:41:48
S05/20240311/00018,3,P102397,4,355.28,SALE,2024-03-11T15:41:48
S05/20240311/00018,4,P103202,4,262.95,SALE,2024-03-11T15:41:48
S05/20240311/00018,5,P100771,3,703.95,SALE,2024-03-11T15:41:48
S05/20240311/00018,6,DISC,1,-710.13,DISCOUNT,2024-03-11T15:41:48
S05/20240311/00018,7,TAX,1,842.56,TAX,2024-03-11T15:41:48
S05/20240311/00018,8,TENDER,1,7863.89,TENDER,2024-03-11T15:41:48
