bill_no,line_no,product_code,qty,unit_price,line_type,ts
S04/20240417/00001,1,P104739,1,172.21,SALE,2024-04-17T19:10:41
S04/20240417/00001,2,P102465,1,1321.88,SALE,2024-04-17T19:10:41
S04/20240417/00001,3,P106718,2,448.91,SALE,2024-04-17T19:10:41
S04/20240417/00001,4,TAX,1,258.70,TAX,2024-04-17T19:10:41
S04/20240417/00001,5,TENDER,1,2650.61,TENDER,2024-04-17T19:10:41
S04/20240417/00002,1,P107516,2,598.37,SALE,2024-04-17T09:58:40
S04/20240417/00002,2,P103637,1,338.13,SALE,2024-04-17T09:58:40
S04/20240417/00002,3,P100049,2,66.95,SALE,2024-04-17T09:58:40
S04/20240417/00002,4,P100268,2,197.00,SALE,2024-04-17T09:58:40
S04/20240417/00002,5,P105155,2,317.12,SALE,2024-04-17T09:58:40
S04/20240417/00002,6,P104023,3,553.55,SALE,2024-04-17T09:58:40
S04/20240417/00002,7,P102175,3,191.56,SALE,2024-04-17T09:58:40
S04/20240417/00002,8,P100100,4,374.32,SALE,2024-04-17T09:58:40
S04/20240417/00002,9,P107373,3,86.15,SALE,2024-04-17T09:58:40
S04/20240417/00002,10,TAX,1,614.50,TAX,2024-04-17T09:58:40
S04/20240417/00002,11,TENDER,1,7302.57,TENDER,2024-04-17T09:58:40
S04/20240417/00003,1,P108159,1,457.97,SALE,2024-04-17T20:30:26
S04/20240417/00003,2,P102761,2,159.81,SALE,2024-04-17T20:30:26
S04/20240417/00003,3,P103168,1,923.59,SALE,2024-04-17T20:30:26
S04/20240417/00003,4,P107863,1,489.79,SALE,2024-04-17T20:30:26
S04/20240417/00003,5,P101515,2,53.95,SALE,2024-04-17T20:30:26
S04/20240417/00003,6,P104645,2,1110.62,SALE,2024-04-17T20:30:26
S04/20240417/00003,7,TAX,1,198.99,TAX,2024-04-17T20:30:26
S04/20240417/00003,8,TENDER,1,4719.10,TENDER,2024-04-17T20:30:26
S04/20240417/00004,1,P103231,3,219.95,SALE,2024-04-17T12:47:08
S04/20240417/00004,2,P104202,1,132.95,SALE,2024-04-17T12:47:08
S04/20240417/00004,3,P105531,1,472.66,SALE,2024-04-17T12:47:08
S04/20240417/00004,4,TAX,1,89.71,TAX,2024-04-17T12:47:08
S04/20240417/00004,5,TENDER,1,1355.17,TENDER,2024-04-17T12:47:08
S04/20240417/00005,1,P100287,1,218.95,SALE,2024-04-17T14:08:54
S04/20240417/00005,2,TAX,1,26.27,TAX,2024-04-17T14:08:54
S04/20240417/00005,3,TENDER,1,245.22,TENDER,2024-04-17T14:08:54
S04/20240417/00006,1,P107294,3,83.95,SALE,2024-04-17T10:22:49
S04/20240417/00006,2,P103757,1,147.98,SALE,2024-04-17T10:22:49
S04/20240417/00006,3,P102510,2,35.56,SALE,2024-04-17T10:22:49
S04/20240417/00006,4,P104980,2,69.95,SALE,2024-04-17T10:22:49
S04/20240417/00006,5,TAX,1,35.52,TAX,2024-04-17T10:22:49
S04/20240417/00006,6,TENDER,1,646.37,TENDER,2024-04-17T10:22:49
S04/20240417/00007,1,P106563,2,426.95,SALE,2024-04-17T15:26:36
S04/20240417/00007,2,P104695,3,66.60,SALE,2024-04-17T15:26:36
S04/20240417/00007,3,P102761,2,159.81,SALE,2024-04-17T15:26:36
S04/20240417/00007,4,P102857,2,116.85,SALE,2024-04-17T15:26:36
S04/20240417/00007,5,TAX,1,154.52,TAX,2024-04-17T15:26:36
S04/20240417/00007,6,TENDER,1,1761.54,TENDER,2024-04-17T15:26:36
S04/20240417/00008,1,P104950,2,91.01,SALE,2024-04-17T20:22:50
S04/20240417/00008,2,P105313,1,51.83,SALE,2024-04-17T20:22:50
S04/20240417/00008,3,P107246,2,310.13,SALE,2024-04-17T20:22:50
S04/20240417/00008,4,P102404,3,371.40,SALE,2024-04-17T20:22:50
S04/20240417/00008,5,P101839,1,408.40,SALE,2024-04-17T20:22:50
