bill_no,line_no,product_code,qty,unit_price,line_type,ts
S04/20241111/00001,1,P108302,2,855.55,SALE,2024-11-11T18:56:04
S04/20241111/00001,2,P103654,2,481.76,SALE,2024-11-11T18:56:04
S04/20241111/00001,3,P102510,1,37.13,SALE,2024-11-11T18:56:04
S04/20241111/00001,4,P104739,4,172.21,SALE,2024-11-11T18:56:04
S04/20241111/00001,5,P102139,1,1710.06,SALE,2024-11-11T18:56:04
S04/20241111/00001,6,P103584,1,402.02,SALE,2024-11-11T18:56:04
S04/20241111/00001,7,P107667,1,367.93,SALE,2024-11-11T18:56:04
S04/20241111/00001,8,P105959,1,513.93,SALE,2024-11-11T18:56:04
S04/20241111/00001,9,TAX,1,556.70,TAX,2024-11-11T18:56:04
S04/20241111/00001,10,TENDER,1,6951.23,TENDER,2024-11-11T18:56:04
S04/20241111/00002,1,P103397,1,371.02,SALE,2024-11-11T22:30:06
S04/20241111/00002,2,P107676,3,213.04,SALE,2024-11-11T22:30:06
S04/20241111/00002,3,P103202,2,295.26,SALE,2024-11-11T22:30:06
S04/20241111/00002,4,TAX,1,102.82,TAX,2024-11-11T22:30:06
S04/20241111/00002,5,TENDER,1,1703.48,TENDER,2024-11-11T22:30:06
S04/20241111/00003,1,P105092,1,57.00,SALE,2024-11-11T17:18:14
S04/20241111/00003,2,P108389,2,837.30,SALE,2024-11-11T17:18:14
S04/20241111/00003,3,P100974,3,41.35,SALE,2024-11-11T17:18:14
S04/20241111/00003,4,P103908,1,104.62,SALE,2024-11-11T17:18:14
S04/20241111/00003,5,P104175,2,814.13,SALE,2024-11-11T17:18:14
S04/20241111/00003,6,P107266,4,71.89,SALE,2024-11-11T17:18:14
S04/20241111/00003,7,P104725,1,551.38,SALE,2024-11-11T17:18:14
S04/20241111/00003,8,P104774,3,81.81,SALE,2024-11-11T17:18:14
S04/20241111/00003,9,TAX,1,238.64,TAX,2024-11-11T17:18:14
S04/20241111/00003,10,TENDER,1,4911.54,TENDER,2024-11-11T17:18:14
S04/20241111/00004,1,P107705,2,763.24,SALE,2024-11-11T15:55:07
S04/20241111/00004,2,P104072,1,724.10,SALE,2024-11-11T15:55:07
S04/20241111/00004,3,P106844,3,23.44,SALE,2024-11-11T15:55:07
S04/20241111/00004,4,P100991,4,173.46,SALE,2024-11-11T15:55:07
S04/20241111/00004,5,P101421,1,119.60,SALE,2024-11-11T15:55:07
S04/20241111/00004,6,P102272,1,389.34,SALE,2024-11-11T15:55:07
S04/20241111/00004,7,TAX,1,334.98,TAX,2024-11-11T15:55:07
S04/20241111/00004,8,TENDER,1,3858.66,TENDER,2024-11-11T15:55:07
S04/20241111/00005,1,P106989,2,26.75,SALE,2024-11-11T14:00:07
S04/20241111/00005,2,P105684,1,1114.27,SALE,2024-11-11T14:00:07
S04/20241111/00005,3,P101101,2,74.25,SALE,2024-11-11T14:00:07
S04/20241111/00005,4,P103137,2,218.09,SALE,2024-11-11T14:00:07
S04/20241111/00005,5,DISC,1,-146.08,DISCOUNT,2024-11-11T14:00:07
S04/20241111/00005,6,TAX,1,124.21,TAX,2024-11-11T14:00:07
S04/20241111/00005,7,TENDER,1,1730.58,TENDER,2024-11-11T14:00:07
S04/20241111/00006,1,P100883,7,723.68,SALE,2024-11-11T17:28:39
S04/20241111/00006,2,P108389,2,837.30,SALE,2024-11-11T17:28:39
S04/20241111/00006,3,P106234,2,79.42,SALE,2024-11-11T17:28:39
S04/20241111/00006,4,P103096,2,315.47,SALE,2024-11-11T17:28:39
S04/20241111/00006,5,TAX,1,469.65,TAX,2024-11-11T17:28:39
S04/20241111/00006,6,TENDER,1,7999.79,TENDER,2024-11-11T17:28:39
S04/20241111/00007,1,P102335,2,94.24,SALE,2024-11-11T15:09:01
S04/20241111/00007,2,P106865,3,299.72,SALE,2024-11-11T15:09:01
S04/20241111/00007,3,P101779,2,209.76,SALE,2024-11-11T15:09:01
S04/20241111/00007,4,P101444,1,838.86,SALE,2024-11-11T15:09:01
S04/20241111/00007,5,P100609,2,75.79,SALE,2024-11-11T15:09:01
S04/20241111/00007,6,P104844,2,553.13,SALE,2024-11-11T15:09:01
S04/20241111/00007,7,TAX,1,332.20,TAX,2024-11-11T15:09:01
S04/20241111/00007,8,TENDER,1,3936.06,TENDER,2024-11-11T15:09:01
S04/20241111/00008,1,P101327,1,233.22,SALE,2024-11-11T13:57:06
S04/20241111/00008,2,P101648,2,334.22,SALE,2024-11-11T13:57:06
S04/20241111/00008,3,P108272,3,121.99,SALE,2024-11-11T13:57:06
S04/20241111/00008,4,P106115,2,128.36,SALE,2024-11-11T13:57:06
S04/20241111/00008,5,P107477,1,116.48,SALE,2024-11-11T13:57:06
S04/20241111/00008,6,P100627,1,440.29,SALE,2024-11-11T13:57:06
S04/20241111/00008,7,TAX,1,193.37,TAX,2024-11-11T13:57:06
S04/20241111/00008,8,TENDER,1,2274.49,TENDER,2024-11-11T13:57:06
S04/20241111/00009,1,P108008,2,128.46,SALE,2024-11-11T15:36:53
S04/20241111/00009,2,P107414,3,565.57,SALE,2024-11-11T15:36:53
S04/20241111/00009,3,P104567,1,141.21,SALE,2024-11-11T15:36:53
S04/20241111/00009,4,P107639,2,128.49,SALE,2024-11-11T15:36:53
S04/20241111/00009,5,P106391,6,795.61,SALE,2024-11-11T15:36:53
S04/20241111/00009,6,P105112,4,194.64,SALE,2024-11-11T15:36:53
S04/20241111/00009,7,P102114,1,134.74,SALE,2024-11-11T15:36:53
S04/20241111/00009,8,P103927,2,206.11,SALE,2024-11-11T15:36:53
S04/20241111/00009,9,TAX,1,483.82,TAX,2024-11-11T15:36:53
S04/20241111/00009,10,TENDER,1,8934.82,TENDER,2024-11-11T15:36:53
S04/20241111/00010,1,P105507,2,22.07,SALE,2024-11-11T14:16:19
S04/20241111/00010,2,P105524,1,81.14,SALE,2024-11-11T14:16:19
