bill_no,line_no,product_code,qty,unit_price,line_type,ts
S04/20241117/00001,1,P105707,1,130.64,SALE,2024-11-17T21:35:10
S04/20241117/00001,2,P102868,2,471.29,SALE,2024-11-17T21:35:10
S04/20241117/00001,3,P100441,2,509.29,SALE,2024-11-17T21:35:10
S04/20241117/00001,4,P100682,1,337.76,SALE,2024-11-17T21:35:10
S04/20241117/00001,5,P100686,3,800.21,SALE,2024-11-17T21:35:10
S04/20241117/00001,6,P106084,2,592.14,SALE,2024-11-17T21:35:10
S04/20241117/00001,7,DISC,1,-200.90,DISCOUNT,2024-11-17T21:35:10
S04/20241117/00001,8,TAX,1,393.71,TAX,2024-11-17T21:35:10
S04/20241117/00001,9,TENDER,1,6207.28,TENDER,2024-11-17T21:35:10
S04/20241117/00002,1,P106434,1,178.02,SALE,2024-11-17T22:23:03
S04/20241117/00002,2,P100627,2,440.29,SALE,2024-11-17T22:23:03
S04/20241117/00002,3,P105400,2,53.13,SALE,2024-11-17T22:23:03
S04/20241117/00002,4,P106501,2,164.07,SALE,2024-11-17T22:23:03
S04/20241117/00002,5,P101356,2,1264.05,SALE,2024-11-17T22:23:03
S04/20241117/00002,6,TAX,1,269.99,TAX,2024-11-17T22:23:03
S04/20241117/00002,7,TENDER,1,4291.09,TENDER,2024-11-17T22:23:03
S04/20241117/00003,1,P106244,2,73.94,SALE,2024-11-17T19:19:50
S04/20241117/00003,2,P100571,2,134.98,SALE,2024-11-17T19:19:50
S04/20241117/00003,3,P103811,2,778.90,SALE,2024-11-17T19:19:50
S04/20241117/00003,4,P106686,1,324.48,SALE,2024-11-17T19:19:50
S04/20241117/00003,5,P105541,2,189.75,SALE,2024-11-17T19:19:50
S04/20241117/00003,6,TAX,1,150.87,TAX,2024-11-17T19:19:50
S04/20241117/00003,7,TENDER,1,2830.49,TENDER,2024-11-17T19:19:50
S04/20241117/00004,1,P102081,3,164.15,SALE,2024-11-17T19:02:49
S04/20241117/00004,2,P104469,1,1631.11,SALE,2024-11-17T19:02:49
S04/20241117/00004,3,P102933,2,610.87,SALE,2024-11-17T19:02:49
S04/20241117/00004,4,P103637,1,338.13,SALE,2024-11-17T19:02:49
S04/20241117/00004,5,TAX,1,491.85,TAX,2024-11-17T19:02:49
S04/20241117/00004,6,TENDER,1,4175.28,TENDER,2024-11-17T19:02:49
S04/20241117/00005,1,P108090,1,139.96,SALE,2024-11-17T16:14:29
S04/20241117/00005,2,P108361,2,73.59,SALE,2024-11-17T16:14:29
S04/20241117/00005,3,P102954,4,129.98,SALE,2024-11-17T16:14:29
S04/20241117/00005,4,P101634,1,25.05,SALE,2024-11-17T16:14:29
S04/20241117/00005,5,TAX,1,73.90,TAX,2024-11-17T16:14:29
S04/20241117/00005,6,TENDER,1,906.01,TENDER,2024-11-17T16:14:29
S04/20241117/00006,1,P104026,2,152.97,SALE,2024-11-17T19:18:17
S04/20241117/00006,2,P102112,1,389.72,SALE,2024-11-17T19:18:17
S04/20241117/00006,3,P102311,3,308.69,SALE,2024-11-17T19:18:17
S04/20241117/00006,4,P108118,1,66.05,SALE,2024-11-17T19:18:17
S04/20241117/00006,5,TAX,1,111.67,TAX,2024-11-17T19:18:17
S04/20241117/00006,6,TENDER,1,1799.45,TENDER,2024-11-17T19:18:17
S04/20241117/00007,1,P106710,2,98.77,SALE,2024-11-17T12:49:54
S04/20241117/00007,2,P103074,1,52.85,SALE,2024-11-17T12:49:54
S04/20241117/00007,3,P104800,1,692.51,SALE,2024-11-17T12:49:54
