ts,bill_no,line_no,line_type,product_code,unit_price,qty
1732902265,S11/20241129/00001,1,SALE,P103214,283.38,2
1732902265,S11/20241129/00001,2,SALE,P106865,299.72,2
1732902265,S11/20241129/00001,3,SALE,P103294,69.64,2
1732902265,S11/20241129/00001,4,SALE,P105246,840.69,2
1732902265,S11/20241129/00001,5,SALE,P100348,527.90,2
1732902265,S11/20241129/00001,6,SALE,P100319,54.97,2
1732902265,S11/20241129/00001,7,TAX,TAX,285.56,1
1732902265,S11/20241129/00001,8,TENDER,TENDER,4438.16,1
1732899532,S11/20241129/00002,1,SALE,P102892,227.52,1
1732899532,S11/20241129/00002,2,SALE,P106367,650.25,2
1732899532,S11/20241129/00002,3,SALE,P108191,309.71,1
1732899532,S11/20241129/00002,4,SALE,P106659,106.86,2
1732899532,S11/20241129/00002,5,TAX,TAX,147.11,1
1732899532,S11/20241129/00002,6,TENDER,TENDER,2198.56,1
1732899560,S11/20241129/00003,1,SALE,P103882,273.56,3
1732899560,S11/20241129/00003,2,SALE,P102129,241.90,2
1732899560,S11/20241129/00003,3,SALE,P104501,413.53,4
1732899560,S11/20241129/00003,4,SALE,P104334,294.34,3
1732899560,S11/20241129/00003,5,SALE,P105918,294.44,3
1732899560,S11/20241129/00003,6,DISCOUNT,DISC,-545.81,1
1732899560,S11/20241129/00003,7,TAX,TAX,331.74,1
1732899560,S11/20241129/00003,8,TENDER,TENDER,4510.87,1
1732902301,S11/20241129/00004,1,SALE,P105636,530.77,2
1732902301,S11/20241129/00004,2,SALE,P104670,108.77,1
1732902301,S11/20241129/00004,3,SALE,P103680,210.26,2
1732902301,S11/20241129/00004,4,SALE,P108026,103.54,2
1732902301,S11/20241129/00004,5,SALE,P104175,814.13,2
1732902301,S11/20241129/00004,6,SALE,P100418,213.97,3
1732902301,S11/20241129/00004,7,SALE,P105201,365.02,1
1732902301,S11/20241129/00004,8,SALE,P102436,243.03,4
1732902301,S11/20241129/00004,9,SALE,P100810,200.65,1
1732902301,S11/20241129/00004,10,TAX,TAX,260.12,1
1732902301,S11/20241129/00004,11,TENDER,TENDER,5865.99,1
1732906654,S11/20241129/00005,1,SALE,P104497,229.16,1
1732906654,S11/20241129/00005,2,SALE,P106424,535.14,4
1732906654,S11/20241129/00005,3,SALE,P104042,365.03,1
1732906654,S11/20241129/00005,4,SALE,P106592,815.90,1
1732906654,S11/20241129/00005,5,SALE,P106228,44.54,1
1732906654,S11/20241129/00005,6,SALE,P100717,561.52,2
1732906654,S11/20241129/00005,7,TAX,TAX,413.25,1
1732906654,S11/20241129/00005,8,TENDER,TENDER,5131.48,1
1732891969,S11/20241129/00006,1,SALE,P103654,481.76,1
1732891969,S11/20241129/00006,2,SALE,P106234,79.42,3
1732891969,S11/20241129/00006,3,SALE,P103647,42.08,4
1732891969,S11/20241129/00006,4,SALE,P107996,224.54,3
1732891969,S11/20241129/00006,5,TAX,TAX,86.36,1
1732891969,S11/20241129/00006,6,TENDER,TENDER,1648.32,1
1732898439,S11/20241129/00007,1,SALE,P107646,225.19,1
1732898439,S11/20241129/00007,2,SALE,P108206,81.62,2
1732898439,S11/20241129/00007,3,SALE,P102707,425.19,5
1732898439,S11/20241129/00007,4,SALE,P105570,345.21,3
1732898439,S11/20241129/00007,5,TAX,TAX,318.16,1
1732898439,S11/20241129/00007,6,TENDER,TENDER,3868.17,1
1732906498,S11/20241129/00008,1,SALE,P103719,957.52,4
1732906498,S11/20241129/00008,2,SALE,P103171,75.26,3
1732906498,S11/20241129/00008,3,SALE,P103584,402.02,1
1732906498,S11/20241129/00008,4,TAX,TAX,543.26,1
1732906498,S11/20241129/00008,5,TENDER,TENDER,5001.14,1
1732900225,S11/20241129/00009,1,SALE,P103563,26.76,2
1732900225,S11/20241129/00009,2,SALE,P104121,131.32,2
1732900225,S11/20241129/00009,3,SALE,P103510,196.86,2
1732900225,S11/20241129/00009,4,SALE,P105603,202.29,2
1732900225,S11/20241129/00009,5,SALE,P106297,169.05,2
1732900225,S11/20241129/00009,6,SALE,P105553,764.76,2
1732900225,S11/20241129/00009,7,TAX,TAX,393.82,1
1732900225,S11/20241129/00009,8,TENDER,TENDER,3375.90,1
1732889755,S11/20241129/00010,1,SALE,P102845,261.08,3
1732889755,S11/20241129/00010,2,SALE,P100438,66.55,4
1732889755,S11/20241129/00010,3,SALE,P104501,413.53,1
1732889755,S11/20241129/00010,4,TAX,TAX,52.47,1
1732889755,S11/20241129/00010,5,TENDER,TENDER,1515.44,1
1732899708,S11/20241129/00011,1,SALE,P106415,911.99,1
1732899708,S11/20241129/00011,2,SALE,P105351,109.14,2
1732899708,S11/20241129/00011,3,SALE,P103234,128.39,2
1732899708,S11/20241129/00011,4,SALE,P103563,26.76,1
1732899708,S11/20241129/00011,5,SALE,P107215,153.85,1
1732899708,S11/20241129/00011,6,SALE,P103760,103.67,2
1732899708,S11/20241129/00011,7,DISCOUNT,DISC,-97.45,1
1732899708,S11/20241129/00011,8,TAX,TAX,241.52,1
1732899708,S11/20241129/00011,9,TENDER,TENDER,1919.07,1
1732896118,S11/20241129/00012,1,SALE,P102922,120.15,1
