bill_no,line_no,product_code,qty,unit_price,line_type,ts
S01/20240702/00001,1,P101142,5,102.04,SALE,2024-07-02T14:43:13
S01/20240702/00001,2,P103661,1,125.81,SALE,2024-07-02T14:43:13
S01/20240702/00001,3,P103068,2,151.27,SALE,2024-07-02T14:43:13
S01/20240702/00001,4,P106490,3,574.62,SALE,2024-07-02T14:43:13
S01/20240702/00001,5,TAX,1,99.00,TAX,2024-07-02T14:43:13
S01/20240702/00001,6,TENDER,1,2761.41,TENDER,2024-07-02T14:43:13
S01/20240702/00002,1,P100924,2,49.24,SALE,2024-07-02T12:51:38
S01/20240702/00002,2,P103413,3,1352.06,SALE,2024-07-02T12:51:38
S01/20240702/00002,3,P107872,1,583.81,SALE,2024-07-02T12:51:38
S01/20240702/00002,4,P105042,1,66.53,SALE,2024-07-02T12:51:38
S01/20240702/00002,5,P107925,2,1023.82,SALE,2024-07-02T12:51:38
S01/20240702/00002,6,TAX,1,364.08,TAX,2024-07-02T12:51:38
S01/20240702/00002,7,TENDER,1,7216.72,TENDER,2024-07-02T12:51:38
S01/20240702/00003,1,P101419,2,195.72,SALE,2024-07-02T21:24:47
S01/20240702/00003,2,P103231,2,235.56,SALE,2024-07-02T21:24:47
S01/20240702/00003,3,P100233,3,67.07,SALE,2024-07-02T21:24:47
S01/20240702/00003,4,P100722,1,287.33,SALE,2024-07-02T21:24:47
S01/20240702/00003,5,P107681,1,184.34,SALE,2024-07-02T21:24:47
S01/20240702/00003,6,P107253,1,232.65,SALE,2024-07-02T21:24:47
S01/20240702/00003,7,P103934,2,260.38,SALE,2024-07-02T21:24:47
S01/20240702/00003,8,P104572,1,179.13,SALE,2024-07-02T21:24:47
S01/20240702/00003,9,P104844,1,553.13,SALE,2024-07-02T21:24:47
S01/20240702/00003,10,TAX,1,244.12,TAX,2024-07-02T21:24:47
S01/20240702/00003,11,TENDER,1,3265.23,TENDER,2024-07-02T21:24:47
S01/20240702/00004,1,P104733,3,627.95,SALE,2024-07-02T10:56:48
S01/20240702/00004,2,P101152,2,478.44,SALE,2024-07-02T10:56:48
S01/20240702/00004,3,P100555,1,435.03,SALE,2024-07-02T10:56:48
S01/20240702/00004,4,P101732,3,1250.95,SALE,2024-07-02T10:56:48
S01/20240702/00004,5,TAX,1,1039.98,TAX,2024-07-02T10:56:48
S01/20240702/00004,6,TENDER,1,8068.59,TENDER,2024-07-02T10:56:48
S01/20240702/00005,1,P102305,2,116.95,SALE,2024-07-02T22:33:51
S01/20240702/00005,2,P103743,2,1117.90,SALE,2024-07-02T22:33:51
S01/20240702/00005,3,P106200,2,117.95,SALE,2024-07-02T22:33:51
S01/20240702/00005,4,P104980,4,73.54,SALE,2024-07-02T22:33:51
S01/20240702/00005,5,P104533,1,271.68,SALE,2024-07-02T22:33:51
S01/20240702/00005,6,P102272,2,389.34,SALE,2024-07-02T22:33:51
S01/20240702/00005,7,DISC,1,-479.91,DISCOUNT,2024-07-02T22:33:51
S01/20240702/00005,8,TAX,1,157.00,TAX,2024-07-02T22:33:51
S01/20240702/00005,9,TENDER,1,3727.21,TENDER,2024-07-02T22:33:51
S01/20240702/00006,1,P103487,3,361.14,SALE,2024-07-02T11:20:14
S01/20240702/00006,2,P106317,2,485.55,SALE,2024-07-02T11:20:14
S01/20240702/00006,3,P104294,1,115.73,SALE,2024-07-02T11:20:14
S01/20240702/00006,4,P103682,2,409.94,SALE,2024-07-02T11:20:14
S01/20240702/00006,5,TAX,1,408.01,TAX,2024-07-02T11:20:14
S01/20240702/00006,6,TENDER,1,3398.14,TENDER,2024-07-02T11:20:14
S01/20240702/00007,1,P108110,1,15.95,SALE,2024-07-02T17:41:31
S01/20240702/00007,2,P103364,1,114.95,SALE,2024-07-02T17:41:31
S01/20240702/00007,3,P103584,2,402.02,SALE,2024-07-02T17:41:31
S01/20240702/00007,4,P106288,4,45.93,SALE,2024-07-02T17:41:31
S01/20240702/00007,5,TAX,1,156.78,TAX,2024-07-02T17:41:31
S01/20240702/00007,6,TENDER,1,1275.44,TENDER,2024-07-02T17:41:31
S01/20240702/00008,1,P100281,1,449.95,SALE,2024-07-02T16:57:14
S01/20240702/00008,2,P101925,1,181.41,SALE,2024-07-02T16:57:14
S01/20240702/00008,3,P100348,1,478.95,SALE,2024-07-02T16:57:14
S01/20240702/00008,4,P103864,1,452.72,SALE,2024-07-02T16:57:14
S01/20240702/00008,5,P101218,2,61.39,SALE,2024-07-02T16:57:14
S01/20240702/00008,6,TAX,1,123.84,TAX,2024-07-02T16:57:14
S01/20240702/00008,7,TENDER,1,1809.65,TENDER,2024-07-02T16:57:14
S01/20240702/00009,1,P102933,4,614.03,SALE,2024-07-02T16:12:56
S01/20240702/00009,2,P108162,3,257.55,SALE,2024-07-02T16:12:56
S01/20240702/00009,3,TAX,1,333.37,TAX,2024-07-02T16:12:56
S01/20240702/00009,4,TENDER,1,3562.14,TENDER,2024-07-02T16:12:56
S01/20240702/00010,1,P105819,1,66.64,SALE,2024-07-02T17:34:58
S01/20240702/00010,2,P101465,2,550.58,SALE,2024-07-02T17:34:58
S01/20240702/00010,3,TAX,1,210.20,TAX,2024-07-02T17:34:58
S01/20240702/00010,4,TENDER,1,1378.00,TENDER,2024-07-02T17:34:58
S01/20240702/00011,1,P100791,2,40.18,SALE,2024-07-02T11:35:41
S01/20240702/00011,2,P100519,1,365.61,SALE,2024-07-02T11:35:41
S01/20240702/00011,3,P103591,3,102.70,SALE,2024-07-02T11:35:41
S01/20240702/00011,4,P106522,2,208.95,SALE,2024-07-02T11:35:41
S01/20240702/00011,5,TAX,1,124.24,TAX,2024-07-02T11:35:41
S01/20240702/00011,6,TENDER,1,1296.21,TENDER,2024-07-02T11:35:41
S01/20240702/00012,1,P106234,3,78.81,SALE,2024-07-02T11:18:59
S01/20240702/00012,2,P105057,1,254.08,SALE,2024-07-02T11:18:59
S01/20240702/00012,3,P105145,3,763.65,SALE,2024-07-02T11:18:59
S01/20240702/00012,4,DISC,1,-82.66,DISCOUNT,2024-07-02T11:18:59
S01/20240702/00012,5,TAX,1,71.90,TAX,2024-07-02T11:18:59
S01/20240702/00012,6,TENDER,1,2770.70,TENDER,2024-07-02T11:18:59
S01/20240702/00013,1,P105345,2,295.95,SALE,2024-07-02T11:59:46
S01/20240702/00013,2,P102042,2,151.18,SALE,2024-07-02T11:59:46
S01/20240702/00013,3,P102014,2,261.84,SALE,2024-07-02T11:59:46
S01/20240702/00013,4,TAX,1,160.14,TAX,2024-07-02T11:59:46
S01/20240702/00013,5,TENDER,1,1578.08,TENDER,2024-07-02T11:59:46
S01/20240702/00014,1,P107171,1,332.75,SALE,2024-07-02T13:57:06
S01/20240702/00014,2,P105624,3,380.06,SALE,2024-07-02T13:57:06
S01/20240702/00014,3,P100394,1,320.36,SALE,2024-07-02T13:57:06
S01/20240702/00014,4,TAX,1,135.38,TAX,2024-07-02T13:57:06
S01/20240702/00014,5,TENDER,1,1928.67,TENDER,2024-07-02T13:57:06
S01/20240702/00015,1,P104554,4,437.01,SALE,2024-07-02T14:29:38
S01/20240702/00015,2,P107516,2,598.37,SALE,2024-07-02T14:29:38
