ts,bill_no,line_no,line_type,product_code,unit_price,qty
1722441876,S10/20240731/00001,1,SALE,P100924,49.24,1
1722441876,S10/20240731/00001,2,SALE,P104617,107.09,2
1722441876,S10/20240731/00001,3,SALE,P107278,55.18,2
1722441876,S10/20240731/00001,4,TAX,TAX,60.66,1
1722441876,S10/20240731/00001,5,TENDER,TENDER,434.44,1
1722447548,S10/20240731/00002,1,SALE,P100268,197.00,1
1722447548,S10/20240731/00002,2,SALE,P104688,178.09,2
1722447548,S10/20240731/00002,3,SALE,P103896,205.72,2
1722447548,S10/20240731/00002,4,SALE,P103712,481.86,1
1722447548,S10/20240731/00002,5,TAX,TAX,159.54,1
1722447548,S10/20240731/00002,6,TENDER,TENDER,1606.02,1
1722425886,S10/20240731/00003,1,SALE,P103435,443.24,1
1722425886,S10/20240731/00003,2,SALE,P103978,347.08,1
1722425886,S10/20240731/00003,3,SALE,P105570,345.21,1
1722425886,S10/20240731/00003,4,SALE,P100428,122.83,2
1722425886,S10/20240731/00003,5,SALE,P108216,69.70,3
1722425886,S10/20240731/00003,6,TAX,TAX,124.85,1
1722425886,S10/20240731/00003,7,TENDER,TENDER,1715.14,1
1722453766,S10/20240731/00004,1,SALE,P104032,603.87,3
1722453766,S10/20240731/00004,2,SALE,P105797,254.07,1
1722453766,S10/20240731/00004,3,SALE,P107266,69.30,1
1722453766,S10/20240731/00004,4,TAX,TAX,375.29,1
1722453766,S10/20240731/00004,5,TENDER,TENDER,2510.27,1
1722454542,S10/20240731/00005,1,SALE,P105106,98.60,2
1722454542,S10/20240731/00005,2,SALE,P107843,486.47,1
1722454542,S10/20240731/00005,3,SALE,P107708,163.95,2
1722454542,S10/20240731/00005,4,SALE,P101076,606.89,4
1722454542,S10/20240731/00005,5,SALE,P104155,144.69,4
1722454542,S10/20240731/00005,6,TAX,TAX,244.44,1
1722454542,S10/20240731/00005,7,TENDER,TENDER,4262.33,1
1722431233,S10/20240731/00006,1,SALE,P106106,219.14,1
1722431233,S10/20240731/00006,2,SALE,P103111,40.41,2
1722431233,S10/20240731/00006,3,SALE,P102122,129.27,3
1722431233,S10/20240731/00006,4,SALE,P106611,341.44,2
1722431233,S10/20240731/00006,5,SALE,P107705,763.24,3
1722431233,S10/20240731/00006,6,SALE,P101690,1044.81,2
1722431233,S10/20240731/00006,7,TAX,TAX,574.49,1
1722431233,S10/20240731/00006,8,TENDER,TENDER,6324.48,1
1722439315,S10/20240731/00007,1,SALE,P105139,100.45,3
1722439315,S10/20240731/00007,2,SALE,P102868,471.29,3
1722439315,S10/20240731/00007,3,SALE,P104831,1516.75,2
1722439315,S10/20240731/00007,4,SALE,P105547,406.95,3
1722439315,S10/20240731/00007,5,TAX,TAX,801.18,1
1722439315,S10/20240731/00007,6,TENDER,TENDER,6770.75,1
1722436162,S10/20240731/00008,1,SALE,P100632,331.55,1
1722436162,S10/20240731/00008,2,SALE,P100035,1810.38,1
1722436162,S10/20240731/00008,3,SALE,P104554,437.01,2
1722436162,S10/20240731/00008,4,SALE,P105772,539.31,1
1722436162,S10/20240731/00008,5,SALE,P107863,575.65,2
1722436162,S10/20240731/00008,6,DISCOUNT,DISC,-353.88,1
1722436162,S10/20240731/00008,7,TAX,TAX,634.53,1
1722436162,S10/20240731/00008,8,TENDER,TENDER,4987.21,1
1722449019,S10/20240731/00009,1,SALE,P102494,11.95,2
1722449019,S10/20240731/00009,2,SALE,P102845,261.08,4
1722449019,S10/20240731/00009,3,SALE,P103606,181.69,1
1722449019,S10/20240731/00009,4,SALE,P106911,232.77,3
1722449019,S10/20240731/00009,5,SALE,P104446,56.83,3
1722449019,S10/20240731/00009,6,SALE,P104320,159.74,3
1722449019,S10/20240731/00009,7,DISCOUNT,DISC,-130.44,1
1722449019,S10/20240731/00009,8,TAX,TAX,91.46,1
1722449019,S10/20240731/00009,9,TENDER,TENDER,2558.95,1
1722440034,S10/20240731/00010,1,SALE,P106415,911.99,2
1722440034,S10/20240731/00010,2,SALE,P108118,66.05,3
1722440034,S10/20240731/00010,3,TAX,TAX,228.79,1
1722440034,S10/20240731/00010,4,TENDER,TENDER,2250.92,1
1722431027,S10/20240731/00011,1,SALE,P107301,945.94,1
1722431027,S10/20240731/00011,2,SALE,P106151,298.42,3
1722431027,S10/20240731/00011,3,SALE,P100838,37.95,1
1722431027,S10/20240731/00011,4,SALE,P106599,224.95,1
1722431027,S10/20240731/00011,5,TAX,TAX,120.58,1
1722431027,S10/20240731/00011,6,TENDER,TENDER,2224.68,1
1722458158,S10/20240731/00012,1,SALE,P108234,33.09,1
1722458158,S10/20240731/00012,2,SALE,P105553,764.76,4
1722458158,S10/20240731/00012,3,TAX,TAX,373.04,1
1722458158,S10/20240731/00012,4,TENDER,TENDER,3465.17,1
1722448558,S10/20240731/00013,1,SALE,P106130,1254.95,2
1722448558,S10/20240731/00013,2,SALE,P102963,365.76,2
1722448558,S10/20240731/00013,3,DISCOUNT,DISC,-113.25,1
1722448558,S10/20240731/00013,4,TAX,TAX,127.07,1
1722448558,S10/20240731/00013,5,TENDER,TENDER,3255.24,1
1722445350,S10/20240731/00014,1,SALE,P103950,1283.54,1
1722445350,S10/20240731/00014,2,SALE,P100889,976.95,3
1722445350,S10/20240731/00014,3,SALE,P100499,234.95,2
1722445350,S10/20240731/00014,4,TAX,TAX,267.11,1
1722445350,S10/20240731/00014,5,TENDER,TENDER,4951.40,1
1722423521,S10/20240731/00015,1,SALE,P103416,73.27,3
1722423521,S10/20240731/00015,2,TAX,TAX,39.57,1
1722423521,S10/20240731/00015,3,TENDER,TENDER,259.38,1
1722432953,S10/20240731/00016,1,SALE,P102626,355.05,3
1722432953,S10/20240731/00016,2,SALE,P100921,441.43,2
1722432953,S10/20240731/00016,3,SALE,P106009,372.60,2
1722432953,S10/20240731/00016,4,TAX,TAX,376.16,1
1722432953,S10/20240731/00016,5,TENDER,TENDER,3069.37,1
1722421679,S10/20240731/00017,1,SALE,P106209,182.34,2
1722421679,S10/20240731/00017,2,SALE,P106958,124.03,1
1722421679,S10/20240731/00017,3,SALE,P101940,200.74,1
1722421679,S10/20240731/00017,4,SALE,P101410,936.26,3
1722421679,S10/20240731/00017,5,SALE,P105198,15.39,3
1722421679,S10/20240731/00017,6,SALE,P106254,1135.50,3
1722421679,S10/20240731/00017,7,TAX,TAX,432.77,1
1722421679,S10/20240731/00017,8,TENDER,TENDER,7383.67,1
1722444862,S10/20240731/00018,1,SALE,P106872,73.31,1
1722444862,S10/20240731/00018,2,SALE,P100767,269.95,2
1722444862,S10/20240731/00018,3,SALE,P101428,394.08,2
1722444862,S10/20240731/00018,4,SALE,P100991,173.46,1
1722444862,S10/20240731/00018,5,TAX,TAX,228.53,1
1722444862,S10/20240731/00018,6,TENDER,TENDER,1803.36,1
1722447957,S10/20240731/00019,1,SALE,P106948,180.07,2
1722447957,S10/20240731/00019,2,SALE,P107502,311.85,1
1722447957,S10/20240731/00019,3,SALE,P102922,120.15,1
1722447957,S10/20240731/00019,4,SALE,P107446,628.73,2
1722447957,S10/20240731/00019,5,SALE,P107705,763.24,2
1722447957,S10/20240731/00019,6,SALE,P104302,1255.97,3
1722447957,S10/20240731/00019,7,SALE,P103328,236.27,2
1722447957,S10/20240731/00019,8,TAX,TAX,1042.49,1
1722447957,S10/20240731/00019,9,TENDER,TENDER,8859.02,1
1722418916,S10/20240731/00020,1,SALE,P101218,61.39,1
1722418916,S10/20240731/00020,2,SALE,P104606,90.58,2
1722418916,S10/20240731/00020,3,SALE,P100074,57.78,1
1722418916,S10/20240731/00020,4,TAX,TAX,35.68,1
1722418916,S10/20240731/00020,5,TENDER,TENDER,336.01,1
1722459618,S10/20240731/00021,1,SALE,P105337,31.85,3
1722459618,S10/20240731/00021,2,SALE,P106434,178.02,4
1722459618,S10/20240731/00021,3,SALE,P106027,1436.61,2
1722459618,S10/20240731/00021,4,SALE,P100339,299.99,3
1722459618,S10/20240731/00021,5,TAX,TAX,252.22,1
1722459618,S10/20240731/00021,6,TENDER,TENDER,4833.04,1
1722438123,S10/20240731/00022,1,SALE,P106858,281.23,1
1722438123,S10/20240731/00022,2,SALE,P100394,320.36,3
1722438123,S10/20240731/00022,3,SALE,P101106,542.84,2
1722438123,S10/20240731/00022,4,TAX,TAX,220.24,1
1722438123,S10/20240731/00022,5,TENDER,TENDER,2548.23,1
1722432359,S10/20240731/00023,1,SALE,P103542,398.89,2
1722432359,S10/20240731/00023,2,SALE,P101037,613.83,1
1722432359,S10/20240731/00023,3,SALE,P104181,279.95,3
1722432359,S10/20240731/00023,4,SALE,P103171,60.56,4
1722432359,S10/20240731/00023,5,TAX,TAX,319.12,1
1722432359,S10/20240731/00023,6,TENDER,TENDER,2812.82,1
1722459121,S10/20240731/00024,1,SALE,P102623,110.85,3
1722459121,S10/20240731/00024,2,SALE,P107708,163.95,1
1722459121,S10/20240731/00024,3,SALE,P106123,248.44,1
1722459121,S10/20240731/00024,4,SALE,P107872,583.81,2
1722459121,S10/20240731/00024,5,TAX,TAX,98.29,1
1722459121,S10/20240731/00024,6,TENDER,TENDER,2010.85,1
1722450150,S10/20240731/00025,1,SALE,P102346,85.70,1
1722450150,S10/20240731/00025,2,SALE,P106501,165.98,3
1722450150,S10/20240731/00025,3,SALE,P104294,115.73,4
1722450150,S10/20240731/00025,4,SALE,P100057,213.48,1
1722450150,S10/20240731/00025,5,SALE,P104485,643.04,1
1722450150,S10/20240731/00025,6,SALE,P105988,29.57,2
1722450150,S10/20240731/00025,7,SALE,P107973,271.34,3
1722450150,S10/20240731/00025,8,TAX,TAX,301.90,1
1722450150,S10/20240731/00025,9,TENDER,TENDER,3078.14,1
1722458957,S10/20240731/00026,1,SALE,P102811,199.78,1
1722458957,S10/20240731/00026,2,TAX,TAX,9.99,1
1722458957,S10/20240731/00026,3,TENDER,TENDER,209.77,1
1722441919,S10/20240731/00027,1,SALE,P104011,657.72,1
1722441919,S10/20240731/00027,2,SALE,P107549,47.87,3
1722441919,S10/20240731/00027,3,SALE,P101218,61.39,1
1722441919,S10/20240731/00027,4,SALE,P102691,219.72,1
1722441919,S10/20240731/00027,5,TAX,TAX,80.77,1
1722441919,S10/20240731/00027,6,TENDER,TENDER,1163.21,1
1722428493,S10/20240731/00028,1,SALE,P102346,85.70,2
1722428493,S10/20240731/00028,2,TAX,TAX,20.57,1
1722428493,S10/20240731/00028,3,TENDER,TENDER,191.97,1
1722452464,S10/20240731/00029,1,SALE,P101419,195.72,2
1722452464,S10/20240731/00029,2,SALE,P103946,328.70,1
1722452464,S10/20240731/00029,3,SALE,P102243,133.95,4
1722452464,S10/20240731/00029,4,SALE,P102346,85.70,1
1722452464,S10/20240731/00029,5,SALE,P101669,53.28,1
1722452464,S10/20240731/00029,6,TAX,TAX,86.71,1
1722452464,S10/20240731/00029,7,TENDER,TENDER,1481.63,1
1722437017,S10/20240731/00030,1,SALE,P103406,1248.48,1
1722437017,S10/20240731/00030,2,SALE,P102909,48.95,2
1722437017,S10/20240731/00030,3,SALE,P107100,171.95,3
1722437017,S10/20240731/00030,4,TAX,TAX,211.72,1
1722437017,S10/20240731/00030,5,TENDER,TENDER,2073.95,1
1722429653,S10/20240731/00031,1,SALE,P104123,382.58,3
1722429653,S10/20240731/00031,2,TAX,TAX,137.73,1
1722429653,S10/20240731/00031,3,TENDER,TENDER,1285.47,1
1722452206,S10/20240731/00032,1,SALE,P106611,341.44,2
1722452206,S10/20240731/00032,2,SALE,P106330,199.12,1
1722452206,S10/20240731/00032,3,SALE,P104891,692.46,1
1722452206,S10/20240731/00032,4,SALE,P103068,151.27,2
1722452206,S10/20240731/00032,5,SALE,P100156,1576.32,1
1722452206,S10/20240731/00032,6,SALE,P101923,484.95,3
1722452206,S10/20240731/00032,7,TAX,TAX,477.88,1
1722452206,S10/20240731/00032,8,TENDER,TENDER,5386.05,1
1722449859,S10/20240731/00033,1,SALE,P105733,151.69,2
1722449859,S10/20240731/00033,2,SALE,P107381,195.99,2
1722449859,S10/20240731/00033,3,SALE,P103155,270.20,2
1722449859,S10/20240731/00033,4,SALE,P107266,69.30,2
1722449859,S10/20240731/00033,5,SALE,P100850,172.84,3
1722449859,S10/20240731/00033,6,SALE,P105479,237.28,1
1722449859,S10/20240731/00033,7,TAX,TAX,296.54,1
1722449859,S10/20240731/00033,8,TENDER,TENDER,2426.70,1
1722435952,S10/20240731/00034,1,SALE,P108361,68.42,2
1722435952,S10/20240731/00034,2,SALE,P106563,426.95,3
1722435952,S10/20240731/00034,3,SALE,P103435,443.24,2
1722435952,S10/20240731/00034,4,SALE,P108369,318.67,1
1722435952,S10/20240731/00034,5,TAX,TAX,370.63,1
1722435952,S10/20240731/00034,6,TENDER,TENDER,2993.47,1
1722411374,S10/20240731/00035,1,SALE,P100946,75.81,1
1722411374,S10/20240731/00035,2,SALE,P107639,128.49,1
1722411374,S10/20240731/00035,3,SALE,P103068,151.27,3
1722411374,S10/20240731/00035,4,SALE,P100326,47.79,1
1722411374,S10/20240731/00035,5,SALE,P102691,219.72,1
1722411374,S10/20240731/00035,6,SALE,P105609,817.71,1
1722411374,S10/20240731/00035,7,SALE,P100921,441.43,1
1722411374,S10/20240731/00035,8,TAX,TAX,150.80,1
1722411374,S10/20240731/00035,9,TENDER,TENDER,2335.56,1
1722446933,S10/20240731/00036,1,SALE,P107681,184.34,2
1722446933,S10/20240731/00036,2,SALE,P108076,145.31,1
1722446933,S10/20240731/00036,3,SALE,P106731,142.59,2
1722446933,S10/20240731/00036,4,SALE,P104064,326.15,2
1722446933,S10/20240731/00036,5,TAX,TAX,170.79,1
1722446933,S10/20240731/00036,6,TENDER,TENDER,1622.26,1
1722441739,S10/20240731/00037,1,SALE,P101010,71.39,2
1722441739,S10/20240731/00037,2,SALE,P102409,326.59,4
1722441739,S10/20240731/00037,3,SALE,P103406,1248.48,2
1722441739,S10/20240731/00037,4,SALE,P107422,193.56,1
1722441739,S10/20240731/00037,5,TAX,TAX,561.59,1
1722441739,S10/20240731/00037,6,TENDER,TENDER,4701.25,1
1722439129,S10/20240731/00038,1,SALE,P101208,576.58,3
1722439129,S10/20240731/00038,2,SALE,P105369,135.84,1
1722439129,S10/20240731/00038,3,TAX,TAX,24.45,1
1722439129,S10/20240731/00038,4,TENDER,TENDER,1890.03,1
1722441094,S10/20240731/00039,1,SALE,P101004,324.97,4
1722441094,S10/20240731/00039,2,SALE,P106093,315.93,3
1722441094,S10/20240731/00039,3,SALE,P101106,542.84,2
1722441094,S10/20240731/00039,4,SALE,P101152,478.44,2
1722441094,S10/20240731/00039,5,SALE,P105636,543.66,3
1722441094,S10/20240731/00039,6,SALE,P105971,1150.46,2
1722441094,S10/20240731/00039,7,TAX,TAX,520.30,1
1722441094,S10/20240731/00039,8,TENDER,TENDER,8742.43,1
