bill_no,line_no,product_code,qty,unit_price,line_type,ts
S05/20241224/00001,1,P106478,3,56.12,SALE,2024-12-24T15:27:34
S05/20241224/00001,2,P102452,1,176.54,SALE,2024-12-24T15:27:34
S05/20241224/00001,3,P106270,3,308.83,SALE,2024-12-24T15:27:34
S05/20241224/00001,4,TAX,1,17.25,TAX,2024-12-24T15:27:34
S05/20241224/00001,5,TENDER,1,1288.64,TENDER,2024-12-24T15:27:34
S05/20241224/00002,1,P107115,4,172.62,SALE,2024-12-24T16:53:01
S05/20241224/00002,2,P101859,1,66.16,SALE,2024-12-24T16:53:01
S05/20241224/00002,3,P106072,1,78.69,SALE,2024-12-24T16:53:01
S05/20241224/00002,4,P103886,1,312.24,SALE,2024-12-24T16:53:01
S05/20241224/00002,5,P108300,2,286.59,SALE,2024-12-24T16:53:01
S05/20241224/00002,6,TAX,1,155.08,TAX,2024-12-24T16:53:01
S05/20241224/00002,7,TENDER,1,1875.83,TENDER,2024-12-24T16:53:01
S05/20241224/00003,1,P108272,3,121.99,SALE,2024-12-24T13:54:30
S05/20241224/00003,2,P101201,2,48.42,SALE,2024-12-24T13:54:30
S05/20241224/00003,3,P105666,3,1064.29,SALE,2024-12-24T13:54:30
S05/20241224/00003,4,TAX,1,48.76,TAX,2024-12-24T13:54:30
S05/20241224/00003,5,TENDER,1,3704.44,TENDER,2024-12-24T13:54:30
S05/20241224/00004,1,P103682,2,372.67,SALE,2024-12-24T19:49:43
S05/20241224/00004,2,P104544,1,104.46,SALE,2024-12-24T19:49:43
S05/20241224/00004,3,P107119,2,18.29,SALE,2024-12-24T19:49:43
S05/20241224/00004,4,P105757,1,248.44,SALE,2024-12-24T19:49:43
S05/20241224/00004,5,TAX,1,158.39,TAX,2024-12-24T19:49:43
S05/20241224/00004,6,TENDER,1,1293.21,TENDER,2024-12-24T19:49:43
S05/20241224/00005,1,P104358,2,1243.57,SALE,2024-12-24T17:46:29
S05/20241224/00005,2,P106948,3,209.81,SALE,2024-12-24T17:46:29
S05/20241224/00005,3,TAX,1,329.93,TAX,2024-12-24T17:46:29
S05/20241224/00005,4,TENDER,1,3446.50,TENDER,2024-12-24T17:46:29
S05/20241224/00006,1,P104558,2,440.08,SALE,2024-12-24T17:14:12
S05/20241224/00006,2,P102389,3,84.91,SALE,2024-12-24T17:14:12
S05/20241224/00006,3,P104064,1,326.15,SALE,2024-12-24T17:14:12
S05/20241224/00006,4,P108275,2,504.53,SALE,2024-12-24T17:14:12
S05/20241224/00006,5,P101622,2,272.35,SALE,2024-12-24T17:14:12
S05/20241224/00006,6,P102471,1,151.71,SALE,2024-12-24T17:14:12
S05/20241224/00006,7,P105236,2,552.60,SALE,2024-12-24T17:14:12
S05/20241224/00006,8,P103299,3,238.05,SALE,2024-12-24T17:14:12
S05/20241224/00006,9,TAX,1,687.95,TAX,2024-12-24T17:14:12
S05/20241224/00006,10,TENDER,1,5673.81,TENDER,2024-12-24T17:14:12
S05/20241224/00007,1,P100463,2,290.57,SALE,2024-12-24T14:58:48
S05/20241224/00007,2,P105897,1,249.03,SALE,2024-12-24T14:58:48
S05/20241224/00007,3,P100375,1,163.45,SALE,2024-12-24T14:58:48
S05/20241224/00007,4,P103231,3,241.80,SALE,2024-12-24T14:58:48
S05/20241224/00007,5,P103542,1,398.89,SALE,2024-12-24T14:58:48
S05/20241224/00007,6,P104820,3,207.26,SALE,2024-12-24T14:58:48
S05/20241224/00007,7,P106048,2,310.59,SALE,2024-12-24T14:58:48
S05/20241224/00007,8,TAX,1,378.39,TAX,2024-12-24T14:58:48
S05/20241224/00007,9,TENDER,1,3739.26,TENDER,2024-12-24T14:58:48
S05/20241224/00008,1,P105075,4,49.58,SALE,2024-12-24T16:44:01
S05/20241224/00008,2,P102738,1,236.55,SALE,2024-12-24T16:44:01
S05/20241224/00008,3,P106115,5,128.36,SALE,2024-12-24T16:44:01
S05/20241224/00008,4,P105413,2,168.78,SALE,2024-12-24T16:44:01
