bill_no,line_no,product_code,qty,unit_price,line_type,ts
S05/20241218/00001,1,P106391,2,843.35,SALE,2024-12-18T11:49:59
S05/20241218/00001,2,P105356,1,232.26,SALE,2024-12-18T11:49:59
S05/20241218/00001,3,P107078,1,98.82,SALE,2024-12-18T11:49:59
S05/20241218/00001,4,P104541,1,149.08,SALE,2024-12-18T11:49:59
S05/20241218/00001,5,P104747,1,342.93,SALE,2024-12-18T11:49:59
S05/20241218/00001,6,P105651,1,108.83,SALE,2024-12-18T11:49:59
S05/20241218/00001,7,DISC,1,-98.33,DISCOUNT,2024-12-18T11:49:59
S05/20241218/00001,8,TAX,1,157.98,TAX,2024-12-18T11:49:59
S05/20241218/00001,9,TENDER,1,2678.27,TENDER,2024-12-18T11:49:59
S05/20241218/00002,1,P103249,1,521.24,SALE,2024-12-18T14:44:52
S05/20241218/00002,2,P101156,3,95.07,SALE,2024-12-18T14:44:52
S05/20241218/00002,3,P104517,4,1474.90,SALE,2024-12-18T14:44:52
S05/20241218/00002,4,P100810,2,200.65,SALE,2024-12-18T14:44:52
S05/20241218/00002,5,TAX,1,60.39,TAX,2024-12-18T14:44:52
S05/20241218/00002,6,TENDER,1,7167.74,TENDER,2024-12-18T14:44:52
S05/20241218/00003,1,P103424,1,295.58,SALE,2024-12-18T15:35:36
S05/20241218/00003,2,P104965,4,88.50,SALE,2024-12-18T15:35:36
S05/20241218/00003,3,P107040,1,474.18,SALE,2024-12-18T15:35:36
S05/20241218/00003,4,P106927,2,156.05,SALE,2024-12-18T15:35:36
S05/20241218/00003,5,TAX,1,92.48,TAX,2024-12-18T15:35:36
S05/20241218/00003,6,TENDER,1,1528.34,TENDER,2024-12-18T15:35:36
S05/20241218/00004,1,P106254,2,1282.79,SALE,2024-12-18T16:43:12
S05/20241218/00004,2,P101638,2,402.54,SALE,2024-12-18T16:43:12
S05/20241218/00004,3,P106123,2,248.44,SALE,2024-12-18T16:43:12
S05/20241218/00004,4,P102566,1,414.37,SALE,2024-12-18T16:43:12
S05/20241218/00004,5,P105923,2,245.29,SALE,2024-12-18T16:43:12
S05/20241218/00004,6,TAX,1,141.86,TAX,2024-12-18T16:43:12
S05/20241218/00004,7,TENDER,1,4914.35,TENDER,2024-12-18T16:43:12
S05/20241218/00005,1,P106942,4,206.70,SALE,2024-12-18T20:21:11
S05/20241218/00005,2,P105838,2,594.50,SALE,2024-12-18T20:21:11
S05/20241218/00005,3,P106300,1,425.27,SALE,2024-12-18T20:21:11
S05/20241218/00005,4,TAX,1,92.37,TAX,2024-12-18T20:21:11
