bill_no,line_no,product_code,qty,unit_price,line_type,ts
S05/20241217/00001,1,P101023,3,213.62,SALE,2024-12-17T18:32:59
S05/20241217/00001,2,P108076,2,151.55,SALE,2024-12-17T18:32:59
S05/20241217/00001,3,P103918,2,527.10,SALE,2024-12-17T18:32:59
S05/20241217/00001,4,P102707,2,425.19,SALE,2024-12-17T18:32:59
S05/20241217/00001,5,DISC,1,-211.16,DISCOUNT,2024-12-17T18:32:59
S05/20241217/00001,6,TAX,1,223.47,TAX,2024-12-17T18:32:59
S05/20241217/00001,7,TENDER,1,2860.85,TENDER,2024-12-17T18:32:59
S05/20241217/00002,1,P104316,3,489.63,SALE,2024-12-17T18:28:53
S05/20241217/00002,2,P100604,1,167.40,SALE,2024-12-17T18:28:53
S05/20241217/00002,3,P100744,3,67.07,SALE,2024-12-17T18:28:53
S05/20241217/00002,4,P106975,3,143.78,SALE,2024-12-17T18:28:53
S05/20241217/00002,5,P102768,1,158.73,SALE,2024-12-17T18:28:53
S05/20241217/00002,6,TAX,1,380.67,TAX,2024-12-17T18:28:53
S05/20241217/00002,7,TENDER,1,2808.24,TENDER,2024-12-17T18:28:53
S05/20241217/00003,1,P102353,2,139.83,SALE,2024-12-17T14:40:45
S05/20241217/00003,2,P100869,2,62.15,SALE,2024-12-17T14:40:45
S05/20241217/00003,3,P107815,1,106.85,SALE,2024-12-17T14:40:45
S05/20241217/00003,4,DISC,1,-30.75,DISCOUNT,2024-12-17T14:40:45
S05/20241217/00003,5,TAX,1,39.21,TAX,2024-12-17T14:40:45
S05/20241217/00003,6,TENDER,1,519.27,TENDER,2024-12-17T14:40:45
S05/20241217/00004,1,P100911,3,67.40,SALE,2024-12-17T14:12:25
S05/20241217/00004,2,P103978,2,347.08,SALE,2024-12-17T14:12:25
S05/20241217/00004,3,P106106,2,219.14,SALE,2024-12-17T14:12:25
S05/20241217/00004,4,P104593,2,867.34,SALE,2024-12-17T14:12:25
S05/20241217/00004,5,P102324,1,194.59,SALE,2024-12-17T14:12:25
S05/20241217/00004,6,P100131,2,667.83,SALE,2024-12-17T14:12:25
S05/20241217/00004,7,DISC,1,-271.88,DISCOUNT,2024-12-17T14:12:25
S05/20241217/00004,8,TAX,1,472.21,TAX,2024-12-17T14:12:25
S05/20241217/00004,9,TENDER,1,4799.90,TENDER,2024-12-17T14:12:25
S05/20241217/00005,1,P105479,3,253.92,SALE,2024-12-17T12:20:41
S05/20241217/00005,2,P104023,6,630.48,SALE,2024-12-17T12:20:41
S05/20241217/00005,3,P100198,4,162.72,SALE,2024-12-17T12:20:41
S05/20241217/00005,4,P103074,2,52.85,SALE,2024-12-17T12:20:41
S05/20241217/00005,5,P105997,2,124.60,SALE,2024-12-17T12:20:41
S05/20241217/00005,6,P104606,1,98.45,SALE,2024-12-17T12:20:41
S05/20241217/00005,7,TAX,1,356.40,TAX,2024-12-17T12:20:41
S05/20241217/00005,8,TENDER,1,6005.27,TENDER,2024-12-17T12:20:41
S05/20241217/00006,1,P108149,2,1073.33,SALE,2024-12-17T13:36:56
S05/20241217/00006,2,P107933,4,1146.02,SALE,2024-12-17T13:36:56
S05/20241217/00006,3,P101859,3,66.16,SALE,2024-12-17T13:36:56
S05/20241217/00006,4,P101564,1,172.72,SALE,2024-12-17T13:36:56
S05/20241217/00006,5,P105950,1,1356.49,SALE,2024-12-17T13:36:56
S05/20241217/00006,6,P105167,3,826.20,SALE,2024-12-17T13:36:56
S05/20241217/00006,7,P105323,2,84.67,SALE,2024-12-17T13:36:56
S05/20241217/00006,8,P107646,2,225.19,SALE,2024-12-17T13:36:56
S05/20241217/00006,9,TAX,1,759.91,TAX,2024-12-17T13:36:56
S05/20241217/00006,10,TENDER,1,12316.66,TENDER,2024-12-17T13:36:56
S05/20241217/00007,1,P103743,3,1117.90,SALE,2024-12-17T16:40:26
S05/20241217/00007,2,P105268,1,300.66,SALE,2024-12-17T16:40:26
S05/20241217/00007,3,P107662,2,330.01,SALE,2024-12-17T16:40:26
S05/20241217/00007,4,P102096,3,982.72,SALE,2024-12-17T16:40:26
S05/20241217/00007,5,TAX,1,526.70,TAX,2024-12-17T16:40:26
S05/20241217/00007,6,TENDER,1,7789.24,TENDER,2024-12-17T16:40:26
S05/20241217/00008,1,P105302,1,281.37,SALE,2024-12-17T12:11:15
S05/20241217/00008,2,P102534,1,98.12,SALE,2024-12-17T12:11:15
S05/20241217/00008,3,P103896,2,203.30,SALE,2024-12-17T12:11:15
S05/20241217/00008,4,P106239,2,803.36,SALE,2024-12-17T12:11:15
S05/20241217/00008,5,P103197,3,339.40,SALE,2024-12-17T12:11:15
S05/20241217/00008,6,P104802,1,213.28,SALE,2024-12-17T12:11:15
S05/20241217/00008,7,TAX,1,265.49,TAX,2024-12-17T12:11:15
S05/20241217/00008,8,TENDER,1,3889.78,TENDER,2024-12-17T12:11:15
S05/20241217/00009,1,P107542,2,162.57,SALE,2024-12-17T14:17:45
S05/20241217/00009,2,P106975,3,143.78,SALE,2024-12-17T14:17:45
S05/20241217/00009,3,P105614,1,652.27,SALE,2024-12-17T14:17:45
S05/20241217/00009,4,P107072,2,75.15,SALE,2024-12-17T14:17:45
S05/20241217/00009,5,P105230,3,123.72,SALE,2024-12-17T14:17:45
S05/20241217/00009,6,DISC,1,-178.40,DISCOUNT,2024-12-17T14:17:45
S05/20241217/00009,7,TAX,1,217.44,TAX,2024-12-17T14:17:45
S05/20241217/00009,8,TENDER,1,1969.25,TENDER,2024-12-17T14:17:45
S05/20241217/00010,1,P101279,1,242.90,SALE,2024-12-17T20:15:06
S05/20241217/00010,2,P100194,2,46.79,SALE,2024-12-17T20:15:06
S05/20241217/00010,3,P101940,2,201.44,SALE,2024-12-17T20:15:06
S05/20241217/00010,4,P101520,3,187.47,SALE,2024-12-17T20:15:06
S05/20241217/00010,5,P104902,1,516.78,SALE,2024-12-17T20:15:06
S05/20241217/00010,6,TAX,1,186.33,TAX,2024-12-17T20:15:06
S05/20241217/00010,7,TENDER,1,2004.88,TENDER,2024-12-17T20:15:06
S05/20241217/00011,1,P104469,4,1631.11,SALE,2024-12-17T19:19:55
S05/20241217/00011,2,P100164,2,594.91,SALE,2024-12-17T19:19:55
S05/20241217/00011,3,P108082,1,236.40,SALE,2024-12-17T19:19:55
S05/20241217/00011,4,P106848,2,17.39,SALE,2024-12-17T19:19:55
S05/20241217/00011,5,TAX,1,1039.65,TAX,2024-12-17T19:19:55
S05/20241217/00011,6,TENDER,1,9025.09,TENDER,2024-12-17T19:19:55
S05/20241217/00012,1,P105882,2,222.02,SALE,2024-12-17T09:07:08
S05/20241217/00012,2,P104485,1,643.04,SALE,2024-12-17T09:07:08
S05/20241217/00012,3,P103743,2,1117.90,SALE,2024-12-17T09:07:08
S05/20241217/00012,4,P104454,3,49.63,SALE,2024-12-17T09:07:08
S05/20241217/00012,5,P103668,2,1530.18,SALE,2024-12-17T09:07:08
S05/20241217/00012,6,P106718,1,525.27,SALE,2024-12-17T09:07:08
S05/20241217/00012,7,P100921,2,441.43,SALE,2024-12-17T09:07:08
S05/20241217/00012,8,TAX,1,571.02,TAX,2024-12-17T09:07:08
S05/20241217/00012,9,TENDER,1,8511.28,TENDER,2024-12-17T09:07:08
S05/20241217/00013,1,P106151,3,298.42,SALE,2024-12-17T17:59:40
S05/20241217/00013,2,P103461,1,109.46,SALE,2024-12-17T17:59:40
S05/20241217/00013,3,P104606,3,98.45,SALE,2024-12-17T17:59:40
S05/20241217/00013,4,P106528,4,832.82,SALE,2024-12-17T17:59:40
S05/20241217/00013,5,P102324,2,194.59,SALE,2024-12-17T17:59:40
S05/20241217/00013,6,TAX,1,575.22,TAX,2024-12-17T17:59:40
S05/20241217/00013,7,TENDER,1,5595.75,TENDER,2024-12-17T17:59:40
S05/20241217/00014,1,P108272,1,121.99,SALE,2024-12-17T14:51:28
S05/20241217/00014,2,P102695,1,1277.24,SALE,2024-12-17T14:51:28
S05/20241217/00014,3,P107354,1,227.60,SALE,2024-12-17T14:51:28
S05/20241217/00014,4,P108262,1,592.59,SALE,2024-12-17T14:51:28
S05/20241217/00014,5,P107920,4,109.22,SALE,2024-12-17T14:51:28
S05/20241217/00014,6,P104417,3,332.65,SALE,2024-12-17T14:51:28
S05/20241217/00014,7,P102460,4,582.21,SALE,2024-12-17T14:51:28
S05/20241217/00014,8,P100276,2,965.56,SALE,2024-12-17T14:51:28
S05/20241217/00014,9,TAX,1,713.28,TAX,2024-12-17T14:51:28
S05/20241217/00014,10,TENDER,1,8627.49,TENDER,2024-12-17T14:51:28
S05/20241217/00015,1,P102139,2,1710.06,SALE,2024-12-17T14:30:43
S05/20241217/00015,2,P106382,3,81.60,SALE,2024-12-17T14:30:43
S05/20241217/00015,3,P101949,4,857.51,SALE,2024-12-17T14:30:43
S05/20241217/00015,4,P103188,2,30.16,SALE,2024-12-17T14:30:43
S05/20241217/00015,5,DISC,1,-203.92,DISCOUNT,2024-12-17T14:30:43
S05/20241217/00015,6,TAX,1,343.29,TAX,2024-12-17T14:30:43
S05/20241217/00015,7,TENDER,1,7294.65,TENDER,2024-12-17T14:30:43
S05/20241217/00016,1,P106344,3,801.30,SALE,2024-12-17T17:36:51
S05/20241217/00016,2,P102735,1,534.08,SALE,2024-12-17T17:36:51
S05/20241217/00016,3,P107662,1,330.01,SALE,2024-12-17T17:36:51
S05/20241217/00016,4,P101298,2,224.87,SALE,2024-12-17T17:36:51
S05/20241217/00016,5,P104358,1,1243.57,SALE,2024-12-17T17:36:51
S05/20241217/00016,6,P103273,1,356.86,SALE,2024-12-17T17:36:51
S05/20241217/00016,7,P105313,4,51.83,SALE,2024-12-17T17:36:51
S05/20241217/00016,8,P101899,3,326.35,SALE,2024-12-17T17:36:51
S05/20241217/00016,9,P105119,2,106.45,SALE,2024-12-17T17:36:51
S05/20241217/00016,10,TAX,1,616.11,TAX,2024-12-17T17:36:51
S05/20241217/00016,11,TENDER,1,7333.54,TENDER,2024-12-17T17:36:51
S05/20241217/00017,1,P105377,1,275.11,SALE,2024-12-17T18:32:26
S05/20241217/00017,2,P102375,2,509.34,SALE,2024-12-17T18:32:26
S05/20241217/00017,3,P100387,3,116.37,SALE,2024-12-17T18:32:26
S05/20241217/00017,4,P101454,2,148.61,SALE,2024-12-17T18:32:26
S05/20241217/00017,5,TAX,1,269.50,TAX,2024-12-17T18:32:26
S05/20241217/00017,6,TENDER,1,2209.62,TENDER,2024-12-17T18:32:26
S05/20241217/00018,1,P104827,1,168.97,SALE,2024-12-17T17:21:31
S05/20241217/00018,2,P108101,3,1603.81,SALE,2024-12-17T17:21:31
S05/20241217/00018,3,P101321,3,24.76,SALE,2024-12-17T17:21:31
S05/20241217/00018,4,TAX,1,590.74,TAX,2024-12-17T17:21:31
S05/20241217/00018,5,TENDER,1,5645.42,TENDER,2024-12-17T17:21:31
S05/20241217/00019,1,P100131,2,667.83,SALE,2024-12-17T12:40:17
S05/20241217/00019,2,P107137,1,32.59,SALE,2024-12-17T12:40:17
S05/20241217/00019,3,P106720,3,126.28,SALE,2024-12-17T12:40:17
S05/20241217/00019,4,P103918,3,527.10,SALE,2024-12-17T12:40:17
S05/20241217/00019,5,TAX,1,307.54,TAX,2024-12-17T12:40:17
S05/20241217/00019,6,TENDER,1,3635.93,TENDER,2024-12-17T12:40:17
S05/20241217/00020,1,P100354,1,182.63,SALE,2024-12-17T21:20:55
S05/20241217/00020,2,P102972,3,227.38,SALE,2024-12-17T21:20:55
S05/20241217/00020,3,P106550,1,29.54,SALE,2024-12-17T21:20:55
S05/20241217/00020,4,P104112,1,52.93,SALE,2024-12-17T21:20:55
S05/20241217/00020,5,P100767,2,277.22,SALE,2024-12-17T21:20:55
S05/20241217/00020,6,TAX,1,178.27,TAX,2024-12-17T21:20:55
S05/20241217/00020,7,TENDER,1,1679.95,TENDER,2024-12-17T21:20:55
S05/20241217/00021,1,P106942,2,206.70,SALE,2024-12-17T14:36:13
S05/20241217/00021,2,P105294,4,143.55,SALE,2024-12-17T14:36:13
S05/20241217/00021,3,P103416,1,73.27,SALE,2024-12-17T14:36:13
S05/20241217/00021,4,P107432,1,45.60,SALE,2024-12-17T14:36:13
S05/20241217/00021,5,TAX,1,139.49,TAX,2024-12-17T14:36:13
S05/20241217/00021,6,TENDER,1,1245.96,TENDER,2024-12-17T14:36:13
S05/20241217/00022,1,P101533,2,975.60,SALE,2024-12-17T20:53:37
S05/20241217/00022,2,P108067,3,640.50,SALE,2024-12-17T20:53:37
S05/20241217/00022,3,P102114,2,134.74,SALE,2024-12-17T20:53:37
S05/20241217/00022,4,P107056,1,341.76,SALE,2024-12-17T20:53:37
S05/20241217/00022,5,TAX,1,309.13,TAX,2024-12-17T20:53:37
S05/20241217/00022,6,TENDER,1,4793.07,TENDER,2024-12-17T20:53:37
S05/20241217/00023,1,P104462,3,86.38,SALE,2024-12-17T12:47:40
S05/20241217/00023,2,P103864,5,540.44,SALE,2024-12-17T12:47:40
S05/20241217/00023,3,P100403,1,71.79,SALE,2024-12-17T12:47:40
S05/20241217/00023,4,P102485,4,208.13,SALE,2024-12-17T12:47:40
S05/20241217/00023,5,TAX,1,198.31,TAX,2024-12-17T12:47:40
S05/20241217/00023,6,TENDER,1,4063.96,TENDER,2024-12-17T12:47:40
S05/20241217/00024,1,P106221,2,34.82,SALE,2024-12-17T16:08:53
S05/20241217/00024,2,P101626,2,1040.69,SALE,2024-12-17T16:08:53
S05/20241217/00024,3,P106501,2,164.07,SALE,2024-12-17T16:08:53
S05/20241217/00024,4,P105562,2,422.85,SALE,2024-12-17T16:08:53
S05/20241217/00024,5,TAX,1,473.59,TAX,2024-12-17T16:08:53
S05/20241217/00024,6,TENDER,1,3798.45,TENDER,2024-12-17T16:08:53
S05/20241217/00025,1,P101955,3,364.45,SALE,2024-12-17T13:49:12
S05/20241217/00025,2,P100711,1,101.23,SALE,2024-12-17T13:49:12
S05/20241217/00025,3,P101237,1,278.87,SALE,2024-12-17T13:49:12
S05/20241217/00025,4,P103484,3,109.59,SALE,2024-12-17T13:49:12
S05/20241217/00025,5,TAX,1,307.67,TAX,2024-12-17T13:49:12
S05/20241217/00025,6,TENDER,1,2109.89,TENDER,2024-12-17T13:49:12
S05/20241217/00026,1,P102175,1,191.56,SALE,2024-12-17T17:44:30
S05/20241217/00026,2,P106528,2,832.82,SALE,2024-12-17T17:44:30
S05/20241217/00026,3,P101152,1,490.05,SALE,2024-12-17T17:44:30
S05/20241217/00026,4,P105882,1,222.02,SALE,2024-12-17T17:44:30
S05/20241217/00026,5,P107639,1,128.49,SALE,2024-12-17T17:44:30
S05/20241217/00026,6,P102060,5,165.83,SALE,2024-12-17T17:44:30
S05/20241217/00026,7,P107242,2,635.24,SALE,2024-12-17T17:44:30
S05/20241217/00026,8,TAX,1,406.99,TAX,2024-12-17T17:44:30
S05/20241217/00026,9,TENDER,1,5204.38,TENDER,2024-12-17T17:44:30
