bill_no,line_no,product_code,qty,unit_price,line_type,ts
S05/20241201/00001,1,P108046,2,101.85,SALE,2024-12-01T15:15:59
S05/20241201/00001,2,P101543,2,178.10,SALE,2024-12-01T15:15:59
S05/20241201/00001,3,P103504,1,366.55,SALE,2024-12-01T15:15:59
S05/20241201/00001,4,P106611,1,341.44,SALE,2024-12-01T15:15:59
S05/20241201/00001,5,DISC,1,-144.79,DISCOUNT,2024-12-01T15:15:59
S05/20241201/00001,6,TAX,1,164.53,TAX,2024-12-01T15:15:59
S05/20241201/00001,7,TENDER,1,1287.63,TENDER,2024-12-01T15:15:59
S05/20241201/00002,1,P104139,3,249.08,SALE,2024-12-01T12:11:04
S05/20241201/00002,2,P104811,2,108.16,SALE,2024-12-01T12:11:04
S05/20241201/00002,3,P102788,1,920.26,SALE,2024-12-01T12:11:04
S05/20241201/00002,4,P105490,2,154.49,SALE,2024-12-01T12:11:04
S05/20241201/00002,5,P105713,3,345.36,SALE,2024-12-01T12:11:04
S05/20241201/00002,6,TAX,1,192.37,TAX,2024-12-01T12:11:04
S05/20241201/00002,7,TENDER,1,3421.25,TENDER,2024-12-01T12:11:04
S05/20241201/00003,1,P104389,2,169.98,SALE,2024-12-01T19:03:42
S05/20241201/00003,2,P106731,2,153.24,SALE,2024-12-01T19:03:42
S05/20241201/00003,3,P107952,1,1964.70,SALE,2024-12-01T19:03:42
S05/20241201/00003,4,TAX,1,61.19,TAX,2024-12-01T19:03:42
S05/20241201/00003,5,TENDER,1,2672.33,TENDER,2024-12-01T19:03:42
S05/20241201/00004,1,P107502,2,311.85,SALE,2024-12-01T18:20:16
S05/20241201/00004,2,P107555,1,1314.43,SALE,2024-12-01T18:20:16
S05/20241201/00004,3,P105468,3,1100.43,SALE,2024-12-01T18:20:16
S05/20241201/00004,4,P106151,2,298.42,SALE,2024-12-01T18:20:16
S05/20241201/00004,5,TAX,1,348.95,TAX,2024-12-01T18:20:16
S05/20241201/00004,6,TENDER,1,6185.21,TENDER,2024-12-01T18:20:16
S05/20241201/00005,1,P102460,2,582.21,SALE,2024-12-01T22:04:45
S05/20241201/00005,2,P107925,1,992.11,SALE,2024-12-01T22:04:45
S05/20241201/00005,3,P102857,2,116.85,SALE,2024-12-01T22:04:45
S05/20241201/00005,4,P108262,1,592.59,SALE,2024-12-01T22:04:45
S05/20241201/00005,5,P101101,2,74.25,SALE,2024-12-01T22:04:45
S05/20241201/00005,6,TAX,1,274.38,TAX,2024-12-01T22:04:45
S05/20241201/00005,7,TENDER,1,3405.70,TENDER,2024-12-01T22:04:45
S05/20241201/00006,1,P103424,4,295.58,SALE,2024-12-01T16:33:27
S05/20241201/00006,2,P106158,3,507.58,SALE,2024-12-01T16:33:27
S05/20241201/00006,3,P106282,1,448.43,SALE,2024-12-01T16:33:27
S05/20241201/00006,4,P105323,1,84.67,SALE,2024-12-01T16:33:27
S05/20241201/00006,5,P100469,2,49.98,SALE,2024-12-01T16:33:27
S05/20241201/00006,6,P105815,1,320.65,SALE,2024-12-01T16:33:27
S05/20241201/00006,7,TAX,1,346.44,TAX,2024-12-01T16:33:27
S05/20241201/00006,8,TENDER,1,4005.21,TENDER,2024-12-01T16:33:27
S05/20241201/00007,1,P102424,-2,333.88,RETURN,2024-12-01T22:36:29
S05/20241201/00007,2,P100803,-4,278.56,RETURN,2024-12-01T22:36:29
S05/20241201/00007,3,P102909,-1,48.78,RETURN,2024-12-01T22:36:29
S05/20241201/00007,4,TAX,1,-89.10,TAX,2024-12-01T22:36:29
S05/20241201/00007,5,TENDER,1,-1919.88,TENDER,2024-12-01T22:36:29
S05/20241201/00008,1,P101225,4,452.38,SALE,2024-12-01T17:54:18
S05/20241201/00008,2,P104251,2,79.68,SALE,2024-12-01T17:54:18
S05/20241201/00008,3,P104827,2,168.97,SALE,2024-12-01T17:54:18
S05/20241201/00008,4,TAX,1,245.83,TAX,2024-12-01T17:54:18
S05/20241201/00008,5,TENDER,1,2552.65,TENDER,2024-12-01T17:54:18
S05/20241201/00009,1,P101543,1,178.10,SALE,2024-12-01T19:26:49
S05/20241201/00009,2,P101190,3,89.25,SALE,2024-12-01T19:26:49
S05/20241201/00009,3,P106942,2,206.70,SALE,2024-12-01T19:26:49
S05/20241201/00009,4,P105589,2,90.25,SALE,2024-12-01T19:26:49
S05/20241201/00009,5,DISC,1,-119.38,DISCOUNT,2024-12-01T19:26:49
S05/20241201/00009,6,TAX,1,118.10,TAX,2024-12-01T19:26:49
S05/20241201/00009,7,TENDER,1,1038.47,TENDER,2024-12-01T19:26:49
S05/20241201/00010,1,P108144,3,253.94,SALE,2024-12-01T14:08:34
S05/20241201/00010,2,P105425,3,153.55,SALE,2024-12-01T14:08:34
S05/20241201/00010,3,P101802,1,44.15,SALE,2024-12-01T14:08:34
S05/20241201/00010,4,P104980,2,92.75,SALE,2024-12-01T14:08:34
S05/20241201/00010,5,P102397,1,355.28,SALE,2024-12-01T14:08:34
S05/20241201/00010,6,TAX,1,168.57,TAX,2024-12-01T14:08:34
S05/20241201/00010,7,TENDER,1,1975.97,TENDER,2024-12-01T14:08:34
S05/20241201/00011,1,P102324,1,194.59,SALE,2024-12-01T17:16:44
S05/20241201/00011,2,P107695,1,271.01,SALE,2024-12-01T17:16:44
S05/20241201/00011,3,P100754,2,91.60,SALE,2024-12-01T17:16:44
S05/20241201/00011,4,P107807,3,118.66,SALE,2024-12-01T17:16:44
S05/20241201/00011,5,TAX,1,85.47,TAX,2024-12-01T17:16:44
S05/20241201/00011,6,TENDER,1,1090.25,TENDER,2024-12-01T17:16:44
S05/20241201/00012,1,P103337,2,94.03,SALE,2024-12-01T10:04:28
S05/20241201/00012,2,P105878,1,282.51,SALE,2024-12-01T10:04:28
S05/20241201/00012,3,P106659,2,106.86,SALE,2024-12-01T10:04:28
S05/20241201/00012,4,P101428,1,431.72,SALE,2024-12-01T10:04:28
