ts,bill_no,line_no,line_type,product_code,unit_price,qty
1724443869,S11/20240823/00001,1,SALE,P105252,11.87,2
1724443869,S11/20240823/00001,2,SALE,P101090,24.06,1
1724443869,S11/20240823/00001,3,SALE,P103918,527.10,2
1724443869,S11/20240823/00001,4,SALE,P106563,426.95,3
1724443869,S11/20240823/00001,5,SALE,P102321,35.15,3
1724443869,S11/20240823/00001,6,SALE,P106288,46.52,2
1724443869,S11/20240823/00001,7,TAX,TAX,232.32,1
1724443869,S11/20240823/00001,8,TENDER,TENDER,2813.66,1
1724449296,S11/20240823/00002,1,SALE,P106920,1398.34,1
1724449296,S11/20240823/00002,2,SALE,P104554,437.01,1
1724449296,S11/20240823/00002,3,SALE,P100049,68.93,1
1724449296,S11/20240823/00002,4,SALE,P107012,104.24,4
1724449296,S11/20240823/00002,5,DISCOUNT,DISC,-147.64,1
1724449296,S11/20240823/00002,6,TAX,TAX,80.25,1
1724449296,S11/20240823/00002,7,TENDER,TENDER,2253.85,1
1724447710,S11/20240823/00003,1,SALE,P105775,104.41,3
1724447710,S11/20240823/00003,2,SALE,P101458,1309.22,2
1724447710,S11/20240823/00003,3,SALE,P104285,639.46,2
1724447710,S11/20240823/00003,4,SALE,P107520,137.21,1
1724447710,S11/20240823/00003,5,SALE,P106169,221.89,3
1724447710,S11/20240823/00003,6,DISCOUNT,DISC,-508.05,1
1724447710,S11/20240823/00003,7,TAX,TAX,171.31,1
1724447710,S11/20240823/00003,8,TENDER,TENDER,4676.73,1
1724428380,S11/20240823/00004,1,SALE,P104435,435.11,1
1724428380,S11/20240823/00004,2,SALE,P101095,205.38,2
1724428380,S11/20240823/00004,3,SALE,P106059,317.68,1
1724428380,S11/20240823/00004,4,SALE,P103214,283.38,1
1724428380,S11/20240823/00004,5,SALE,P101722,1331.86,2
1724428380,S11/20240823/00004,6,DISCOUNT,DISC,-121.75,1
1724428380,S11/20240823/00004,7,TAX,TAX,249.15,1
1724428380,S11/20240823/00004,8,TENDER,TENDER,4238.05,1
1724414630,S11/20240823/00005,1,SALE,P106624,103.58,1
