ts,bill_no,line_no,line_type,product_code,unit_price,qty
1723305758,S11/20240810/00001,1,RETURN,P100106,318.86,-2
1723305758,S11/20240810/00001,2,RETURN,P107822,69.77,-2
1723305758,S11/20240810/00001,3,RETURN,P101101,74.25,-1
1723305758,S11/20240810/00001,4,RETURN,P106388,1120.55,-1
1723305758,S11/20240810/00001,5,TAX,TAX,-148.82,1
1723305758,S11/20240810/00001,6,TENDER,TENDER,-2120.88,1
1723302062,S11/20240810/00002,1,SALE,P104718,364.54,1
1723302062,S11/20240810/00002,2,SALE,P104827,168.97,3
1723302062,S11/20240810/00002,3,SALE,P104404,890.27,2
1723302062,S11/20240810/00002,4,SALE,P100005,114.37,3
1723302062,S11/20240810/00002,5,SALE,P104139,225.08,4
1723302062,S11/20240810/00002,6,TAX,TAX,319.17,1
1723302062,S11/20240810/00002,7,TENDER,TENDER,4214.59,1
1723309211,S11/20240810/00003,1,SALE,P102006,1553.68,1
1723309211,S11/20240810/00003,2,SALE,P103727,116.88,3
1723309211,S11/20240810/00003,3,SALE,P106009,372.60,2
1723309211,S11/20240810/00003,4,SALE,P103062,173.63,2
1723309211,S11/20240810/00003,5,SALE,P105775,104.41,1
1723309211,S11/20240810/00003,6,SALE,P108041,368.87,2
1723309211,S11/20240810/00003,7,TAX,TAX,237.39,1
1723309211,S11/20240810/00003,8,TENDER,TENDER,4076.32,1
1723298013,S11/20240810/00004,1,SALE,P107472,60.81,3
1723298013,S11/20240810/00004,2,SALE,P101465,573.89,4
1723298013,S11/20240810/00004,3,SALE,P102353,139.83,2
1723298013,S11/20240810/00004,4,SALE,P101263,604.45,1
1723298013,S11/20240810/00004,5,TAX,TAX,545.11,1
1723298013,S11/20240810/00004,6,TENDER,TENDER,3907.21,1
1723311187,S11/20240810/00005,1,SALE,P104980,82.39,2
1723311187,S11/20240810/00005,2,SALE,P102833,680.71,1
1723311187,S11/20240810/00005,3,SALE,P102691,219.72,3
1723311187,S11/20240810/00005,4,TAX,TAX,75.23,1
1723311187,S11/20240810/00005,5,TENDER,TENDER,1579.88,1
1723316946,S11/20240810/00006,1,SALE,P100276,965.56,3
